sw3151A-ms98-a-0002,6.222000,6.772000,well,B,nd,u-2-1
sw3151A-ms98-a-0056,234.392750,234.702750,to,I,sv,u-76-2
sw3151A-ms98-a-0058,237.215375,237.405375,i,B,sv,u-76-3
sw3151A-ms98-a-0058,237.405375,237.784750,guess,I,sv,u-76-3
sw3151A-ms98-a-0058,237.784750,238.299375,the,I,sv,u-76-3
sw3151A-ms98-a-0058,238.299375,238.502750,the,I,sv,u-76-3
sw3151A-ms98-a-0058,238.502750,238.744875,gay,I,sv,u-76-3
sw3151A-ms98-a-0058,238.744875,239.245375,movement,I,sv,u-76-3
sw3151A-ms98-a-0058,239.245375,239.500875,has,I,sv,u-76-3
sw3151A-ms98-a-0058,239.500875,239.735375,had,I,sv,u-76-3
sw3151A-ms98-a-0058,239.735375,239.815375,a,I,sv,u-76-3
sw3151A-ms98-a-0058,239.815375,240.055375,lot,I,sv,u-76-3
sw3151A-ms98-a-0058,240.055375,240.165375,to,I,sv,u-76-3
sw3151A-ms98-a-0058,240.165375,240.365375,do,I,sv,u-76-3
sw3151A-ms98-a-0058,240.365375,240.585375,with,I,sv,u-76-3
sw3151A-ms98-a-0058,241.335375,242.085375,considering,I,sv,u-76-3
sw3151A-ms98-a-0058,242.085375,242.415375,that,I,sv,u-76-3
sw3151A-ms98-a-0058,242.415375,242.865375,that,I,sv,u-76-3
sw3151A-ms98-a-0058,242.865375,243.005375,uh,I,sv,u-76-3
sw3151A-ms98-a-0058,243.005375,243.325375,an,I,sv,u-76-3
sw3151A-ms98-a-0058,243.325375,243.735375,invasion,I,sv,u-76-3
sw3151A-ms98-a-0058,243.735375,243.815375,of,I,sv,u-76-3
sw3151A-ms98-a-0058,243.815375,244.205375,privacy,I,sv,u-76-3
sw3151A-ms98-a-0058,244.205375,244.295375,of,B,sd^t,u-76-4
sw3151A-ms98-a-0058,244.295375,244.545375,course,I,sd^t,u-76-4
sw3151A-ms98-a-0058,244.545375,244.785375,that's,I,sd^t,u-76-4
sw3151A-ms98-a-0058,244.785375,244.995375,not,I,sd^t,u-76-4
sw3151A-ms98-a-0058,244.995375,245.225375,[laughter-supposed],I,sd^t,u-76-4
sw3151A-ms98-a-0058,245.225375,245.285375,to,I,sd^t,u-76-4
sw3151A-ms98-a-0058,245.285375,245.435375,be,I,sd^t,u-76-4
sw3151A-ms98-a-0058,245.435375,245.565375,what,I,sd^t,u-76-4
sw3151A-ms98-a-0058,245.565375,245.655375,we're,I,sd^t,u-76-4
sw3151A-ms98-a-0058,245.655375,245.975375,talking,I,sd^t,u-76-4
sw3151A-ms98-a-0058,245.975375,246.225375,about,I,sd^t,u-76-4
sw3151A-ms98-a-0058,246.225375,246.515375,today,I,sd^t,u-76-4
sw3151A-ms98-a-0058,246.515375,246.605375,i,I,sd^t,u-76-4
sw3151A-ms98-a-0058,246.605375,246.885375,guess,I,sd^t,u-76-4
sw3151A-ms98-a-0058,246.885375,247.207250,so,B,sd,u-76-5
sw3151A-ms98-a-0059,248.077125,249.482125,[laughter],O,,
sw3151A-ms98-a-0059,249.482125,249.722125,kind,B,+,u-78-1
sw3151A-ms98-a-0059,249.722125,249.802125,of,I,+,u-78-1
sw3151A-ms98-a-0059,249.802125,249.912125,get,I,+,u-78-1
sw3151A-ms98-a-0059,249.912125,250.082125,off,I,+,u-78-1
sw3151A-ms98-a-0059,250.082125,250.172125,on,I,+,u-78-1
sw3151A-ms98-a-0059,250.172125,250.252125,a,I,+,u-78-1
sw3151A-ms98-a-0059,250.252125,250.752125,tangent,I,+,u-78-1
sw3151A-ms98-a-0059,250.752125,250.998375,here,I,+,u-78-1
sw3151A-ms98-a-0059,251.219375,251.398375,uh,B,qy,u-78-2
sw3151A-ms98-a-0059,251.398375,251.473750,do,I,qy,u-78-2
sw3151A-ms98-a-0059,251.473750,251.562125,you,I,qy,u-78-2
sw3151A-ms98-a-0059,251.562125,251.822125,work,I,qy,u-78-2
sw3151A-ms98-a-0059,251.822125,252.102125,for,I,qy,u-78-2
sw3151A-ms98-a-0059,252.102125,252.427125,uh,I,qy,u-78-2
sw3151A-ms98-a-0059,252.777500,253.152125,Texas,I,qy,u-78-2
sw3151A-ms98-a-0059,253.152125,253.776125,Instruments,I,qy,u-78-2
sw3151A-ms98-a-0059,254.284750,254.846250,uh-huh,B,b,u-80-1
sw3151A-ms98-a-0061,263.486250,263.950750,um,B,b,u-82-1
sw3151A-ms98-a-0063,267.344000,267.654000,oh,B,sd,u-84-1
sw3151A-ms98-a-0063,267.654000,267.944000,that's,I,sd,u-84-1
sw3151A-ms98-a-0063,267.944000,268.294000,probably,I,sd,u-84-1
sw3151A-ms98-a-0063,268.294000,268.484000,way,O,,
sw3151A-ms98-a-0063,268.484000,268.664000,my,B,sd,u-84-2
sw3151A-ms98-a-0063,268.664000,269.148250,brother,I,sd,u-84-2
sw3151A-ms98-a-0063,269.302625,269.639625,did,I,sd,u-84-2
sw3151A-ms98-a-0063,269.639625,269.914000,live,I,sd,u-84-2
sw3151A-ms98-a-0063,269.914000,270.074000,in,I,sd,u-84-2
sw3151A-ms98-a-0063,270.074000,270.634000,Grapevine,I,sd,u-84-2
sw3151A-ms98-a-0063,270.634000,271.104000,Texas,I,sd,u-84-2
sw3151A-ms98-a-0063,271.104000,271.394000,that's,B,sd,u-84-3
sw3151A-ms98-a-0063,271.394000,271.584000,near,I,sd,u-84-3
sw3151A-ms98-a-0063,271.584000,272.144000,Dallas,I,sd,u-84-3
sw3151A-ms98-a-0064,273.017500,273.336750,uh-huh,B,b,u-86-1
sw3151A-ms98-a-0066,275.568000,276.354375,uh-huh,B,b,u-88-1
sw3151A-ms98-a-0066,276.354375,276.872875,uh-huh,B,b^r,u-88-2
sw3151A-ms98-a-0067,277.817625,277.997625,it's,B,qy^d,u-90-1
sw3151A-ms98-a-0067,277.997625,278.247625,pretty,I,qy^d,u-90-1
sw3151A-ms98-a-0067,278.247625,278.467625,hot,I,qy^d,u-90-1
sw3151A-ms98-a-0067,278.467625,278.657625,down,I,qy^d,u-90-1
sw3151A-ms98-a-0067,278.657625,278.815375,there,I,qy^d,u-90-1
sw3151A-ms98-a-0067,278.815375,279.347625,probably,I,qy^d,u-90-1
sw3151A-ms98-a-0068,279.873125,280.064500,yeah,B,b,u-92-1
sw3151A-ms98-a-0068,280.064500,281.266000,[laughter],O,,
sw3151A-ms98-a-0070,283.596375,283.835375,oh,B,bh,u-94-1
sw3151A-ms98-a-0070,283.835375,284.076375,did,I,bh,u-94-1
sw3151A-ms98-a-0070,284.076375,284.216000,you,I,bh,u-94-1
sw3151A-ms98-a-0070,284.216000,284.776625,really,I,bh,u-94-1
sw3151A-ms98-a-0070,285.017625,285.236375,oh,B,ba,u-96-1
sw3151A-ms98-a-0070,285.236375,285.496375,that's,I,ba,u-96-1
sw3151A-ms98-a-0070,285.496375,285.986375,great,I,ba,u-96-1
sw3151A-ms98-a-0071,287.410000,287.956125,uh-huh,B,b,u-98-1
sw3151A-ms98-a-0071,288.389250,288.640000,we,B,sd,u-98-2
sw3151A-ms98-a-0071,288.640000,288.870000,we,I,sd,u-98-2
sw3151A-ms98-a-0071,288.870000,289.140000,need,I,sd,u-98-2
sw3151A-ms98-a-0071,289.140000,289.420000,rain,I,sd,u-98-2
sw3151A-ms98-a-0071,289.420000,289.580000,real,I,sd,u-98-2
sw3151A-ms98-a-0071,289.580000,289.910000,bad,I,sd,u-98-2
sw3151A-ms98-a-0071,289.910000,290.090000,up,I,sd,u-98-2
sw3151A-ms98-a-0071,290.090000,290.430000,here,I,sd,u-98-2
sw3151A-ms98-a-0071,290.430000,290.700000,it's,B,sd,u-100-1
sw3151A-ms98-a-0071,290.700000,291.019750,uh,I,sd,u-100-1
sw3151A-ms98-a-0071,291.468000,292.040000,everything's,I,sd,u-100-1
sw3151A-ms98-a-0071,292.040000,292.340000,really,I,sd,u-100-1
sw3151A-ms98-a-0071,292.340000,292.670000,getting,I,sd,u-100-1
sw3151A-ms98-a-0071,292.670000,293.211375,dry,I,sd,u-100-1
sw3151A-ms98-a-0071,293.535250,293.880000,it's,B,%,u-100-2
sw3151A-ms98-a-0071,293.880000,294.180000,uh,I,%,u-100-2
sw3151A-ms98-a-0073,296.227375,296.685500,yeah,B,b,u-102-1
sw3151A-ms98-a-0073,296.817625,297.057375,it's,B,sd,u-102-2
sw3151A-ms98-a-0073,297.057375,297.257375,kind,I,sd,u-102-2
sw3151A-ms98-a-0073,297.257375,297.347375,of,I,sd,u-102-2
sw3151A-ms98-a-0073,297.347375,297.467375,at,I,sd,u-102-2
sw3151A-ms98-a-0073,297.467375,297.547375,a,I,sd,u-102-2
sw3151A-ms98-a-0073,297.547375,298.127375,dangerous,I,sd,u-102-2
sw3151A-ms98-a-0073,298.127375,298.497375,level,I,sd,u-102-2
sw3151A-ms98-a-0073,298.497375,298.797375,here,I,sd,u-102-2
sw3151A-ms98-a-0073,298.797375,299.287375,people,B,sd,u-102-3
sw3151A-ms98-a-0073,299.287375,299.737375,hauling,I,sd,u-102-3
sw3151A-ms98-a-0073,299.737375,300.197375,water,I,sd,u-102-3
sw3151A-ms98-a-0073,300.197375,300.546500,and,B,sd,u-102-4
sw3151A-ms98-a-0073,301.183000,301.627000,uh,I,sd,u-102-4
sw3151A-ms98-a-0073,301.627000,301.857375,it's,B,+,u-104-1
sw3151A-ms98-a-0073,301.857375,302.117375,getting,I,+,u-104-1
sw3151A-ms98-a-0073,302.117375,302.297375,real,I,+,u-104-1
sw3151A-ms98-a-0073,302.297375,302.973375,bad,I,+,u-104-1
sw3151A-ms98-a-0074,304.286500,304.978375,so,B,%,u-106-1
sw3151A-ms98-a-0074,305.678750,306.259500,so,B,%,u-108-1
sw3151A-ms98-a-0076,308.302375,308.772375,um,B,aa,u-110-1
sw3151A-ms98-a-0077,309.948000,310.188000,so,I,aa,u-110-1
sw3151A-ms98-a-0077,310.188000,310.318000,do,I,aa,u-110-1
sw3151A-ms98-a-0077,310.318000,310.633125,i,I,aa,u-110-1
sw3151A-ms98-a-0077,310.633125,311.767125,[laughter],O,,
sw3151A-ms98-a-0078,312.303125,312.783250,uh,B,sd,u-112-1
sw3151A-ms98-a-0078,313.062500,313.213000,i,I,sd,u-112-1
sw3151A-ms98-a-0078,313.213000,313.481125,can't,I,sd,u-112-1
sw3151A-ms98-a-0078,313.481125,313.631125,think,I,sd,u-112-1
sw3151A-ms98-a-0078,313.631125,313.711125,of,I,sd,u-112-1
sw3151A-ms98-a-0078,313.711125,314.081125,anything,I,sd,u-112-1
sw3151A-ms98-a-0078,314.081125,314.581125,else,I,sd,u-112-1
sw3151A-ms98-a-0078,314.581125,315.062500,uh,I,sd,u-112-1
sw3151A-ms98-a-0079,316.404875,316.937625,uh-huh,B,b,u-114-1
sw3151A-ms98-a-0080,317.855875,318.455625,uh-huh,B,b,u-116-1
sw3151A-ms98-a-0080,318.971875,319.569125,uh,B,ba,u-118-1
sw3151A-ms98-a-0080,319.569125,319.783875,i,I,ba,u-118-1
sw3151A-ms98-a-0080,319.783875,319.941500,can,I,ba,u-118-1
sw3151A-ms98-a-0080,319.941500,320.881500,understand,I,ba,u-118-1
sw3151A-ms98-a-0080,320.881500,320.951500,i,B,sv,u-118-2
sw3151A-ms98-a-0080,320.951500,321.241500,know,I,sv,u-118-2
sw3151A-ms98-a-0080,321.241500,321.331500,if,I,sv,u-118-2
sw3151A-ms98-a-0080,321.331500,321.931500,somebody,I,sv,u-118-2
sw3151A-ms98-a-0080,321.931500,322.081500,is,I,sv,u-118-2
sw3151A-ms98-a-0080,322.081500,322.491500,using,I,sv,u-118-2
sw3151A-ms98-a-0080,322.491500,323.031500,drugs,I,sv,u-118-2
sw3151A-ms98-a-0080,323.031500,323.151500,and,I,sv,u-118-2
sw3151A-ms98-a-0080,323.151500,323.441500,doesn't,I,sv,u-118-2
sw3151A-ms98-a-0080,323.441500,323.611500,think,I,sv,u-118-2
sw3151A-ms98-a-0080,323.611500,323.761500,there's,I,sv,u-118-2
sw3151A-ms98-a-0080,323.761500,324.131500,anything,I,sv,u-118-2
sw3151A-ms98-a-0080,324.131500,324.441500,wrong,I,sv,u-118-2
sw3151A-ms98-a-0080,324.441500,324.631500,with,I,sv,u-118-2
sw3151A-ms98-a-0080,324.631500,324.921500,them,I,sv,u-118-2
sw3151A-ms98-a-0081,325.769375,325.916875,i,I,sv,u-118-2
sw3151A-ms98-a-0081,325.916875,326.079375,can,I,sv,u-118-2
sw3151A-ms98-a-0081,326.079375,326.309375,see,I,sv,u-118-2
sw3151A-ms98-a-0081,326.309375,326.688375,them,I,sv,u-118-2
sw3151A-ms98-a-0081,327.379875,328.189375,objecting,I,sv,u-118-2
sw3151A-ms98-a-0082,328.794000,328.954000,you,I,sv,u-118-2
sw3151A-ms98-a-0082,328.954000,329.084000,know,I,sv,u-118-2
sw3151A-ms98-a-0082,329.084000,329.264000,there's,B,sv,u-120-1
sw3151A-ms98-a-0082,329.264000,329.334000,a,I,sv,u-120-1
sw3151A-ms98-a-0082,329.334000,329.504000,lot,I,sv,u-120-1
sw3151A-ms98-a-0082,329.504000,329.564000,of,I,sv,u-120-1
sw3151A-ms98-a-0082,329.564000,329.854000,people,I,sv,u-120-1
sw3151A-ms98-a-0082,329.854000,330.034000,that,I,sv,u-120-1
sw3151A-ms98-a-0082,330.034000,330.194000,think,I,sv,u-120-1
sw3151A-ms98-a-0082,330.194000,330.334000,there's,I,sv,u-120-1
sw3151A-ms98-a-0082,330.334000,330.694000,nothing,I,sv,u-120-1
sw3151A-ms98-a-0082,330.694000,331.054000,wrong,I,sv,u-120-1
sw3151A-ms98-a-0082,331.054000,331.350375,with,I,sv,u-120-1
sw3151A-ms98-a-0083,332.294500,332.790375,[vocalized-noise],O,,
sw3151A-ms98-a-0085,337.541875,337.958125,um-hum,B,b,u-122-1
sw3151A-ms98-a-0087,340.796625,341.146625,um-hum,O,,
sw3151A-ms98-a-0089,345.792625,346.064750,um,B,b,u-124-1
sw3151A-ms98-a-0089,346.064750,346.651000,um-hum,O,,
sw3151A-ms98-a-0089,347.005125,347.436500,um-hum,B,b,u-126-1
sw3151A-ms98-a-0090,349.123500,349.534125,um,I,b,u-126-1
sw3151A-ms98-a-0090,349.534125,349.713500,is,O,,
sw3151A-ms98-a-0090,349.713500,349.913500,that,O,,
sw3151A-ms98-a-0090,349.913500,350.263500,right,O,,
sw3151A-ms98-a-0092,356.831750,357.011750,oh,B,ba,u-128-1
sw3151A-ms98-a-0092,357.011750,357.101750,i'll,I,ba,u-128-1
sw3151A-ms98-a-0092,357.101750,357.237625,be,I,ba,u-128-1
sw3151A-ms98-a-0092,357.237625,357.661750,darn,I,ba,u-128-1
sw3151A-ms98-a-0093,359.463875,360.058000,yeah,B,b,u-130-1
sw3151A-ms98-a-0093,360.280125,360.572875,yeah,B,b^r,u-130-2
sw3151A-ms98-a-0093,360.746125,360.873875,the,B,sd,u-130-3
sw3151A-ms98-a-0093,360.873875,361.213875,different,I,sd,u-130-3
sw3151A-ms98-a-0093,361.213875,361.803875,cultures,I,sd,u-130-3
sw3151A-ms98-a-0093,361.803875,361.913875,and,I,sd,u-130-3
sw3151A-ms98-a-0093,361.913875,362.273000,that,I,sd,u-130-3
sw3151A-ms98-a-0093,363.041250,363.512250,too,B,+,u-132-1
sw3151A-ms98-a-0093,363.657125,363.988875,uh,I,+,u-132-1
sw3151A-ms98-a-0095,369.257125,369.821250,no,B,aa,u-134-1
sw3151A-ms98-a-0095,369.938000,370.351250,no,B,aa^r,u-134-2
sw3151A-ms98-a-0095,370.528250,370.707125,i'm,B,sv,u-134-3
sw3151A-ms98-a-0095,370.707125,370.947125,sure,I,sv,u-134-3
sw3151A-ms98-a-0095,370.947125,371.027125,it,I,sv,u-134-3
sw3151A-ms98-a-0095,371.027125,371.177125,would,I,sv,u-134-3
sw3151A-ms98-a-0095,371.177125,371.337125,have,I,sv,u-134-3
sw3151A-ms98-a-0095,371.337125,371.407125,to,I,sv,u-134-3
sw3151A-ms98-a-0095,371.407125,371.717125,affect,I,sv,u-134-3
sw3151A-ms98-a-0095,371.717125,371.837125,you,I,sv,u-134-3
sw3151A-ms98-a-0095,371.837125,371.907125,the,I,sv,u-134-3
sw3151A-ms98-a-0095,371.907125,372.237125,same,I,sv,u-134-3
sw3151A-ms98-a-0095,372.237125,372.747125,way,I,sv,u-134-3
sw3151A-ms98-a-0096,373.731625,373.861625,i,B,sv,u-134-4
sw3151A-ms98-a-0096,373.861625,373.981625,i,I,sv,u-134-4
sw3151A-ms98-a-0096,373.981625,374.291625,can't,I,sv,u-134-4
sw3151A-ms98-a-0096,374.291625,374.461625,think,I,sv,u-134-4
sw3151A-ms98-a-0096,374.611625,374.791625,that,I,sv,u-134-4
sw3151A-ms98-a-0096,374.791625,374.951625,would,I,sv,u-134-4
sw3151A-ms98-a-0096,374.951625,375.221625,[laughter-make],O,,
sw3151A-ms98-a-0096,375.221625,375.434750,[laughter-any],O,,
sw3151A-ms98-a-0096,375.434750,376.081625,[laughter-difference],O,,
sw3151A-ms98-a-0096,376.541625,376.801625,whether,B,+,u-136-1
sw3151A-ms98-a-0096,376.801625,376.861625,it,I,+,u-136-1
sw3151A-ms98-a-0096,376.861625,377.021625,was,I,+,u-136-1
sw3151A-ms98-a-0096,377.021625,377.321625,legal,I,+,u-136-1
sw3151A-ms98-a-0096,377.321625,377.461625,or,I,+,u-136-1
sw3151A-ms98-a-0096,377.461625,377.953500,not,I,+,u-136-1
sw3151A-ms98-a-0096,377.953500,378.111625,it,B,sv,u-138-1
sw3151A-ms98-a-0096,378.251625,378.411625,it,I,sv,u-138-1
sw3151A-ms98-a-0096,378.411625,378.581625,would,I,sv,u-138-1
sw3151A-ms98-a-0096,378.581625,378.751625,have,I,sv,u-138-1
sw3151A-ms98-a-0096,378.751625,378.861625,to,I,sv,u-138-1
sw3151A-ms98-a-0096,378.861625,379.211625,affect,I,sv,u-138-1
sw3151A-ms98-a-0096,379.211625,379.281625,you,I,sv,u-138-1
sw3151A-ms98-a-0096,379.281625,379.458625,the,I,sv,u-138-1
sw3151A-ms98-a-0096,379.458625,379.731625,same,I,sv,u-138-1
sw3151A-ms98-a-0096,379.731625,380.201625,way,I,sv,u-138-1
sw3151A-ms98-a-0098,384.861125,385.476000,um-hum,B,b,u-140-1
sw3151A-ms98-a-0099,386.686000,386.946125,oh,B,aa,u-142-1
sw3151A-ms98-a-0099,386.946125,387.276375,yeah,I,aa,u-142-1
sw3151A-ms98-a-0099,387.276375,387.436000,you,B,aa,u-142-2
sw3151A-ms98-a-0099,387.436000,387.756000,can't,I,aa,u-142-2
sw3151A-ms98-a-0099,387.756000,387.916000,you,I,aa,u-142-2
sw3151A-ms98-a-0099,387.916000,388.076000,go,I,aa,u-142-2
sw3151A-ms98-a-0099,388.076000,388.246000,by,I,aa,u-142-2
sw3151A-ms98-a-0099,388.246000,388.476000,their,I,aa,u-142-2
sw3151A-ms98-a-0099,388.476000,388.976000,laws,I,aa,u-142-2
sw3151A-ms98-a-0100,389.636875,389.736875,the,B,sv,u-144-1
sw3151A-ms98-a-0100,389.736875,390.006875,same,I,sv,u-144-1
sw3151A-ms98-a-0100,390.006875,390.196875,way,I,sv,u-144-1
sw3151A-ms98-a-0100,390.196875,390.376875,our,I,sv,u-144-1
sw3151A-ms98-a-0100,390.376875,390.696875,people,I,sv,u-144-1
sw3151A-ms98-a-0100,390.696875,390.926875,have,I,sv,u-144-1
sw3151A-ms98-a-0100,390.926875,391.016875,to,I,sv,u-144-1
sw3151A-ms98-a-0100,391.016875,391.176875,go,I,sv,u-144-1
sw3151A-ms98-a-0100,391.176875,391.326875,by,I,sv,u-144-1
sw3151A-ms98-a-0100,391.326875,391.586875,their,I,sv,u-144-1
sw3151A-ms98-a-0100,391.586875,391.916875,laws,I,sv,u-144-1
sw3151A-ms98-a-0100,391.916875,392.036875,when,I,sv,u-144-1
sw3151A-ms98-a-0100,392.036875,392.236875,they're,I,sv,u-144-1
sw3151A-ms98-a-0100,392.236875,392.476875,over,I,sv,u-144-1
sw3151A-ms98-a-0100,392.476875,392.856000,there,I,sv,u-144-1
sw3151A-ms98-a-0100,392.995375,393.276875,that's,B,sv,u-144-2
sw3151A-ms98-a-0100,393.276875,393.486875,why,I,sv,u-144-2
sw3151A-ms98-a-0100,393.486875,393.547000,a,I,sv,u-144-2
sw3151A-ms98-a-0100,393.547000,393.796875,lot,I,sv,u-144-2
sw3151A-ms98-a-0100,393.796875,393.946875,get,I,sv,u-144-2
sw3151A-ms98-a-0100,393.946875,394.096875,in,I,sv,u-144-2
sw3151A-ms98-a-0100,394.096875,394.563000,trouble,I,sv,u-144-2
sw3151A-ms98-a-0100,394.563000,395.030000,[laughter],O,,
sw3151A-ms98-a-0101,395.566750,395.936750,because,B,+,u-146-1
sw3151A-ms98-a-0101,395.936750,396.096750,they,I,+,u-146-1
sw3151A-ms98-a-0101,396.096750,396.286750,have,I,+,u-146-1
sw3151A-ms98-a-0101,396.286750,396.376750,to,I,+,u-146-1
sw3151A-ms98-a-0101,396.376750,396.706750,follow,I,+,u-146-1
sw3151A-ms98-a-0101,396.706750,396.966750,their,I,+,u-146-1
sw3151A-ms98-a-0101,396.966750,397.436750,rules,I,+,u-146-1
sw3151A-ms98-a-0101,397.436750,397.716750,and,B,sv,u-146-2
sw3151A-ms98-a-0101,397.716750,397.996000,uh,I,sv,u-146-2
sw3151A-ms98-a-0101,398.139125,398.346750,some,B,+,u-148-1
sw3151A-ms98-a-0101,398.346750,398.416750,of,I,+,u-148-1
sw3151A-ms98-a-0101,398.416750,398.476750,the,I,+,u-148-1
sw3151A-ms98-a-0101,398.476750,398.936750,countries,I,+,u-148-1
sw3151A-ms98-a-0101,398.936750,399.116750,are,I,+,u-148-1
sw3151A-ms98-a-0101,399.116750,399.366750,very,I,+,u-148-1
sw3151A-ms98-a-0101,399.366750,399.616750,much,I,+,u-148-1
sw3151A-ms98-a-0101,399.616750,400.026750,against,I,+,u-148-1
sw3151A-ms98-a-0101,400.026750,400.416750,drugs,I,+,u-148-1
sw3151A-ms98-a-0101,400.416750,400.736750,and,B,sv,u-148-2
sw3151A-ms98-a-0102,401.303250,401.604875,you,I,sv,u-148-2
sw3151A-ms98-a-0102,401.604875,401.943250,use,I,sv,u-148-2
sw3151A-ms98-a-0102,401.943250,402.093250,them,I,sv,u-148-2
sw3151A-ms98-a-0102,402.093250,402.443375,you,I,sv,u-148-2
sw3151A-ms98-a-0102,402.786125,403.073250,pay,I,sv,u-148-2
sw3151A-ms98-a-0102,403.073250,403.384000,for,I,sv,u-148-2
sw3151A-ms98-a-0102,403.384000,403.503250,it,I,sv,u-148-2
sw3151A-ms98-a-0102,403.503250,403.668375,[laughter],O,,
sw3151A-ms98-a-0103,404.264875,404.575125,y[eah]-,O,,
sw3151A-ms98-a-0103,404.855500,405.499250,yeah,B,aa,u-150-1
sw3151A-ms98-a-0103,405.499250,405.608375,a,B,sv,u-150-2
sw3151A-ms98-a-0103,405.608375,405.868375,lot,I,sv,u-150-2
sw3151A-ms98-a-0103,405.868375,405.978375,of,I,sv,u-150-2
sw3151A-ms98-a-0103,405.978375,406.208375,them,I,sv,u-150-2
sw3151A-ms98-a-0103,406.208375,406.670875,yeah,B,aa^r,u-150-3
sw3151A-ms98-a-0103,407.017375,407.198375,where,B,qw,u-150-4
sw3151A-ms98-a-0103,407.198375,407.448375,where,I,qw,u-150-4
sw3151A-ms98-a-0103,407.448375,407.568375,is,B,+,u-152-1
sw3151A-ms98-a-0103,407.568375,407.798375,it,I,+,u-152-1
sw3151A-ms98-a-0103,407.798375,407.968375,they,I,+,u-152-1
sw3151A-ms98-a-0103,407.968375,408.218375,lose,I,+,u-152-1
sw3151A-ms98-a-0103,408.218375,408.538375,a,I,+,u-152-1
sw3151A-ms98-a-0104,409.334500,409.474500,if,I,+,u-152-1
sw3151A-ms98-a-0104,409.474500,409.594500,they,I,+,u-152-1
sw3151A-ms98-a-0104,409.594500,409.964500,steal,I,+,u-152-1
sw3151A-ms98-a-0104,409.964500,410.114500,they,I,+,u-152-1
sw3151A-ms98-a-0104,410.114500,410.384500,lose,I,+,u-152-1
sw3151A-ms98-a-0104,410.384500,410.574500,a,I,+,u-152-1
sw3151A-ms98-a-0104,410.574500,410.864500,thumb,I,+,u-152-1
sw3151A-ms98-a-0104,410.864500,410.984500,or,I,+,u-152-1
sw3151A-ms98-a-0104,410.984500,411.014500,a,I,+,u-152-1
sw3151A-ms98-a-0104,411.014500,411.564500,finger,I,+,u-152-1
sw3151A-ms98-a-0104,411.564500,411.734500,is,B,qy,u-154-1
sw3151A-ms98-a-0104,412.134500,412.344500,that,I,qy,u-154-1
sw3151A-ms98-a-0104,412.344500,412.524500,where,I,qy,u-154-1
sw3151A-ms98-a-0104,412.524500,412.624500,it,I,qy,u-154-1
sw3151A-ms98-a-0104,412.624500,412.864500,is,I,qy,u-154-1
sw3151A-ms98-a-0104,413.314500,413.506000,i,B,ba,u-156-1
sw3151A-ms98-a-0104,413.506000,413.788500,thought,I,ba,u-156-1
sw3151A-ms98-a-0104,413.788500,414.440000,wow,I,ba,u-156-1
sw3151A-ms98-a-0104,414.440000,414.974500,[laughter],O,,
sw3151A-ms98-a-0104,414.974500,415.134500,you,B,sv,u-158-1
sw3151A-ms98-a-0104,415.134500,415.375000,[laughter-know],I,sv,u-158-1
sw3151A-ms98-a-0104,415.594500,415.804500,that's,I,sv,u-158-1
sw3151A-ms98-a-0104,415.804500,416.094500,quite,I,sv,u-158-1
sw3151A-ms98-a-0104,416.094500,416.190125,a,I,sv,u-158-1
sw3151A-ms98-a-0104,416.190125,416.769375,deterrent,I,sv,u-158-1
sw3151A-ms98-a-0104,416.769375,417.243375,[laughter],O,,
sw3151A-ms98-a-0106,422.629375,423.193500,yeah,B,b,u-160-1
sw3151A-ms98-a-0106,423.348000,423.905125,yeah,B,b^r,u-160-2
sw3151A-ms98-a-0107,425.401125,425.992875,yeah,B,aa,u-162-1
sw3151A-ms98-a-0107,426.136000,426.281125,so,B,sv,u-162-2
sw3151A-ms98-a-0107,426.281125,426.411125,i,I,sv,u-162-2
sw3151A-ms98-a-0107,426.411125,426.791125,guess,I,sv,u-162-2
sw3151A-ms98-a-0107,426.791125,426.921125,you,I,sv,u-162-2
sw3151A-ms98-a-0107,426.921125,427.101125,know,I,sv,u-162-2
sw3151A-ms98-a-0107,427.101125,427.264000,we,I,sv,u-162-2
sw3151A-ms98-a-0107,427.264000,427.431125,re[ally]-,I,sv,u-162-2
sw3151A-ms98-a-0107,427.431125,427.641125,we,I,sv,u-162-2
sw3151A-ms98-a-0107,427.641125,427.841125,have,I,sv,u-162-2
sw3151A-ms98-a-0107,427.841125,427.961125,so,I,sv,u-162-2
sw3151A-ms98-a-0107,427.961125,428.171125,many,I,sv,u-162-2
sw3151A-ms98-a-0107,428.171125,428.641125,freedoms,I,sv,u-162-2
sw3151A-ms98-a-0107,428.641125,428.861125,over,I,sv,u-162-2
sw3151A-ms98-a-0107,428.861125,429.031125,here,I,sv,u-162-2
sw3151A-ms98-a-0107,429.031125,429.131125,we,I,sv,u-162-2
sw3151A-ms98-a-0107,429.131125,429.581125,sometimes,I,sv,u-162-2
sw3151A-ms98-a-0107,429.581125,429.951125,forget,I,sv,u-162-2
sw3151A-ms98-a-0107,429.951125,430.430625,about,I,sv,u-162-2
sw3151A-ms98-a-0107,431.071125,431.191125,how,I,sv,u-162-2
sw3151A-ms98-a-0107,431.191125,431.451125,great,B,+,u-164-1
sw3151A-ms98-a-0107,431.451125,431.561125,our,I,+,u-164-1
sw3151A-ms98-a-0107,431.561125,431.951125,country,I,+,u-164-1
sw3151A-ms98-a-0107,431.951125,432.201125,is,I,+,u-164-1
