sw4147B-ms98-a-0002,1.002125,1.276375,yes,B,ny,u-2-1
sw4147B-ms98-a-0046,252.327875,252.753750,it's,B,sv,u-64-2
sw4147B-ms98-a-0046,252.753750,253.022000,uh,I,sv,u-64-2
sw4147B-ms98-a-0046,253.579500,253.803750,that's,I,sv,u-64-2
sw4147B-ms98-a-0046,253.803750,253.973750,one,I,sv,u-64-2
sw4147B-ms98-a-0046,253.973750,254.043750,of,I,sv,u-64-2
sw4147B-ms98-a-0046,254.043750,254.173750,the,I,sv,u-64-2
sw4147B-ms98-a-0046,254.173750,254.523750,biggest,I,sv,u-64-2
sw4147B-ms98-a-0046,254.523750,255.013750,concerns,I,sv,u-64-2
sw4147B-ms98-a-0046,255.013750,255.193750,it's,B,%,u-64-3
sw4147B-ms98-a-0046,255.193750,255.317875,like,I,%,u-64-3
sw4147B-ms98-a-0047,255.849375,256.258000,uh,I,%,u-64-3
sw4147B-ms98-a-0047,256.438500,256.759375,there's,B,sv,u-64-4
sw4147B-ms98-a-0047,256.759375,256.799375,a,I,sv,u-64-4
sw4147B-ms98-a-0047,256.799375,256.979375,lot,I,sv,u-64-4
sw4147B-ms98-a-0047,256.979375,257.069375,to,I,sv,u-64-4
sw4147B-ms98-a-0047,257.069375,257.189375,be,I,sv,u-64-4
sw4147B-ms98-a-0047,257.189375,257.649375,gained,I,sv,u-64-4
sw4147B-ms98-a-0047,257.649375,257.899375,from,I,sv,u-64-4
sw4147B-ms98-a-0047,257.899375,257.989375,a,I,sv,u-64-4
sw4147B-ms98-a-0047,257.989375,258.649375,relationship,I,sv,u-64-4
sw4147B-ms98-a-0047,258.649375,258.829375,with,I,sv,u-64-4
sw4147B-ms98-a-0047,258.829375,258.919375,an,I,sv,u-64-4
sw4147B-ms98-a-0047,258.919375,259.399375,animal,I,sv,u-64-4
sw4147B-ms98-a-0047,259.399375,259.579375,but,B,sv,u-64-5
sw4147B-ms98-a-0047,259.579375,259.669375,the,I,sv,u-64-5
sw4147B-ms98-a-0047,259.669375,260.019375,same,I,sv,u-64-5
sw4147B-ms98-a-0047,260.019375,260.399625,time,I,sv,u-64-5
sw4147B-ms98-a-0048,261.123375,261.320625,one,I,sv,u-64-5
sw4147B-ms98-a-0048,261.320625,261.670625,has,I,sv,u-64-5
sw4147B-ms98-a-0048,261.670625,261.830625,to,I,sv,u-64-5
sw4147B-ms98-a-0048,261.830625,262.760875,recognize,I,sv,u-64-5
sw4147B-ms98-a-0048,263.163125,263.260625,the,I,sv,u-64-5
sw4147B-ms98-a-0048,263.260625,263.960625,reality,I,sv,u-64-5
sw4147B-ms98-a-0048,263.960625,264.106500,of,I,sv,u-64-5
sw4147B-ms98-a-0048,264.438000,265.010625,physical,I,sv,u-64-5
sw4147B-ms98-a-0048,265.180625,265.830625,requirements,I,sv,u-64-5
sw4147B-ms98-a-0048,265.830625,265.998875,of,I,sv,u-64-5
sw4147B-ms98-a-0048,266.466125,266.620375,of,B,+,u-66-1
sw4147B-ms98-a-0048,266.620375,266.780625,the,I,+,u-66-1
sw4147B-ms98-a-0048,266.780625,267.069875,animal,I,+,u-66-1
sw4147B-ms98-a-0049,267.450000,267.560000,and,B,sd,u-68-1
sw4147B-ms98-a-0049,267.560000,267.620000,the,I,sd,u-68-1
sw4147B-ms98-a-0049,267.620000,267.990000,larger,I,sd,u-68-1
sw4147B-ms98-a-0049,267.990000,268.170000,they,I,sd,u-68-1
sw4147B-ms98-a-0049,268.170000,268.420000,are,I,sd,u-68-1
sw4147B-ms98-a-0049,268.420000,268.510000,the,I,sd,u-68-1
sw4147B-ms98-a-0049,268.510000,268.770000,more,I,sd,u-68-1
sw4147B-ms98-a-0049,268.770000,269.001500,room,I,sd,u-68-1
sw4147B-ms98-a-0049,269.001500,269.144625,they,I,sd,u-68-1
sw4147B-ms98-a-0049,269.144625,269.320000,need,I,sd,u-68-1
sw4147B-ms98-a-0049,269.320000,269.470000,to,I,sd,u-68-1
sw4147B-ms98-a-0049,269.470000,270.190000,exercise,I,sd,u-68-1
sw4147B-ms98-a-0051,273.013375,273.344500,right,B,b,u-70-1
sw4147B-ms98-a-0053,278.579125,278.827125,well,B,%,u-72-1
sw4147B-ms98-a-0055,287.814375,288.294750,uh-huh,B,b,u-74-1
