sw2079B-ms98-a-0002,4.159000,4.509625,okay,B,na,u-2-1
sw2079B-ms98-a-0035,197.417875,197.507875,all,I,+,u-26-1
sw2079B-ms98-a-0035,197.507875,197.597875,we,I,+,u-26-1
sw2079B-ms98-a-0035,197.597875,197.947875,wanted,I,+,u-26-1
sw2079B-ms98-a-0035,197.947875,198.037875,and,B,sd,u-28-1
sw2079B-ms98-a-0035,198.037875,198.147875,he's,I,sd,u-28-1
sw2079B-ms98-a-0035,198.147875,198.517875,charging,I,sd,u-28-1
sw2079B-ms98-a-0035,198.517875,198.697875,about,I,sd,u-28-1
sw2079B-ms98-a-0035,198.697875,198.747875,a,I,sd,u-28-1
sw2079B-ms98-a-0035,198.747875,198.957875,buck,I,sd,u-28-1
sw2079B-ms98-a-0035,198.957875,199.007875,a,I,sd,u-28-1
sw2079B-ms98-a-0035,199.007875,199.303625,square,I,sd,u-28-1
sw2079B-ms98-a-0035,199.303625,199.604375,foot,I,sd,u-28-1
sw2079B-ms98-a-0035,199.604375,199.667875,to,I,sd,u-28-1
sw2079B-ms98-a-0035,199.667875,200.067875,design,I,sd,u-28-1
sw2079B-ms98-a-0035,200.067875,200.217875,it,I,sd,u-28-1
sw2079B-ms98-a-0035,200.217875,200.431375,and,B,sd,u-28-2
sw2079B-ms98-a-0035,200.808000,200.997875,he's,I,sd,u-28-2
sw2079B-ms98-a-0035,200.997875,201.157875,r[egistered]-,I,sd,u-28-2
sw2079B-ms98-a-0035,201.157875,201.737875,certified,I,sd,u-28-2
sw2079B-ms98-a-0035,201.737875,201.827875,and,I,sd,u-28-2
sw2079B-ms98-a-0035,201.827875,202.277875,registered,I,sd,u-28-2
sw2079B-ms98-a-0035,202.277875,202.437875,so,B,sd,u-28-3
sw2079B-ms98-a-0035,202.437875,202.517875,at,I,sd,u-28-3
sw2079B-ms98-a-0035,202.517875,202.757875,least,I,sd,u-28-3
sw2079B-ms98-a-0035,202.757875,202.827875,we,I,sd,u-28-3
sw2079B-ms98-a-0035,202.827875,202.967875,know,I,sd,u-28-3
sw2079B-ms98-a-0035,202.967875,203.127875,we're,I,sd,u-28-3
sw2079B-ms98-a-0035,203.127875,203.217875,it's,I,sd,u-28-3
sw2079B-ms98-a-0035,203.217875,203.307875,not,I,sd,u-28-3
sw2079B-ms98-a-0035,203.307875,203.527875,gonna,I,sd,u-28-3
sw2079B-ms98-a-0035,203.527875,203.897875,fall,I,sd,u-28-3
sw2079B-ms98-a-0035,203.897875,203.997875,in,I,sd,u-28-3
sw2079B-ms98-a-0035,203.997875,204.077875,or,I,sd,u-28-3
sw2079B-ms98-a-0035,204.077875,204.407875,something,I,sd,u-28-3
sw2079B-ms98-a-0035,204.407875,204.517875,if,I,sd,u-28-3
sw2079B-ms98-a-0035,204.517875,204.657875,it's,I,sd,u-28-3
sw2079B-ms98-a-0035,204.657875,205.039625,built,I,sd,u-28-3
sw2079B-ms98-a-0035,205.747750,206.017875,but,B,sd,u-30-1
sw2079B-ms98-a-0035,206.017875,206.237875,uh,I,sd,u-30-1
sw2079B-ms98-a-0035,206.237875,206.417875,i,I,sd,u-30-1
sw2079B-ms98-a-0035,206.417875,206.547875,have,I,sd,u-30-1
sw2079B-ms98-a-0035,206.547875,207.251375,heard,I,sd,u-30-1
sw2079B-ms98-a-0036,208.018250,208.179125,that,I,sd,u-30-1
sw2079B-ms98-a-0036,208.179125,208.329125,your,I,sd,u-30-1
sw2079B-ms98-a-0036,208.329125,208.709125,approach,I,sd,u-30-1
sw2079B-ms98-a-0036,208.709125,208.996125,is,I,sd,u-30-1
sw2079B-ms98-a-0036,208.996125,209.228625,is,I,sd,u-30-1
sw2079B-ms98-a-0036,209.228625,209.459125,is,I,sd,u-30-1
sw2079B-ms98-a-0036,209.459125,209.659125,right,I,sd,u-30-1
sw2079B-ms98-a-0036,209.659125,209.729125,you,B,sd,u-30-2
sw2079B-ms98-a-0036,209.729125,209.849125,can,I,sd,u-30-2
sw2079B-ms98-a-0036,209.849125,210.109125,actually,I,sd,u-30-2
sw2079B-ms98-a-0036,210.109125,210.269125,go,I,sd,u-30-2
sw2079B-ms98-a-0036,210.269125,210.359125,out,I,sd,u-30-2
sw2079B-ms98-a-0036,210.359125,210.449125,and,I,sd,u-30-2
sw2079B-ms98-a-0036,210.449125,210.849125,sub,I,sd,u-30-2
sw2079B-ms98-a-0036,210.849125,211.049125,it,I,sd,u-30-2
sw2079B-ms98-a-0036,211.049125,211.169125,if,I,sd,u-30-2
sw2079B-ms98-a-0036,211.169125,211.409125,even,I,sd,u-30-2
sw2079B-ms98-a-0036,211.409125,211.519125,if,I,sd,u-30-2
sw2079B-ms98-a-0036,211.519125,211.599125,you,I,sd,u-30-2
sw2079B-ms98-a-0036,211.599125,211.749125,don't,I,sd,u-30-2
sw2079B-ms98-a-0036,211.749125,211.889125,wanna,I,sd,u-30-2
sw2079B-ms98-a-0036,211.889125,212.089125,get,I,sd,u-30-2
sw2079B-ms98-a-0036,212.089125,212.479125,hands,I,sd,u-30-2
sw2079B-ms98-a-0036,212.479125,212.809125,on,I,sd,u-30-2
sw2079B-ms98-a-0036,212.809125,212.969125,you,B,sd,u-32-1
sw2079B-ms98-a-0036,212.969125,213.109125,can,I,sd,u-32-1
sw2079B-ms98-a-0036,213.109125,213.344750,even,I,sd,u-32-1
sw2079B-ms98-a-0036,213.344750,213.540625,just,I,sd,u-32-1
sw2079B-ms98-a-0036,213.540625,213.809125,sub,I,sd,u-32-1
sw2079B-ms98-a-0036,213.809125,213.909125,it,I,sd,u-32-1
sw2079B-ms98-a-0036,213.909125,214.069125,out,I,sd,u-32-1
sw2079B-ms98-a-0036,214.069125,214.129125,the,I,sd,u-32-1
sw2079B-ms98-a-0036,214.129125,214.689125,concrete,I,sd,u-32-1
sw2079B-ms98-a-0036,214.689125,214.899125,and,I,sd,u-32-1
sw2079B-ms98-a-0036,214.899125,215.069125,those,I,sd,u-32-1
sw2079B-ms98-a-0036,215.069125,215.219125,kind,I,sd,u-32-1
sw2079B-ms98-a-0036,215.219125,215.309125,of,I,sd,u-32-1
sw2079B-ms98-a-0036,215.309125,215.639125,things,I,sd,u-32-1
sw2079B-ms98-a-0036,215.639125,215.779875,and,B,sd,u-32-2
sw2079B-ms98-a-0036,216.235625,216.329125,and,I,sd,u-32-2
sw2079B-ms98-a-0036,216.329125,216.569125,that's,I,sd,u-32-2
sw2079B-ms98-a-0036,216.569125,216.809125,kind,I,sd,u-32-2
sw2079B-ms98-a-0036,216.809125,217.058625,of,I,sd,u-32-2
sw2079B-ms98-a-0036,217.058625,217.134000,the,I,sd,u-32-2
sw2079B-ms98-a-0036,217.134000,217.399125,plan,I,sd,u-32-2
sw2079B-ms98-a-0036,217.399125,217.539125,i,I,sd,u-32-2
sw2079B-ms98-a-0036,217.539125,217.809125,have,I,sd,u-32-2
sw2079B-ms98-a-0036,217.809125,217.939750,so,B,%,u-32-3
sw2079B-ms98-a-0036,217.939750,218.248375,um,O,,
sw2079B-ms98-a-0036,218.791750,219.091625,uh,B,+,u-34-1
sw2079B-ms98-a-0036,219.091625,219.379125,everyone,B,sd,u-34-2
sw2079B-ms98-a-0036,219.379125,219.409125,i,I,sd,u-34-2
sw2079B-ms98-a-0036,219.409125,219.729125,talk,I,sd,u-34-2
sw2079B-ms98-a-0036,219.729125,219.839125,to,I,sd,u-34-2
sw2079B-ms98-a-0036,219.839125,220.029125,uh,I,sd,u-34-2
sw2079B-ms98-a-0036,220.029125,220.171250,i've,I,sd,u-34-2
sw2079B-ms98-a-0037,220.453000,220.606750,i,I,sd,u-34-2
sw2079B-ms98-a-0037,220.606750,220.931625,file,I,sd,u-34-2
sw2079B-ms98-a-0037,220.931625,221.009375,in,I,sd,u-34-2
sw2079B-ms98-a-0037,221.009375,221.099375,my,I,sd,u-34-2
sw2079B-ms98-a-0037,221.099375,221.309375,little,I,sd,u-34-2
sw2079B-ms98-a-0037,221.309375,221.589375,book,I,sd,u-34-2
sw2079B-ms98-a-0037,221.589375,221.759375,and,I,sd,u-34-2
sw2079B-ms98-a-0037,221.759375,221.949375,do,I,sd,u-34-2
sw2079B-ms98-a-0037,221.949375,222.099375,other,I,sd,u-34-2
sw2079B-ms98-a-0037,222.099375,222.409375,things,I,sd,u-34-2
sw2079B-ms98-a-0037,222.409375,222.579375,with,I,sd,u-34-2
sw2079B-ms98-a-0037,222.579375,222.652000,it,I,sd,u-34-2
sw2079B-ms98-a-0037,222.798875,223.009375,uh,O,,
sw2079B-ms98-a-0037,223.623375,223.789375,that's,B,^q,u-34-3
sw2079B-ms98-a-0037,223.789375,224.169375,great,I,^q,u-34-3
sw2079B-ms98-a-0037,224.169375,224.379375,that's,B,^q,u-34-4
sw2079B-ms98-a-0037,224.379375,224.673500,great,I,^q,u-34-4
sw2079B-ms98-a-0039,236.504875,236.921625,sure,B,b,u-36-1
sw2079B-ms98-a-0039,237.209500,237.277875,i,B,ba,u-36-2
sw2079B-ms98-a-0039,237.277875,237.395375,can,I,ba,u-36-2
sw2079B-ms98-a-0039,237.395375,237.842375,imagine,I,ba,u-36-2
sw2079B-ms98-a-0041,242.899000,242.925375,if,B,sv,u-38-1
sw2079B-ms98-a-0041,242.925375,243.021625,your,I,sv,u-38-1
sw2079B-ms98-a-0041,243.021625,243.291625,happy,I,sv,u-38-1
sw2079B-ms98-a-0041,243.291625,243.491625,with,I,sv,u-38-1
sw2079B-ms98-a-0041,243.491625,243.589625,it,I,sv,u-38-1
sw2079B-ms98-a-0041,243.649875,243.811625,that's,I,sv,u-38-1
sw2079B-ms98-a-0041,243.811625,243.921625,all,I,sv,u-38-1
sw2079B-ms98-a-0041,243.921625,244.011625,that,I,sv,u-38-1
sw2079B-ms98-a-0041,244.011625,244.406000,counts,I,sv,u-38-1
sw2079B-ms98-a-0043,246.221375,246.507500,that's,B,sv,u-40-1
sw2079B-ms98-a-0043,246.507500,246.696000,o[nly]-,O,,
sw2079B-ms98-a-0043,246.696000,247.026000,only,O,,
sw2079B-ms98-a-0043,247.026000,247.272625,uh,O,,
sw2079B-ms98-a-0043,247.506125,247.656000,you,B,sv,u-40-2
sw2079B-ms98-a-0043,247.656000,247.856000,only,I,sv,u-40-2
sw2079B-ms98-a-0043,247.856000,247.996000,have,I,sv,u-40-2
sw2079B-ms98-a-0043,247.996000,248.274875,to,I,sv,u-40-2
sw2079B-ms98-a-0043,248.636375,249.335625,uh,I,sv,u-40-2
sw2079B-ms98-a-0043,249.496625,250.006000,satisfy,I,sv,u-40-2
sw2079B-ms98-a-0043,250.006000,250.416000,yourself,I,sv,u-40-2
sw2079B-ms98-a-0043,250.416000,250.506000,and,I,sv,u-40-2
sw2079B-ms98-a-0043,250.506000,250.626000,no,I,sv,u-40-2
sw2079B-ms98-a-0043,250.626000,250.776000,one,I,sv,u-40-2
sw2079B-ms98-a-0043,250.776000,251.077375,else,I,sv,u-40-2
sw2079B-ms98-a-0045,257.059750,257.504625,ooh,O,,
sw2079B-ms98-a-0045,257.504625,257.667000,and,O,,
sw2079B-ms98-a-0045,257.667000,257.885375,that's,B,sv,u-42-1
sw2079B-ms98-a-0045,257.885375,258.035000,uh,I,sv,u-42-1
sw2079B-ms98-a-0045,258.035000,258.238375,that's,I,sv,u-42-1
sw2079B-ms98-a-0045,258.238375,258.627125,uh,I,sv,u-42-1
sw2079B-ms98-a-0045,258.684500,258.860125,a,I,sv,u-42-1
sw2079B-ms98-a-0045,258.860125,258.995750,a,I,sv,u-42-1
sw2079B-ms98-a-0045,258.995750,259.655375,encouraging,I,sv,u-42-1
sw2079B-ms98-a-0045,259.655375,259.995375,sign,I,sv,u-42-1
sw2079B-ms98-a-0045,259.995375,260.085375,if,I,sv,u-42-1
sw2079B-ms98-a-0045,260.085375,260.145375,you,I,sv,u-42-1
sw2079B-ms98-a-0045,260.145375,260.235375,ever,I,sv,u-42-1
sw2079B-ms98-a-0045,260.235375,260.385375,wanna,I,sv,u-42-1
sw2079B-ms98-a-0045,260.385375,260.755375,resell,I,sv,u-42-1
sw2079B-ms98-a-0045,260.755375,260.815375,it,I,sv,u-42-1
sw2079B-ms98-a-0045,260.815375,260.899625,i,I,sv,u-42-1
sw2079B-ms98-a-0045,260.899625,261.154375,guess,I,sv,u-42-1
sw2079B-ms98-a-0047,270.202250,270.325625,a,O,,
sw2079B-ms98-a-0047,270.325625,270.499250,lot,O,,
sw2079B-ms98-a-0047,270.499250,270.579250,of,O,,
sw2079B-ms98-a-0047,270.579250,270.779250,money,O,,
sw2079B-ms98-a-0047,270.779250,270.868250,i,O,,
sw2079B-ms98-a-0047,270.868250,271.086125,bet,O,,
sw2079B-ms98-a-0047,271.685000,271.769250,well,B,ba,u-44-1
sw2079B-ms98-a-0047,271.769250,271.919250,that's,I,ba,u-44-1
sw2079B-ms98-a-0047,271.919250,272.279250,great,I,ba,u-44-1
sw2079B-ms98-a-0047,272.769250,273.196125,well,B,%,u-44-2
sw2079B-ms98-a-0047,273.919250,274.097125,yeah,I,%,u-44-2
sw2079B-ms98-a-0047,274.097125,274.179250,i,B,sv,u-44-3
sw2079B-ms98-a-0047,274.179250,274.359250,guess,I,sv,u-44-3
sw2079B-ms98-a-0047,274.359250,274.489250,that,I,sv,u-44-3
sw2079B-ms98-a-0047,274.489250,274.739250,about,I,sv,u-44-3
sw2079B-ms98-a-0047,274.739250,274.949250,does,I,sv,u-44-3
sw2079B-ms98-a-0047,274.949250,275.041500,it,I,sv,u-44-3
sw2079B-ms98-a-0048,276.703000,276.902250,nice,B,fc,u-46-1
sw2079B-ms98-a-0048,276.902250,277.060625,talking,I,fc,u-46-1
sw2079B-ms98-a-0048,277.060625,277.150625,with,I,fc,u-46-1
sw2079B-ms98-a-0048,277.150625,277.279375,you,I,fc,u-46-1
sw2079B-ms98-a-0048,277.279375,277.442500,too,I,fc,u-46-1
sw2079B-ms98-a-0048,277.981125,278.226000,bye,B,fc,u-48-1
