sw2040A-ms98-a-0002,1.935250,2.485250,yes,B,o,u-1-1
sw2040A-ms98-a-0031,302.970250,303.390250,obviously,I,sd,u-13-3
sw2040A-ms98-a-0031,303.390250,303.580250,[laughter-i'd],I,sd,u-13-3
sw2040A-ms98-a-0031,303.580250,303.850250,never,I,sd,u-13-3
sw2040A-ms98-a-0031,303.850250,304.140250,thought,I,sd,u-13-3
sw2040A-ms98-a-0031,304.140250,304.560250,about,I,sd,u-13-3
sw2040A-ms98-a-0032,305.236500,305.876500,um,B,sv,u-13-4
sw2040A-ms98-a-0033,306.780625,306.864000,i,I,sv,u-13-4
sw2040A-ms98-a-0033,306.864000,307.000625,don't,I,sv,u-13-4
sw2040A-ms98-a-0033,307.000625,307.294875,know,I,sv,u-13-4
sw2040A-ms98-a-0033,307.294875,307.468125,wh[at]-,I,sv,u-13-4
sw2040A-ms98-a-0033,307.468125,307.868625,uh,I,sv,u-13-4
sw2040A-ms98-a-0033,308.460000,308.647125,i,I,sv,u-13-4
sw2040A-ms98-a-0033,308.647125,309.326125,suppose,I,sv,u-13-4
sw2040A-ms98-a-0034,310.265875,310.495875,they,I,sv,u-13-4
sw2040A-ms98-a-0034,310.495875,311.202250,also,I,sv,u-13-4
sw2040A-ms98-a-0034,311.484750,311.755875,not,I,sv,u-13-4
sw2040A-ms98-a-0034,311.755875,311.965875,being,I,sv,u-13-4
sw2040A-ms98-a-0034,311.965875,312.025875,a,I,sv,u-13-4
sw2040A-ms98-a-0034,312.025875,312.475875,state,I,sv,u-13-4
sw2040A-ms98-a-0034,312.545875,313.045875,are,I,sv,u-13-4
sw2040A-ms98-a-0035,313.821250,314.591250,probably,I,sv,u-13-4
sw2040A-ms98-a-0035,314.591250,315.221250,freer,I,sv,u-13-4
sw2040A-ms98-a-0035,315.221250,315.371250,to,I,sv,u-13-4
sw2040A-ms98-a-0035,315.371250,316.161250,determine,I,sv,u-13-4
sw2040A-ms98-a-0035,316.161250,316.331250,their,I,sv,u-13-4
sw2040A-ms98-a-0035,316.331250,316.871250,own,I,sv,u-13-4
sw2040A-ms98-a-0036,317.546500,318.196500,um,I,sv,u-13-4
sw2040A-ms98-a-0036,318.646500,319.006500,ways,I,sv,u-13-4
sw2040A-ms98-a-0036,319.006500,319.146500,of,I,sv,u-13-4
sw2040A-ms98-a-0036,319.146500,319.516500,life,I,sv,u-13-4
sw2040A-ms98-a-0036,319.516500,319.666500,than,I,sv,u-13-4
sw2040A-ms98-a-0036,319.666500,319.766500,they,I,sv,u-13-4
sw2040A-ms98-a-0036,319.766500,320.206500,would,I,sv,u-13-4
sw2040A-ms98-a-0036,320.206500,320.591375,if,I,sv,u-13-4
sw2040A-ms98-a-0036,320.866375,321.081625,if,I,sv,u-13-4
sw2040A-ms98-a-0037,322.233250,322.404125,i-,O,,
sw2040A-ms98-a-0037,322.833500,322.949750,i'm,B,sd,u-13-5
sw2040A-ms98-a-0037,322.949750,323.169750,trying,I,sd,u-13-5
sw2040A-ms98-a-0037,323.169750,323.249750,to,I,sd,u-13-5
sw2040A-ms98-a-0037,323.249750,323.473875,think,I,sd,u-13-5
sw2040A-ms98-a-0037,323.473875,324.080250,exactly,I,sd,u-13-5
sw2040A-ms98-a-0037,324.080250,324.319750,what,I,sd,u-13-5
sw2040A-ms98-a-0037,324.319750,324.454375,is,I,sd,u-13-5
sw2040A-ms98-a-0037,324.454375,325.415375,imposed,I,sd,u-13-5
sw2040A-ms98-a-0037,325.415375,325.979750,if,I,sd,u-13-5
sw2040A-ms98-a-0037,325.979750,326.129750,they,I,sd,u-13-5
sw2040A-ms98-a-0037,326.129750,326.329750,would,I,sd,u-13-5
sw2040A-ms98-a-0037,326.329750,326.599750,become,I,sd,u-13-5
sw2040A-ms98-a-0037,326.599750,326.669750,a,I,sd,u-13-5
sw2040A-ms98-a-0037,326.669750,327.099750,state,I,sd,u-13-5
sw2040A-ms98-a-0037,327.149750,327.549750,versus,I,sd,u-13-5
sw2040A-ms98-a-0037,327.549750,327.629750,a,I,sd,u-13-5
sw2040A-ms98-a-0037,327.629750,328.389750,territory,I,sd,u-13-5
sw2040A-ms98-a-0038,329.137625,329.547625,perhaps,B,ad@,u-15-1
sw2040A-ms98-a-0038,329.547625,330.177625,compulsory,I,ad@,u-15-1
sw2040A-ms98-a-0038,330.177625,331.067625,education,I,ad@,u-15-1
sw2040A-ms98-a-0040,333.621250,334.241250,um,B,+@,u-17-1
sw2040A-ms98-a-0041,334.922625,335.152625,and,I,+@,u-17-1
sw2040A-ms98-a-0041,335.152625,335.927625,taxes,I,+@,u-17-1
sw2040A-ms98-a-0041,335.927625,336.792875,[laughter],O,,
sw2040A-ms98-a-0043,381.977500,382.280875,um-hum,B,b,u-19-1
sw2040A-ms98-a-0043,382.781875,382.926500,w[ell]-,O,,
sw2040A-ms98-a-0043,383.186375,383.377500,well,B,%,u-19-2
sw2040A-ms98-a-0043,383.377500,384.047500,actually,I,%,u-19-2
sw2040A-ms98-a-0043,384.047500,384.147500,i,I,%,u-19-2
sw2040A-ms98-a-0043,384.147500,384.507500,thin[k]-,O,,
sw2040A-ms98-a-0043,384.507500,384.966625,one,B,sd,u-19-3
sw2040A-ms98-a-0043,385.162500,385.387500,one,I,sd,u-19-3
sw2040A-ms98-a-0043,385.387500,385.627500,thing,I,sd,u-19-3
sw2040A-ms98-a-0043,385.627500,385.767500,that,I,sd,u-19-3
sw2040A-ms98-a-0043,385.767500,385.847500,i,I,sd,u-19-3
sw2040A-ms98-a-0043,385.847500,386.237500,remember,I,sd,u-19-3
sw2040A-ms98-a-0043,386.237500,386.437500,hearing,I,sd,u-19-3
sw2040A-ms98-a-0043,386.437500,386.497500,in,I,sd,u-19-3
sw2040A-ms98-a-0043,386.497500,386.557500,the,I,sd,u-19-3
sw2040A-ms98-a-0043,386.557500,386.937500,news,I,sd,u-19-3
sw2040A-ms98-a-0043,386.937500,386.997500,the,I,sd,u-19-3
sw2040A-ms98-a-0043,386.997500,387.327500,past,I,sd,u-19-3
sw2040A-ms98-a-0043,387.327500,387.557500,couple,I,sd,u-19-3
sw2040A-ms98-a-0043,387.557500,387.907500,weeks,I,sd,u-19-3
sw2040A-ms98-a-0043,387.907500,388.087500,that,I,sd,u-19-3
sw2040A-ms98-a-0043,388.217500,388.507500,might,I,sd,u-19-3
sw2040A-ms98-a-0043,388.507500,388.617500,be,I,sd,u-19-3
sw2040A-ms98-a-0043,388.617500,389.347500,significant,I,sd,u-19-3
sw2040A-ms98-a-0043,389.347500,389.627500,is,I,sd,u-19-3
sw2040A-ms98-a-0043,389.627500,389.917500,that,I,sd,u-19-3
sw2040A-ms98-a-0044,390.255750,390.455750,they've,I,sd,u-19-3
sw2040A-ms98-a-0044,390.455750,391.115750,recently,I,sd,u-19-3
sw2040A-ms98-a-0044,391.115750,391.815750,voted,I,sd,u-19-3
sw2040A-ms98-a-0044,391.815750,392.025750,that,I,sd,u-19-3
sw2040A-ms98-a-0044,392.112500,392.685000,Spanish,I,sd,u-19-3
sw2040A-ms98-a-0044,392.685000,393.102500,is,I,sd,u-19-3
sw2040A-ms98-a-0044,393.426500,393.505750,the,I,sd,u-19-3
sw2040A-ms98-a-0044,393.505750,393.875750,official,I,sd,u-19-3
sw2040A-ms98-a-0044,393.875750,394.305750,language,I,sd,u-19-3
sw2040A-ms98-a-0044,394.305750,394.515750,which,I,sd,u-19-3
sw2040A-ms98-a-0044,394.515750,394.665750,i,I,sd,u-19-3
sw2040A-ms98-a-0044,394.665750,394.905750,always,I,sd,u-19-3
sw2040A-ms98-a-0044,394.905750,395.395750,assumed,I,sd,u-19-3
sw2040A-ms98-a-0044,395.395750,395.485750,it,I,sd,u-19-3
sw2040A-ms98-a-0044,395.485750,395.845750,was,I,sd,u-19-3
sw2040A-ms98-a-0044,395.845750,396.486125,anyway,I,sd,u-19-3
sw2040A-ms98-a-0045,397.299375,397.639375,so,B,sd,u-19-4
sw2040A-ms98-a-0045,397.639375,397.879375,if,I,sd,u-19-4
sw2040A-ms98-a-0045,397.879375,398.039375,they've,I,sd,u-19-4
sw2040A-ms98-a-0045,398.039375,398.299375,just,I,sd,u-19-4
sw2040A-ms98-a-0045,398.299375,398.669375,taken,I,sd,u-19-4
sw2040A-ms98-a-0045,398.669375,398.899375,such,I,sd,u-19-4
sw2040A-ms98-a-0045,398.899375,399.689375,action,I,sd,u-19-4
sw2040A-ms98-a-0046,400.880625,401.050625,it,I,sd,u-19-4
sw2040A-ms98-a-0046,401.050625,401.330625,would,I,sd,u-19-4
sw2040A-ms98-a-0046,401.330625,401.590625,seem,I,sd,u-19-4
sw2040A-ms98-a-0046,401.590625,401.700625,to,I,sd,u-19-4
sw2040A-ms98-a-0046,401.700625,402.170625,indicate,I,sd,u-19-4
sw2040A-ms98-a-0046,402.170625,402.250625,to,I,sd,u-19-4
sw2040A-ms98-a-0046,402.250625,402.630625,me,I,sd,u-19-4
sw2040A-ms98-a-0046,402.630625,402.995625,either,I,sd,u-19-4
sw2040A-ms98-a-0046,403.319625,403.470625,they're,I,sd,u-19-4
sw2040A-ms98-a-0046,403.470625,403.840625,doing,I,sd,u-19-4
sw2040A-ms98-a-0046,403.840625,404.030625,it,I,sd,u-19-4
sw2040A-ms98-a-0046,404.030625,404.630625,because,I,sd,u-19-4
sw2040A-ms98-a-0046,404.630625,404.800625,they're,I,sd,u-19-4
sw2040A-ms98-a-0046,404.800625,405.270625,afraid,I,sd,u-19-4
sw2040A-ms98-a-0046,405.270625,405.581750,they,I,sd,u-19-4
sw2040A-ms98-a-0046,405.977250,406.200625,might,I,sd,u-19-4
sw2040A-ms98-a-0046,406.200625,406.520625,become,I,sd,u-19-4
sw2040A-ms98-a-0046,406.520625,406.590625,a,I,sd,u-19-4
sw2040A-ms98-a-0046,406.590625,407.130625,state,I,sd,u-19-4
sw2040A-ms98-a-0046,407.130625,407.360625,and,I,sd,u-19-4
sw2040A-ms98-a-0046,407.360625,407.760625,want,I,sd,u-19-4
sw2040A-ms98-a-0047,408.316750,408.476750,to,I,sd,u-19-4
sw2040A-ms98-a-0047,408.476750,408.936750,declare,I,sd,u-19-4
sw2040A-ms98-a-0047,408.936750,409.366750,this,I,sd,u-19-4
sw2040A-ms98-a-0047,409.366750,409.856750,before,I,sd,u-19-4
sw2040A-ms98-a-0047,409.856750,409.986750,they,I,sd,u-19-4
sw2040A-ms98-a-0047,409.986750,410.316750,become,I,sd,u-19-4
sw2040A-ms98-a-0047,410.316750,410.376750,a,I,sd,u-19-4
sw2040A-ms98-a-0047,410.376750,411.067375,state,I,sd,u-19-4
sw2040A-ms98-a-0048,411.913750,412.256375,or,I,sd,u-19-4
sw2040A-ms98-a-0048,412.541375,412.803750,maybe,I,sd,u-19-4
sw2040A-ms98-a-0048,412.803750,413.323750,because,I,sd,u-19-4
sw2040A-ms98-a-0048,413.443750,413.610125,they,I,sd,u-19-4
sw2040A-ms98-a-0048,413.610125,413.883750,don't,I,sd,u-19-4
sw2040A-ms98-a-0048,413.883750,414.183750,want,I,sd,u-19-4
sw2040A-ms98-a-0048,414.183750,414.243750,to,I,sd,u-19-4
sw2040A-ms98-a-0048,414.243750,414.523750,become,I,sd,u-19-4
sw2040A-ms98-a-0048,414.523750,414.583750,a,I,sd,u-19-4
sw2040A-ms98-a-0048,414.583750,414.993750,state,I,sd,u-19-4
sw2040A-ms98-a-0048,415.603750,415.743750,for,I,sd,u-19-4
sw2040A-ms98-a-0048,415.743750,416.043750,fear,I,sd,u-19-4
sw2040A-ms98-a-0048,416.043750,416.153750,of,I,sd,u-19-4
sw2040A-ms98-a-0048,416.153750,416.613750,losing,I,sd,u-19-4
sw2040A-ms98-a-0048,416.613750,416.693750,the,I,sd,u-19-4
sw2040A-ms98-a-0048,416.693750,417.192875,Spanish,I,sd,u-19-4
sw2040A-ms98-a-0048,417.313375,417.757375,or,I,sd,u-19-4
sw2040A-ms98-a-0048,418.167875,418.713750,Hispanic,I,sd,u-19-4
sw2040A-ms98-a-0048,418.713750,419.486250,heritage,I,sd,u-19-4
sw2040A-ms98-a-0050,428.255250,428.405375,i,B,na,u-21-1
sw2040A-ms98-a-0050,428.511750,428.665250,i,I,na,u-21-1
sw2040A-ms98-a-0050,428.665250,429.075250,believe,I,na,u-21-1
sw2040A-ms98-a-0050,429.075250,429.225250,i,I,na,u-21-1
sw2040A-ms98-a-0050,429.225250,429.385250,would,I,na,u-21-1
sw2040A-ms98-a-0050,429.385250,430.045250,probably,I,na,u-21-1
sw2040A-ms98-a-0050,430.045250,430.785250,tend,I,na,u-21-1
sw2040A-ms98-a-0050,430.785250,431.065250,towards,I,na,u-21-1
sw2040A-ms98-a-0050,431.065250,431.335250,that,I,na,u-21-1
sw2040A-ms98-a-0052,445.483750,445.603750,well,B,ba,u-23-1
sw2040A-ms98-a-0052,445.603750,445.813750,that's,I,ba,u-23-1
sw2040A-ms98-a-0052,445.813750,446.343750,interesting,I,ba,u-23-1
sw2040A-ms98-a-0054,450.605250,450.954875,right,B,b,u-25-1
sw2040A-ms98-a-0054,451.486000,451.625250,what,B,qh,u-25-2
sw2040A-ms98-a-0054,451.625250,451.955250,about,I,qh,u-25-2
sw2040A-ms98-a-0054,451.955250,452.235250,if,I,qh,u-25-2
sw2040A-ms98-a-0054,452.305250,452.665250,if,I,qh,u-25-2
sw2040A-ms98-a-0054,452.735250,453.095250,um,I,qh,u-25-2
sw2040A-ms98-a-0054,453.465250,453.604375,they,I,qh,u-25-2
sw2040A-ms98-a-0054,453.604375,454.350125,demanded,I,qh,u-25-2
sw2040A-ms98-a-0054,454.455250,454.655250,to,I,qh,u-25-2
sw2040A-ms98-a-0054,454.655250,454.945250,have,I,qh,u-25-2
sw2040A-ms98-a-0054,454.945250,455.485250,Spanish,I,qh,u-25-2
sw2040A-ms98-a-0054,455.485250,455.625250,as,I,qh,u-25-2
sw2040A-ms98-a-0054,455.625250,455.705250,the,I,qh,u-25-2
sw2040A-ms98-a-0054,455.705250,456.135250,official,I,qh,u-25-2
sw2040A-ms98-a-0054,456.135250,456.919250,language,I,qh,u-25-2
sw2040A-ms98-a-0055,458.212875,458.382875,as,I,qh,u-25-2
sw2040A-ms98-a-0055,458.382875,458.442875,a,I,qh,u-25-2
sw2040A-ms98-a-0055,458.442875,458.992875,condition,I,qh,u-25-2
sw2040A-ms98-a-0055,458.992875,459.102875,for,I,qh,u-25-2
sw2040A-ms98-a-0055,459.102875,459.692875,statehood,I,qh,u-25-2
sw2040A-ms98-a-0057,489.460250,489.763250,um-hum,B,b,u-27-1
sw2040A-ms98-a-0059,505.845375,505.996625,um,B,b,u-29-1
sw2040A-ms98-a-0061,527.499250,527.811500,um-hum,B,b,u-31-1
sw2040A-ms98-a-0061,528.054875,528.399250,um-hum,B,b^r,u-31-2
sw2040A-ms98-a-0063,530.446625,530.636625,that's,B,sd,u-31-3
sw2040A-ms98-a-0063,530.636625,531.146625,interesting,I,sd,u-31-3
sw2040A-ms98-a-0063,531.146625,531.608750,because,I,sd,u-31-3
sw2040A-ms98-a-0064,532.395500,532.815500,although,I,sd,u-31-3
sw2040A-ms98-a-0064,532.815500,532.905500,i,I,sd,u-31-3
sw2040A-ms98-a-0064,532.905500,533.295500,tend,I,sd,u-31-3
sw2040A-ms98-a-0064,533.295500,533.385500,to,I,sd,u-31-3
sw2040A-ms98-a-0064,533.385500,533.588000,be,I,sd,u-31-3
sw2040A-ms98-a-0064,533.896875,534.495500,bilingual,I,sd,u-31-3
sw2040A-ms98-a-0064,534.495500,535.227125,Spanish,I,sd,u-31-3
sw2040A-ms98-a-0064,535.415500,535.635500,based,I,sd,u-31-3
sw2040A-ms98-a-0064,535.635500,535.755500,on,I,sd,u-31-3
sw2040A-ms98-a-0064,535.755500,536.549375,experience,I,sd,u-31-3
sw2040A-ms98-a-0065,537.100000,537.667000,uh,I,sd,u-31-3
sw2040A-ms98-a-0066,539.211250,539.364250,i,I,sd,u-31-3
sw2040A-ms98-a-0066,539.364250,539.571250,was,I,sd,u-31-3
sw2040A-ms98-a-0066,539.571250,539.871250,in,I,sd,u-31-3
sw2040A-ms98-a-0066,539.871250,540.401250,bilingual,I,sd,u-31-3
sw2040A-ms98-a-0066,540.401250,540.981250,education,I,sd,u-31-3
sw2040A-ms98-a-0066,540.981250,541.071250,in,I,sd,u-31-3
sw2040A-ms98-a-0066,541.071250,541.890875,California,I,sd,u-31-3
sw2040A-ms98-a-0066,542.350125,543.025000,and,B,sd,u-31-4
sw2040A-ms98-a-0067,543.632375,543.798875,i,I,sd,u-31-4
sw2040A-ms98-a-0067,543.798875,544.012375,didn't,I,sd,u-31-4
sw2040A-ms98-a-0067,544.012375,544.132375,have,I,sd,u-31-4
sw2040A-ms98-a-0067,544.132375,544.272375,any,I,sd,u-31-4
sw2040A-ms98-a-0067,544.272375,544.692375,problem,I,sd,u-31-4
sw2040A-ms98-a-0067,544.692375,544.792375,with,I,sd,u-31-4
sw2040A-ms98-a-0067,544.792375,544.992375,my,I,sd,u-31-4
sw2040A-ms98-a-0067,544.992375,545.482375,students,I,sd,u-31-4
sw2040A-ms98-a-0067,545.482375,545.622375,but,B,sd,u-31-5
sw2040A-ms98-a-0067,545.622375,545.712375,i,I,sd,u-31-5
sw2040A-ms98-a-0067,545.712375,546.072375,noticed,I,sd,u-31-5
sw2040A-ms98-a-0067,546.072375,546.273875,my,I,sd,u-31-5
sw2040A-ms98-a-0068,546.893875,547.083875,my,I,sd,u-31-5
sw2040A-ms98-a-0068,547.083875,547.675875,brother,I,sd,u-31-5
sw2040A-ms98-a-0068,548.071375,548.290500,wh[o]-,I,sd,u-31-5
sw2040A-ms98-a-0068,548.290500,548.471250,who,I,sd,u-31-5
sw2040A-ms98-a-0068,548.471250,548.903875,was,I,sd,u-31-5
sw2040A-ms98-a-0068,549.033875,549.193875,uh,I,sd,u-31-5
sw2040A-ms98-a-0068,549.193875,549.413875,quite,I,sd,u-31-5
sw2040A-ms98-a-0068,549.413875,549.453875,a,I,sd,u-31-5
sw2040A-ms98-a-0068,549.453875,549.603875,bit,I,sd,u-31-5
sw2040A-ms98-a-0068,549.603875,550.175625,younger,I,sd,u-31-5
sw2040A-ms98-a-0069,550.820250,551.243000,was,I,sd,u-31-5
sw2040A-ms98-a-0069,551.421125,551.750250,learning,I,sd,u-31-5
sw2040A-ms98-a-0069,551.750250,552.180250,Spanish,I,sd,u-31-5
sw2040A-ms98-a-0069,552.180250,552.290250,in,I,sd,u-31-5
sw2040A-ms98-a-0069,552.290250,552.760250,elementary,I,sd,u-31-5
sw2040A-ms98-a-0069,552.760250,553.060250,school,I,sd,u-31-5
sw2040A-ms98-a-0069,553.060250,553.160250,and,B,sd,u-31-6
sw2040A-ms98-a-0069,553.160250,553.250250,he,I,sd,u-31-6
sw2040A-ms98-a-0069,553.250250,553.580250,can't,I,sd,u-31-6
sw2040A-ms98-a-0069,553.580250,553.820250,speak,I,sd,u-31-6
sw2040A-ms98-a-0069,553.820250,553.900250,a,I,sd,u-31-6
sw2040A-ms98-a-0069,553.900250,554.611125,word,I,sd,u-31-6
sw2040A-ms98-a-0070,555.621000,556.021000,and,B,sd,u-33-1
sw2040A-ms98-a-0070,556.021000,556.391000,so,I,sd,u-33-1
sw2040A-ms98-a-0070,556.391000,556.981000,obviously,I,sd,u-33-1
sw2040A-ms98-a-0070,556.981000,557.081000,it,I,sd,u-33-1
sw2040A-ms98-a-0070,557.081000,557.301000,didn't,I,sd,u-33-1
sw2040A-ms98-a-0070,557.301000,557.561000,work,I,sd,u-33-1
sw2040A-ms98-a-0070,557.561000,557.701000,in,I,sd,u-33-1
sw2040A-ms98-a-0070,557.701000,558.574625,California,I,sd,u-33-1
sw2040A-ms98-a-0072,561.463750,561.893125,right,B,b,u-35-1
sw2040A-ms98-a-0074,567.238375,567.528375,right,B,b,u-37-1
sw2040A-ms98-a-0076,573.919375,574.133375,oh,B,ba,u-39-1
sw2040A-ms98-a-0076,574.133375,574.390875,i,I,ba,u-39-1
sw2040A-ms98-a-0076,574.390875,574.763125,see,I,ba,u-39-1
sw2040A-ms98-a-0078,580.697875,580.992875,um-hum,B,b,u-41-1
sw2040A-ms98-a-0078,581.143750,581.467875,um-hum,B,b^r,u-41-2
sw2040A-ms98-a-0080,586.332625,586.412625,o[kay]-,O,,
sw2040A-ms98-a-0080,586.412625,586.872625,okay,B,fc,u-43-1
sw2040A-ms98-a-0080,586.872625,587.052625,well,B,fc,u-43-2
sw2040A-ms98-a-0080,587.052625,587.312625,thank,I,fc,u-43-2
sw2040A-ms98-a-0080,587.312625,587.423625,you,I,fc,u-43-2
sw2040A-ms98-a-0080,587.423625,587.618125,very,I,fc,u-43-2
sw2040A-ms98-a-0080,587.618125,588.018250,much,I,fc,u-43-2
sw2040A-ms98-a-0081,588.717250,589.085500,bye-bye,O,,
