sw4037B-ms98-a-0003,6.928250,7.139500,yeah,B,ny,u-2-1
sw4037B-ms98-a-0035,208.947125,209.127125,guy,I,sv,u-46-4
sw4037B-ms98-a-0035,209.127125,209.437125,never,I,sv,u-46-4
sw4037B-ms98-a-0035,209.437125,209.627125,gets,I,sv,u-46-4
sw4037B-ms98-a-0035,209.627125,209.877125,back,I,sv,u-46-4
sw4037B-ms98-a-0035,209.877125,210.037125,out,I,sv,u-46-4
sw4037B-ms98-a-0035,210.037125,210.147125,on,I,sv,u-46-4
sw4037B-ms98-a-0035,210.147125,210.207125,the,I,sv,u-46-4
sw4037B-ms98-a-0035,210.207125,210.679250,streets,I,sv,u-46-4
sw4037B-ms98-a-0036,211.012875,211.189000,and,B,sd,u-48-1
sw4037B-ms98-a-0036,211.189000,211.299000,in,I,sd,u-48-1
sw4037B-ms98-a-0036,211.299000,211.499000,that,I,sd,u-48-1
sw4037B-ms98-a-0036,211.499000,211.789000,case,I,sd,u-48-1
sw4037B-ms98-a-0036,211.789000,212.279000,Wisconsin,I,sd,u-48-1
sw4037B-ms98-a-0036,212.279000,212.579000,doesn't,I,sd,u-48-1
sw4037B-ms98-a-0036,212.579000,212.839000,have,I,sd,u-48-1
sw4037B-ms98-a-0036,212.839000,212.889000,a,I,sd,u-48-1
sw4037B-ms98-a-0036,212.889000,213.119000,death,I,sd,u-48-1
sw4037B-ms98-a-0036,213.119000,213.529000,penalty,I,sd,u-48-1
sw4037B-ms98-a-0036,213.529000,213.779000,so,B,sd,u-48-2
sw4037B-ms98-a-0036,213.779000,214.029000,he's,I,sd,u-48-2
sw4037B-ms98-a-0036,214.029000,214.169000,going,I,sd,u-48-2
sw4037B-ms98-a-0036,214.169000,214.229000,to,I,sd,u-48-2
sw4037B-ms98-a-0036,214.229000,214.319000,be,I,sd,u-48-2
sw4037B-ms98-a-0036,214.319000,214.669000,sentenced,I,sd,u-48-2
sw4037B-ms98-a-0036,214.669000,214.979000,to,I,sd,u-48-2
sw4037B-ms98-a-0036,214.979000,215.229000,life,I,sd,u-48-2
sw4037B-ms98-a-0036,215.229000,215.904000,imprisonment,I,sd,u-48-2
sw4037B-ms98-a-0037,216.398250,216.706250,and,B,sv,u-50-1
sw4037B-ms98-a-0037,216.706250,216.866250,i,I,sv,u-50-1
sw4037B-ms98-a-0037,216.866250,217.091500,think,I,sv,u-50-1
sw4037B-ms98-a-0037,217.238375,217.417250,that,I,sv,u-50-1
sw4037B-ms98-a-0037,217.827875,217.966250,that,I,sv,u-50-1
sw4037B-ms98-a-0037,217.966250,218.106250,he,I,sv,u-50-1
sw4037B-ms98-a-0037,218.106250,218.266250,should,I,sv,u-50-1
sw4037B-ms98-a-0037,218.266250,218.516250,not,I,sv,u-50-1
sw4037B-ms98-a-0037,218.516250,218.812750,be,I,sv,u-50-1
sw4037B-ms98-a-0037,218.997375,219.396250,allowed,I,sv,u-50-1
sw4037B-ms98-a-0037,219.396250,219.526250,to,I,sv,u-50-1
sw4037B-ms98-a-0037,219.526250,219.909500,live,I,sv,u-50-1
sw4037B-ms98-a-0037,219.909500,220.116250,but,B,sv,u-50-2
sw4037B-ms98-a-0037,220.116250,220.216250,you,I,sv,u-50-2
sw4037B-ms98-a-0037,220.216250,220.356250,know,I,sv,u-50-2
sw4037B-ms98-a-0037,220.356250,220.476250,then,I,sv,u-50-2
sw4037B-ms98-a-0037,220.476250,220.586250,you're,I,sv,u-50-2
sw4037B-ms98-a-0037,220.586250,220.756250,kind,I,sv,u-50-2
sw4037B-ms98-a-0037,220.756250,220.816250,of,I,sv,u-50-2
sw4037B-ms98-a-0037,220.816250,221.116250,playing,I,sv,u-50-2
sw4037B-ms98-a-0037,221.116250,221.455000,God,I,sv,u-50-2
sw4037B-ms98-a-0037,221.455000,222.374125,[laughter],O,,
sw4037B-ms98-a-0037,222.374125,222.676250,which,B,+,u-52-1
sw4037B-ms98-a-0037,222.676250,222.976250,is,I,+,u-52-1
sw4037B-ms98-a-0037,222.976250,223.386250,n[ever]-,I,+,u-52-1
sw4037B-ms98-a-0037,223.386250,223.766250,never,I,+,u-52-1
sw4037B-ms98-a-0037,223.766250,223.826250,a,I,+,u-52-1
sw4037B-ms98-a-0037,223.826250,224.046250,good,I,+,u-52-1
sw4037B-ms98-a-0037,224.046250,224.226250,thing,I,+,u-52-1
sw4037B-ms98-a-0037,224.226250,224.306250,to,I,+,u-52-1
sw4037B-ms98-a-0037,224.306250,224.604125,do,I,+,u-52-1
sw4037B-ms98-a-0037,224.754875,224.909875,but,B,sd,u-54-1
sw4037B-ms98-a-0037,225.226250,225.556250,cases,I,sd,u-54-1
sw4037B-ms98-a-0037,225.556250,225.706250,where,I,sd,u-54-1
sw4037B-ms98-a-0037,225.706250,225.856250,i,I,sd,u-54-1
sw4037B-ms98-a-0037,225.856250,226.056250,think,I,sd,u-54-1
sw4037B-ms98-a-0037,226.056250,226.116250,the,I,sd,u-54-1
sw4037B-ms98-a-0037,226.116250,226.336250,death,I,sd,u-54-1
sw4037B-ms98-a-0037,226.336250,226.676250,penalty,I,sd,u-54-1
sw4037B-ms98-a-0037,226.676250,226.866250,should,I,sd,u-54-1
sw4037B-ms98-a-0037,226.866250,226.986250,be,I,sd,u-54-1
sw4037B-ms98-a-0037,226.986250,227.522250,withheld,I,sd,u-54-1
sw4037B-ms98-a-0038,228.292750,228.650000,uh,I,sd,u-54-1
sw4037B-ms98-a-0038,228.938250,229.316375,not,I,sd,u-54-1
sw4037B-ms98-a-0038,229.316375,229.596375,really,I,sd,u-54-1
sw4037B-ms98-a-0038,229.596375,229.746375,that,I,sd,u-54-1
sw4037B-ms98-a-0038,229.746375,229.836375,i,I,sd,u-54-1
sw4037B-ms98-a-0038,229.836375,230.016375,can,I,sd,u-54-1
sw4037B-ms98-a-0038,230.016375,230.236375,think,I,sd,u-54-1
sw4037B-ms98-a-0038,230.236375,230.336375,of,I,sd,u-54-1
sw4037B-ms98-a-0038,230.336375,230.490500,i,B,sv(^q),u-54-2
sw4037B-ms98-a-0038,230.618625,230.766375,i,I,sv(^q),u-54-2
sw4037B-ms98-a-0038,230.766375,231.001625,would,I,sv(^q),u-54-2
sw4037B-ms98-a-0038,231.144750,231.316375,i,I,sv(^q),u-54-2
sw4037B-ms98-a-0038,231.316375,231.516375,would,I,sv(^q),u-54-2
sw4037B-ms98-a-0038,231.516375,231.646375,be,I,sv(^q),u-54-2
sw4037B-ms98-a-0038,231.646375,231.756375,in,I,sv(^q),u-54-2
sw4037B-ms98-a-0038,231.756375,231.946375,favor,I,sv(^q),u-54-2
sw4037B-ms98-a-0038,231.946375,232.006375,of,I,sv(^q),u-54-2
sw4037B-ms98-a-0038,232.006375,232.066375,the,I,sv(^q),u-54-2
sw4037B-ms98-a-0038,232.066375,232.266375,death,I,sv(^q),u-54-2
sw4037B-ms98-a-0038,232.266375,232.706375,penalty,I,sv(^q),u-54-2
sw4037B-ms98-a-0038,232.706375,232.886375,in,I,sv(^q),u-54-2
sw4037B-ms98-a-0038,232.886375,233.166375,things,I,sv(^q),u-54-2
sw4037B-ms98-a-0038,233.166375,233.411500,like,I,sv(^q),u-54-2
sw4037B-ms98-a-0038,233.581000,233.756375,you,I,sv(^q),u-54-2
sw4037B-ms98-a-0038,233.756375,234.038375,know,I,sv(^q),u-54-2
sw4037B-ms98-a-0038,234.498000,235.189625,murders,I,sv(^q),u-54-2
sw4037B-ms98-a-0038,235.189625,235.336375,and,I,sv(^q),u-54-2
sw4037B-ms98-a-0038,235.336375,235.496375,like,I,sv(^q),u-54-2
sw4037B-ms98-a-0038,235.496375,235.576375,you,I,sv(^q),u-54-2
sw4037B-ms98-a-0038,235.576375,235.946375,said,I,sv(^q),u-54-2
sw4037B-ms98-a-0038,235.946375,236.356375,repeat,I,sv(^q),u-54-2
sw4037B-ms98-a-0038,236.356375,236.846375,murders,I,sv(^q),u-54-2
sw4037B-ms98-a-0038,236.846375,237.096375,or,I,sv(^q),u-54-2
sw4037B-ms98-a-0038,237.096375,237.546375,serial,B,+,u-56-1
sw4037B-ms98-a-0038,237.546375,238.105250,killers,I,+,u-56-1
sw4037B-ms98-a-0039,238.825500,239.063625,uh,B,ar,u-58-1
sw4037B-ms98-a-0039,239.063625,239.173625,i,I,ar,u-58-1
sw4037B-ms98-a-0039,239.173625,239.453625,don't,I,ar,u-58-1
sw4037B-ms98-a-0039,239.453625,239.703625,really,I,ar,u-58-1
sw4037B-ms98-a-0039,239.703625,240.043625,agree,I,ar,u-58-1
sw4037B-ms98-a-0039,240.043625,240.349125,with,I,ar,u-58-1
sw4037B-ms98-a-0039,240.349125,240.733625,the,I,ar,u-58-1
sw4037B-ms98-a-0039,240.733625,240.949625,uh,I,ar,u-58-1
sw4037B-ms98-a-0039,241.458125,241.653625,death,I,ar,u-58-1
sw4037B-ms98-a-0039,241.653625,242.053625,penalty,I,ar,u-58-1
sw4037B-ms98-a-0039,242.053625,242.473375,for,I,ar,u-58-1
sw4037B-ms98-a-0039,242.996875,243.183625,people,I,ar,u-58-1
sw4037B-ms98-a-0039,243.183625,243.363625,like,I,ar,u-58-1
sw4037B-ms98-a-0039,243.363625,243.923625,Noriega,I,ar,u-58-1
sw4037B-ms98-a-0039,243.923625,244.083625,and,I,ar,u-58-1
sw4037B-ms98-a-0039,244.083625,244.263625,such,I,ar,u-58-1
sw4037B-ms98-a-0039,244.263625,244.403625,as,I,ar,u-58-1
sw4037B-ms98-a-0039,244.403625,244.693625,that,I,ar,u-58-1
sw4037B-ms98-a-0039,244.693625,244.763625,i,B,sv,u-58-2
sw4037B-ms98-a-0039,244.763625,244.973625,think,I,sv,u-58-2
sw4037B-ms98-a-0039,244.973625,245.123625,that,I,sv,u-58-2
sw4037B-ms98-a-0039,245.123625,245.433625,they're,I,sv,u-58-2
sw4037B-ms98-a-0040,246.469125,246.918500,they're,I,sv,u-58-2
sw4037B-ms98-a-0040,246.918500,247.510750,operating,I,sv,u-58-2
sw4037B-ms98-a-0040,247.510750,247.640750,on,I,sv,u-58-2
sw4037B-ms98-a-0040,247.640750,247.680750,a,I,sv,u-58-2
sw4037B-ms98-a-0040,247.680750,248.098625,more,I,sv,u-58-2
sw4037B-ms98-a-0040,248.098625,248.280750,i,B,sv,u-58-3
sw4037B-ms98-a-0040,248.280750,248.430750,mean,I,sv,u-58-3
sw4037B-ms98-a-0040,248.430750,248.490750,i,I,sv,u-58-3
sw4037B-ms98-a-0040,248.490750,248.660750,know,I,sv,u-58-3
sw4037B-ms98-a-0040,248.660750,248.790750,that,I,sv,u-58-3
sw4037B-ms98-a-0040,248.790750,248.890750,they're,I,sv,u-58-3
sw4037B-ms98-a-0040,248.890750,249.180750,causing,I,sv,u-58-3
sw4037B-ms98-a-0040,249.180750,249.550750,massive,I,sv,u-58-3
sw4037B-ms98-a-0040,249.550750,249.990750,problems,I,sv,u-58-3
sw4037B-ms98-a-0040,249.990750,250.100750,in,I,sv,u-58-3
sw4037B-ms98-a-0040,250.100750,250.550750,society,I,sv,u-58-3
sw4037B-ms98-a-0040,250.550750,250.680750,up,I,sv,u-58-3
sw4037B-ms98-a-0040,250.680750,250.860750,here,I,sv,u-58-3
sw4037B-ms98-a-0040,250.860750,250.980750,but,B,sv,u-58-4
sw4037B-ms98-a-0040,250.980750,251.040750,i,I,sv,u-58-4
sw4037B-ms98-a-0040,251.040750,251.220750,don't,I,sv,u-58-4
sw4037B-ms98-a-0040,251.220750,251.440750,really,I,sv,u-58-4
sw4037B-ms98-a-0040,251.440750,251.650250,think,I,sv,u-58-4
sw4037B-ms98-a-0040,251.650250,251.765875,tha[t]-,I,sv,u-58-4
sw4037B-ms98-a-0040,251.994375,252.160750,that,I,sv,u-58-4
sw4037B-ms98-a-0040,252.160750,252.550750,it's,I,sv,u-58-4
sw4037B-ms98-a-0041,252.856750,253.295750,it's,I,sv,u-58-4
sw4037B-ms98-a-0041,253.565000,253.804250,in,I,sv,u-58-4
sw4037B-ms98-a-0041,253.804250,254.004250,our,I,sv,u-58-4
sw4037B-ms98-a-0041,254.004250,254.434250,power,I,sv,u-58-4
sw4037B-ms98-a-0041,254.434250,254.646625,to,I,sv,u-58-4
sw4037B-ms98-a-0041,255.049625,255.304250,take,I,sv,u-58-4
sw4037B-ms98-a-0041,255.304250,255.464250,these,I,sv,u-58-4
sw4037B-ms98-a-0041,255.464250,255.784250,people,I,sv,u-58-4
sw4037B-ms98-a-0041,255.784250,256.004250,from,I,sv,u-58-4
sw4037B-ms98-a-0041,256.004250,256.277375,a,I,sv,u-58-4
sw4037B-ms98-a-0041,256.277375,256.794250,sovereign,I,sv,u-58-4
sw4037B-ms98-a-0041,256.794250,257.184250,state,I,sv,u-58-4
sw4037B-ms98-a-0041,257.184250,257.314250,and,I,sv,u-58-4
sw4037B-ms98-a-0041,257.314250,257.534250,say,I,sv,u-58-4
sw4037B-ms98-a-0041,257.534250,257.704250,you,I,sv,u-58-4
sw4037B-ms98-a-0041,257.704250,258.084250,don't,I,sv,u-58-4
sw4037B-ms98-a-0041,258.084250,258.404250,deserve,I,sv,u-58-4
sw4037B-ms98-a-0041,258.404250,258.534250,to,I,sv,u-58-4
sw4037B-ms98-a-0041,258.534250,258.904250,live,I,sv,u-58-4
sw4037B-ms98-a-0041,258.904250,259.204250,because,I,sv,u-58-4
sw4037B-ms98-a-0041,259.204250,259.364250,they're,B,+,u-60-1
sw4037B-ms98-a-0041,259.364250,259.724250,feeding,I,+,u-60-1
sw4037B-ms98-a-0041,259.724250,259.844250,our,I,+,u-60-1
sw4037B-ms98-a-0041,259.844250,260.354250,consumer,I,+,u-60-1
sw4037B-ms98-a-0041,260.354250,260.806750,needs,I,+,u-60-1
sw4037B-ms98-a-0043,272.906375,273.186125,um-hum,B,b,u-62-1
sw4037B-ms98-a-0044,273.974625,274.314375,yeah,B,b,u-64-1
sw4037B-ms98-a-0046,278.811375,278.935875,y[eah]-,O,,
sw4037B-ms98-a-0046,279.062250,279.283500,yeah,B,b,u-66-1
sw4037B-ms98-a-0046,279.283500,279.443500,that,B,sd^m,u-66-2
sw4037B-ms98-a-0046,279.443500,279.573500,is,I,sd^m,u-66-2
sw4037B-ms98-a-0046,279.573500,279.893500,very,I,sd^m,u-66-2
sw4037B-ms98-a-0046,279.893500,280.459500,curious,I,sd^m,u-66-2
sw4037B-ms98-a-0048,284.188125,284.641750,yeah,B,aa,u-68-1
sw4037B-ms98-a-0049,285.440250,285.851875,that's,B,aa,u-70-1
sw4037B-ms98-a-0049,286.330250,286.631375,that's,I,aa,u-70-1
sw4037B-ms98-a-0049,286.631375,286.882125,right,I,aa,u-70-1
