sw4814A-ms98-a-0003,3.716125,4.264875,um-hum,B,b,u-2-1
sw4814A-ms98-a-0035,214.399625,214.799625,himself,I,+,u-42-1
sw4814A-ms98-a-0035,214.799625,214.929625,to,I,+,u-42-1
sw4814A-ms98-a-0035,214.929625,215.129625,read,I,+,u-42-1
sw4814A-ms98-a-0035,215.129625,215.416000,he,B,sd,u-42-2
sw4814A-ms98-a-0035,215.792625,216.039625,didn't,I,sd,u-42-2
sw4814A-ms98-a-0035,216.039625,216.301000,go,I,sd,u-42-2
sw4814A-ms98-a-0035,216.301000,216.539625,to,I,sd,u-42-2
sw4814A-ms98-a-0035,216.539625,217.249625,college,I,sd,u-42-2
sw4814A-ms98-a-0035,217.249625,217.399625,he,B,sd,u-42-3
sw4814A-ms98-a-0035,217.399625,217.819625,didn't,I,sd,u-42-3
sw4814A-ms98-a-0036,218.238875,218.368875,you,I,sd,u-42-3
sw4814A-ms98-a-0036,218.368875,218.548875,know,I,sd,u-42-3
sw4814A-ms98-a-0036,218.548875,218.728875,do,I,sd,u-42-3
sw4814A-ms98-a-0036,218.728875,219.016625,all,I,sd,u-42-3
sw4814A-ms98-a-0036,219.016625,219.098750,the,I,sd,u-42-3
sw4814A-ms98-a-0036,219.098750,219.351125,other,I,sd,u-42-3
sw4814A-ms98-a-0036,219.351125,219.578875,things,I,sd,u-42-3
sw4814A-ms98-a-0036,219.578875,219.878875,that,I,sd,u-42-3
sw4814A-ms98-a-0036,219.878875,220.218875,um,I,sd,u-42-3
sw4814A-ms98-a-0036,220.488875,220.558875,you,I,sd,u-42-3
sw4814A-ms98-a-0036,220.558875,220.678875,know,I,sd,u-42-3
sw4814A-ms98-a-0036,220.678875,220.838875,you,I,sd,u-42-3
sw4814A-ms98-a-0036,220.838875,221.008875,would,I,sd,u-42-3
sw4814A-ms98-a-0036,221.198875,221.355125,think,I,sd,u-42-3
sw4814A-ms98-a-0036,221.528375,221.798875,that,I,sd,u-42-3
sw4814A-ms98-a-0036,222.328875,222.508875,was,I,sd,u-42-3
sw4814A-ms98-a-0036,222.508875,222.708875,real,I,sd,u-42-3
sw4814A-ms98-a-0036,222.708875,223.408875,popular,I,sd,u-42-3
sw4814A-ms98-a-0036,223.408875,223.488875,to,I,sd,u-42-3
sw4814A-ms98-a-0036,223.488875,223.948875,do,I,sd,u-42-3
sw4814A-ms98-a-0036,223.948875,224.208875,and,I,sd,u-42-3
sw4814A-ms98-a-0036,224.423500,224.528875,to,I,sd,u-42-3
sw4814A-ms98-a-0036,224.528875,224.699250,get,I,sd,u-42-3
sw4814A-ms98-a-0036,224.699250,224.962875,po[litically]-,I,sd,u-42-3
sw4814A-ms98-a-0036,224.962875,225.738875,politically,I,sd,u-42-3
sw4814A-ms98-a-0036,225.738875,226.488875,involved,I,sd,u-42-3
sw4814A-ms98-a-0036,226.488875,226.738875,and,I,sd,u-42-3
sw4814A-ms98-a-0036,227.208875,227.418875,and,I,sd,u-42-3
sw4814A-ms98-a-0036,227.418875,227.708875,have,I,sd,u-42-3
sw4814A-ms98-a-0036,227.708875,228.088875,money,I,sd,u-42-3
sw4814A-ms98-a-0036,228.088875,228.158875,he,B,sd,u-42-4
sw4814A-ms98-a-0036,228.158875,228.398875,didn't,I,sd,u-42-4
sw4814A-ms98-a-0036,228.398875,228.678875,come,I,sd,u-42-4
sw4814A-ms98-a-0036,228.678875,228.918875,from,B,+,u-44-1
sw4814A-ms98-a-0036,228.918875,229.208875,money,I,+,u-44-1
sw4814A-ms98-a-0036,229.478875,229.758875,um,B,%,u-44-2
sw4814A-ms98-a-0037,230.776000,230.956000,and,I,%,u-44-2
sw4814A-ms98-a-0037,230.956000,231.256000,now,I,%,u-44-2
sw4814A-ms98-a-0037,231.256000,231.466000,it,O,,
sw4814A-ms98-a-0037,231.466000,231.666000,it,O,,
sw4814A-ms98-a-0039,239.175125,239.507000,um-hum,B,b,u-46-1
sw4814A-ms98-a-0039,239.507000,239.950500,sure,B,b,u-46-2
sw4814A-ms98-a-0041,243.866375,244.198500,um-hum,B,b,u-48-1
sw4814A-ms98-a-0043,249.122000,250.951125,[laughter],O,,
sw4814A-ms98-a-0045,258.091750,258.223125,so,B,sv,u-52-1
sw4814A-ms98-a-0045,258.223125,258.341875,you,I,sv,u-52-1
sw4814A-ms98-a-0045,258.341875,258.591875,really,I,sv,u-52-1
sw4814A-ms98-a-0045,258.591875,258.821875,know,I,sv,u-52-1
sw4814A-ms98-a-0045,258.821875,258.851875,a,I,sv,u-52-1
sw4814A-ms98-a-0045,258.851875,259.061875,lot,I,sv,u-52-1
sw4814A-ms98-a-0045,259.061875,259.151875,of,I,sv,u-52-1
sw4814A-ms98-a-0045,259.151875,259.331875,his,I,sv,u-52-1
sw4814A-ms98-a-0045,259.331875,259.951875,background,I,sv,u-52-1
sw4814A-ms98-a-0047,263.904125,264.014125,it,B,bf,u-54-1
sw4814A-ms98-a-0047,264.014125,264.178875,was,I,bf,u-54-1
sw4814A-ms98-a-0047,264.178875,264.315250,the,I,bf,u-54-1
sw4814A-ms98-a-0047,264.315250,264.484750,big,I,bf,u-54-1
sw4814A-ms98-a-0047,264.484750,264.704125,one,I,bf,u-54-1
sw4814A-ms98-a-0047,264.934125,265.214125,it's,B,sv,u-54-2
sw4814A-ms98-a-0047,265.214125,265.294125,the,I,sv,u-54-2
sw4814A-ms98-a-0047,265.294125,265.494125,one,I,sv,u-54-2
sw4814A-ms98-a-0047,265.494125,265.694125,that,I,sv,u-54-2
sw4814A-ms98-a-0047,265.844125,266.284125,everybody,I,sv,u-54-2
sw4814A-ms98-a-0047,266.284125,266.724125,wants,I,sv,u-54-2
sw4814A-ms98-a-0047,266.724125,267.173250,yeah,B,%,u-54-3
sw4814A-ms98-a-0047,267.866250,268.124125,whether,B,sd,u-56-1
sw4814A-ms98-a-0047,268.124125,268.204125,or,I,sd,u-56-1
sw4814A-ms98-a-0047,268.204125,268.454125,not,I,sd,u-56-1
sw4814A-ms98-a-0047,268.574125,268.724125,uh,I,sd,u-56-1
sw4814A-ms98-a-0047,268.724125,268.904125,you,I,sd,u-56-1
sw4814A-ms98-a-0047,268.904125,269.014125,know,I,sd,u-56-1
sw4814A-ms98-a-0047,269.014125,269.144125,you,B,sd,u-56-2
sw4814A-ms98-a-0047,269.144125,269.344125,look,I,sd,u-56-2
sw4814A-ms98-a-0047,269.344125,269.464125,at,I,sd,u-56-2
sw4814A-ms98-a-0047,269.464125,269.604125,all,I,sd,u-56-2
sw4814A-ms98-a-0047,269.604125,269.824125,these,I,sd,u-56-2
sw4814A-ms98-a-0047,269.824125,270.264125,candidates,I,sd,u-56-2
sw4814A-ms98-a-0047,270.264125,270.394125,that,I,sd,u-56-2
sw4814A-ms98-a-0047,270.394125,270.544125,want,I,sd,u-56-2
sw4814A-ms98-a-0047,270.544125,270.604125,to,I,sd,u-56-2
sw4814A-ms98-a-0047,270.604125,270.984125,become,I,sd,u-56-2
sw4814A-ms98-a-0047,270.984125,271.504125,President,I,sd,u-56-2
sw4814A-ms98-a-0047,271.504125,271.534125,i,B,sd,u-56-3
sw4814A-ms98-a-0047,271.534125,271.764125,really,I,sd,u-56-3
sw4814A-ms98-a-0047,271.764125,271.904125,have,I,sd,u-56-3
sw4814A-ms98-a-0047,271.904125,272.044125,to,I,sd,u-56-3
sw4814A-ms98-a-0047,272.044125,272.404125,ask,I,sd,u-56-3
sw4814A-ms98-a-0047,272.404125,272.714125,them,I,sd,u-56-3
sw4814A-ms98-a-0047,272.714125,273.374875,why,I,sd,u-56-3
sw4814A-ms98-a-0047,273.374875,273.450250,you,I,sd,u-56-3
sw4814A-ms98-a-0047,273.450250,273.791125,know,I,sd,u-56-3
sw4814A-ms98-a-0047,274.277125,274.704125,um,B,sv,u-58-1
sw4814A-ms98-a-0048,275.571500,275.849875,it's,I,sv,u-58-1
sw4814A-ms98-a-0048,275.849875,275.990125,the,I,sv,u-58-1
sw4814A-ms98-a-0048,275.990125,276.341500,toughest,I,sv,u-58-1
sw4814A-ms98-a-0048,276.341500,276.721500,job,I,sv,u-58-1
sw4814A-ms98-a-0048,276.721500,276.851500,in,I,sv,u-58-1
sw4814A-ms98-a-0048,276.851500,276.921500,the,I,sv,u-58-1
sw4814A-ms98-a-0048,276.921500,277.321500,world,I,sv,u-58-1
sw4814A-ms98-a-0048,277.321500,277.411500,to,I,sv,u-58-1
sw4814A-ms98-a-0048,277.411500,277.868375,do,I,sv,u-58-1
sw4814A-ms98-a-0048,277.868375,278.019000,and,B,sv,u-58-2
sw4814A-ms98-a-0048,278.019000,278.201500,not,I,sv,u-58-2
sw4814A-ms98-a-0048,278.201500,278.381500,only,I,sv,u-58-2
sw4814A-ms98-a-0048,278.381500,278.671500,that,I,sv,u-58-2
sw4814A-ms98-a-0048,278.671500,278.813875,you,I,sv,u-58-2
sw4814A-ms98-a-0048,278.813875,279.131500,don't,I,sv,u-58-2
sw4814A-ms98-a-0048,279.131500,279.501500,have,I,sv,u-58-2
sw4814A-ms98-a-0048,279.501500,279.771500,that,I,sv,u-58-2
sw4814A-ms98-a-0048,279.771500,280.011500,much,I,sv,u-58-2
sw4814A-ms98-a-0048,280.011500,280.458000,freedom,I,sv,u-58-2
sw4814A-ms98-a-0048,280.458000,280.578500,to,I,sv,u-58-2
sw4814A-ms98-a-0048,280.578500,280.791500,make,I,sv,u-58-2
sw4814A-ms98-a-0048,280.791500,281.361500,choices,I,sv,u-58-2
sw4814A-ms98-a-0048,281.361500,281.421500,i,B,sv,u-58-3
sw4814A-ms98-a-0048,281.421500,281.591500,mean,I,sv,u-58-3
sw4814A-ms98-a-0048,281.591500,281.681500,you,I,sv,u-58-3
sw4814A-ms98-a-0048,281.811500,281.991500,have,B,+,u-60-1
sw4814A-ms98-a-0048,281.991500,282.111500,to,I,+,u-60-1
sw4814A-ms98-a-0048,282.111500,282.271500,go,I,+,u-60-1
sw4814A-ms98-a-0048,282.271500,282.521500,through,I,+,u-60-1
sw4814A-ms98-a-0048,282.521500,282.711500,so,I,+,u-60-1
sw4814A-ms98-a-0048,282.711500,282.951500,many,I,+,u-60-1
sw4814A-ms98-a-0048,282.951500,283.281500,different,I,+,u-60-1
sw4814A-ms98-a-0048,283.281500,283.371500,you,B,sd,u-60-2
sw4814A-ms98-a-0048,283.371500,283.481500,got,I,sd,u-60-2
sw4814A-ms98-a-0048,283.481500,283.541500,to,I,sd,u-60-2
sw4814A-ms98-a-0048,283.541500,283.661500,go,I,sd,u-60-2
sw4814A-ms98-a-0048,283.661500,283.871500,through,I,sd,u-60-2
sw4814A-ms98-a-0048,283.871500,283.961500,the,I,sd,u-60-2
sw4814A-ms98-a-0048,283.961500,284.301500,House,I,sd,u-60-2
sw4814A-ms98-a-0048,284.301500,284.371500,the,I,sd,u-60-2
sw4814A-ms98-a-0048,284.371500,284.911500,Congress,I,sd,u-60-2
sw4814A-ms98-a-0048,284.911500,285.011500,and,I,sd,u-60-2
sw4814A-ms98-a-0048,285.011500,285.241500,all,I,sd,u-60-2
sw4814A-ms98-a-0048,285.241500,285.561500,of,I,sd,u-60-2
sw4814A-ms98-a-0048,286.231500,286.301500,the,I,sd,u-60-2
sw4814A-ms98-a-0048,286.301500,286.331500,a,I,sd,u-60-2
sw4814A-ms98-a-0048,286.331500,286.491500,other,I,sd,u-60-2
sw4814A-ms98-a-0048,286.491500,286.768750,things,I,sd,u-60-2
sw4814A-ms98-a-0048,286.872375,286.974125,to,B,+,u-62-1
sw4814A-ms98-a-0048,286.974125,287.226500,get,I,+,u-62-1
sw4814A-ms98-a-0048,287.226500,287.321500,a,I,+,u-62-1
sw4814A-ms98-a-0048,287.321500,287.601500,bill,I,+,u-62-1
sw4814A-ms98-a-0048,287.601500,288.209625,passed,I,+,u-62-1
sw4814A-ms98-a-0049,288.984875,289.288375,and,B,sd,u-62-2
sw4814A-ms98-a-0049,289.389125,289.504875,sure,I,sd,u-62-2
sw4814A-ms98-a-0049,289.504875,289.604875,you,I,sd,u-62-2
sw4814A-ms98-a-0049,289.604875,289.794875,can,I,sd,u-62-2
sw4814A-ms98-a-0049,289.794875,290.279000,veto,I,sd,u-62-2
sw4814A-ms98-a-0049,290.279000,290.599125,uh,I,sd,u-62-2
sw4814A-ms98-a-0049,290.599125,290.974875,veto,I,sd,u-62-2
sw4814A-ms98-a-0049,290.974875,291.274875,it,I,sd,u-62-2
sw4814A-ms98-a-0049,291.274875,291.454875,at,I,sd,u-62-2
sw4814A-ms98-a-0049,291.454875,291.554875,the,I,sd,u-62-2
sw4814A-ms98-a-0049,291.554875,291.944875,last,I,sd,u-62-2
sw4814A-ms98-a-0049,291.944875,292.444875,minute,I,sd,u-62-2
sw4814A-ms98-a-0049,292.444875,292.614875,but,B,sv,u-62-3
sw4814A-ms98-a-0049,292.614875,292.865250,then,I,sv,u-62-3
sw4814A-ms98-a-0049,293.430125,293.656125,it's,I,sv,u-62-3
sw4814A-ms98-a-0049,293.656125,293.874875,not,I,sv,u-62-3
sw4814A-ms98-a-0049,293.874875,294.074875,like,I,sv,u-62-3
sw4814A-ms98-a-0049,294.074875,294.174875,you,I,sv,u-62-3
sw4814A-ms98-a-0049,294.174875,294.384875,have,I,sv,u-62-3
sw4814A-ms98-a-0049,294.384875,294.574875,all,I,sv,u-62-3
sw4814A-ms98-a-0049,294.574875,294.784875,that,I,sv,u-62-3
sw4814A-ms98-a-0049,294.784875,295.074875,power,I,sv,u-62-3
sw4814A-ms98-a-0049,295.074875,295.164875,and,B,sv,u-62-4
sw4814A-ms98-a-0049,295.164875,295.224875,i,I,sv,u-62-4
sw4814A-ms98-a-0049,295.224875,295.444875,think,I,sv,u-62-4
sw4814A-ms98-a-0049,295.444875,295.784875,along,I,sv,u-62-4
sw4814A-ms98-a-0049,295.784875,296.064875,time,I,sv,u-62-4
sw4814A-ms98-a-0049,296.064875,296.414875,ago,I,sv,u-62-4
sw4814A-ms98-a-0049,296.414875,297.164875,Presidents,I,sv,u-62-4
sw4814A-ms98-a-0049,297.164875,297.454875,did,I,sv,u-62-4
sw4814A-ms98-a-0049,297.454875,297.664875,have,I,sv,u-62-4
sw4814A-ms98-a-0049,297.664875,297.704875,a,I,sv,u-62-4
sw4814A-ms98-a-0049,297.704875,297.944875,lot,I,sv,u-62-4
sw4814A-ms98-a-0049,297.944875,298.024875,of,I,sv,u-62-4
sw4814A-ms98-a-0049,298.024875,298.521750,power,I,sv,u-62-4
sw4814A-ms98-a-0049,298.959500,299.044875,and,O,,
sw4814A-ms98-a-0049,299.044875,299.152875,i,O,,
sw4814A-ms98-a-0049,299.152875,299.263000,think,O,,
sw4814A-ms98-a-0049,299.263000,299.374750,we're,O,,
