sw3435B-ms98-a-0002,0.770750,1.131375,okay,B,b^m,u-2-1
sw3435B-ms98-a-0030,169.695875,170.055875,angle,I,sd,u-34-2
sw3435B-ms98-a-0030,170.055875,170.255875,that,I,sd,u-34-2
sw3435B-ms98-a-0030,170.255875,170.525875,it's,I,sd,u-34-2
sw3435B-ms98-a-0030,170.525875,170.865875,it's,I,sd,u-34-2
sw3435B-ms98-a-0030,170.865875,171.015875,you,I,sd,u-34-2
sw3435B-ms98-a-0030,171.015875,171.085875,know,I,sd,u-34-2
sw3435B-ms98-a-0030,171.085875,171.325875,because,B,sd,u-34-3
sw3435B-ms98-a-0030,171.325875,171.445875,when,I,sd,u-34-3
sw3435B-ms98-a-0030,171.445875,171.565875,it's,I,sd,u-34-3
sw3435B-ms98-a-0030,171.565875,171.745875,going,I,sd,u-34-3
sw3435B-ms98-a-0030,171.745875,171.845875,up,I,sd,u-34-3
sw3435B-ms98-a-0030,171.845875,171.875875,a,I,sd,u-34-3
sw3435B-ms98-a-0030,171.875875,172.145875,hill,I,sd,u-34-3
sw3435B-ms98-a-0030,172.145875,172.255875,it's,I,sd,u-34-3
sw3435B-ms98-a-0030,172.255875,172.385875,going,I,sd,u-34-3
sw3435B-ms98-a-0030,172.385875,172.445875,to,I,sd,u-34-3
sw3435B-ms98-a-0030,172.445875,172.906875,break,I,sd,u-34-3
sw3435B-ms98-a-0030,173.291000,173.722750,in,I,sd,u-34-3
sw3435B-ms98-a-0030,173.816875,173.955875,a,I,sd,u-34-3
sw3435B-ms98-a-0030,173.955875,174.485875,direction,I,sd,u-34-3
sw3435B-ms98-a-0031,175.437250,175.691125,yeah,B,ny,u-36-1
sw3435B-ms98-a-0033,186.254125,186.474625,yeah,B,b,u-38-1
sw3435B-ms98-a-0034,188.015125,188.385250,yeah,B,b^r,u-40-1
sw3435B-ms98-a-0036,192.664875,192.834250,but,B,%,u-42-1
sw3435B-ms98-a-0036,192.834250,193.055750,i,I,%,u-42-1
sw3435B-ms98-a-0037,193.635625,193.777000,the,B,%,u-44-1
sw3435B-ms98-a-0037,193.777000,194.131625,the,I,%,u-44-1
sw3435B-ms98-a-0037,194.131625,194.681625,it's,B,sd,u-44-2
sw3435B-ms98-a-0037,194.681625,194.851625,it's,I,sd,u-44-2
sw3435B-ms98-a-0037,194.851625,194.991625,like,I,sd,u-44-2
sw3435B-ms98-a-0037,194.991625,195.051625,i,I,sd,u-44-2
sw3435B-ms98-a-0037,195.051625,195.361625,said,I,sd,u-44-2
sw3435B-ms98-a-0037,195.361625,195.551625,once,B,sd,u-44-3
sw3435B-ms98-a-0037,195.551625,195.641625,i,I,sd,u-44-3
sw3435B-ms98-a-0037,195.641625,195.771625,get,I,sd,u-44-3
sw3435B-ms98-a-0037,195.771625,195.861625,up,I,sd,u-44-3
sw3435B-ms98-a-0037,195.861625,195.961625,on,I,sd,u-44-3
sw3435B-ms98-a-0037,195.961625,196.031625,the,I,sd,u-44-3
sw3435B-ms98-a-0037,196.031625,196.351625,green,I,sd,u-44-3
sw3435B-ms98-a-0037,196.351625,196.481625,i'm,I,sd,u-44-3
sw3435B-ms98-a-0037,196.481625,196.881625,fine,I,sd,u-44-3
sw3435B-ms98-a-0037,196.881625,197.031625,but,B,sd,u-44-4
sw3435B-ms98-a-0037,197.031625,197.311625,that,I,sd,u-44-4
sw3435B-ms98-a-0037,197.311625,197.511625,that,I,sd,u-44-4
sw3435B-ms98-a-0037,197.511625,197.721625,tee,I,sd,u-44-4
sw3435B-ms98-a-0037,197.721625,198.117125,shot,I,sd,u-44-4
sw3435B-ms98-a-0037,198.117125,198.441000,uh,I,sd,u-44-4
sw3435B-ms98-a-0037,198.441000,198.639875,it,I,sd,u-44-4
sw3435B-ms98-a-0037,198.639875,199.227500,[vocalized-noise],I,sd,u-44-4
sw3435B-ms98-a-0037,199.227500,199.361625,you,I,sd,u-44-4
sw3435B-ms98-a-0037,199.361625,199.481625,know,I,sd,u-44-4
sw3435B-ms98-a-0037,199.481625,199.721625,when,B,sd,u-44-5
sw3435B-ms98-a-0037,199.721625,199.971625,teeing,I,sd,u-44-5
sw3435B-ms98-a-0037,199.971625,200.181625,off,I,sd,u-44-5
sw3435B-ms98-a-0037,200.181625,200.352250,uh,I,sd,u-44-5
sw3435B-ms98-a-0037,200.352250,200.638250,it,I,sd,u-44-5
sw3435B-ms98-a-0038,201.921500,202.197750,i'll,I,sd,u-44-5
sw3435B-ms98-a-0038,202.197750,202.387750,go,I,sd,u-44-5
sw3435B-ms98-a-0038,202.387750,203.015750,probably,I,sd,u-44-5
sw3435B-ms98-a-0038,203.652250,203.797750,a,I,sd,u-44-5
sw3435B-ms98-a-0038,203.797750,204.107750,hundred,I,sd,u-44-5
sw3435B-ms98-a-0038,204.107750,204.357750,feet,I,sd,u-44-5
sw3435B-ms98-a-0038,204.357750,204.757750,across,I,sd,u-44-5
sw3435B-ms98-a-0038,204.757750,204.817750,the,I,sd,u-44-5
sw3435B-ms98-a-0038,204.817750,205.347750,ground,I,sd,u-44-5
sw3435B-ms98-a-0038,205.347750,205.497750,so,B,sd,u-44-6
sw3435B-ms98-a-0038,205.497750,205.807750,it,I,sd,u-44-6
sw3435B-ms98-a-0038,205.807750,205.967750,it,I,sd,u-44-6
sw3435B-ms98-a-0038,205.967750,206.227750,takes,I,sd,u-44-6
sw3435B-ms98-a-0038,206.227750,206.337750,me,I,sd,u-44-6
sw3435B-ms98-a-0038,206.337750,206.637750,awhile,I,sd,u-44-6
sw3435B-ms98-a-0038,206.637750,206.707750,to,I,sd,u-44-6
sw3435B-ms98-a-0038,206.707750,206.867750,get,I,sd,u-44-6
sw3435B-ms98-a-0038,206.867750,206.967750,to,I,sd,u-44-6
sw3435B-ms98-a-0038,206.967750,207.067750,the,I,sd,u-44-6
sw3435B-ms98-a-0038,207.067750,207.367750,hole,I,sd,u-44-6
sw3435B-ms98-a-0038,207.367750,207.625125,but,B,%,u-44-7
sw3435B-ms98-a-0040,210.091000,210.339250,i'm,B,aa,u-46-1
sw3435B-ms98-a-0040,210.339250,210.510875,all,I,aa,u-46-1
sw3435B-ms98-a-0040,210.510875,211.017125,set,I,aa,u-46-1
sw3435B-ms98-a-0040,211.017125,211.256750,[vocalized-noise],O,,
sw3435B-ms98-a-0042,213.221375,216.442125,[laughter],O,,
sw3435B-ms98-a-0042,216.442125,216.738625,that,B,aa,u-50-1
sw3435B-ms98-a-0042,216.738625,217.025250,sounds,I,aa,u-50-1
sw3435B-ms98-a-0042,217.025250,217.215250,good,I,aa,u-50-1
sw3435B-ms98-a-0042,217.215250,217.305250,to,I,aa,u-50-1
sw3435B-ms98-a-0042,217.305250,217.585250,me,I,aa,u-50-1
sw3435B-ms98-a-0042,217.585250,217.765250,that,O,,
sw3435B-ms98-a-0042,217.765250,218.075250,it's,O,,
sw3435B-ms98-a-0042,218.075250,218.269375,uh,O,,
sw3435B-ms98-a-0044,227.150000,227.555000,well,B,sd,u-52-1
sw3435B-ms98-a-0044,227.555000,227.615000,it,I,sd,u-52-1
sw3435B-ms98-a-0044,227.615000,227.755000,it,I,sd,u-52-1
sw3435B-ms98-a-0044,227.755000,227.935000,it,I,sd,u-52-1
sw3435B-ms98-a-0044,227.935000,228.355000,usually,I,sd,u-52-1
sw3435B-ms98-a-0044,228.355000,228.595000,takes,I,sd,u-52-1
sw3435B-ms98-a-0044,228.595000,228.695000,me,I,sd,u-52-1
sw3435B-ms98-a-0044,228.695000,228.941625,about,I,sd,u-52-1
sw3435B-ms98-a-0045,230.485125,230.757000,probably,I,sd,u-52-1
sw3435B-ms98-a-0045,230.757000,231.037875,two,I,sd,u-52-1
sw3435B-ms98-a-0045,231.037875,231.222375,to,I,sd,u-52-1
sw3435B-ms98-a-0045,231.748625,231.877000,to,I,sd,u-52-1
sw3435B-ms98-a-0045,231.877000,231.987000,or,I,sd,u-52-1
sw3435B-ms98-a-0045,231.987000,232.227000,three,I,sd,u-52-1
sw3435B-ms98-a-0045,232.227000,232.317000,to,I,sd,u-52-1
sw3435B-ms98-a-0045,232.317000,232.487000,get,I,sd,u-52-1
sw3435B-ms98-a-0045,232.487000,232.587000,it,I,sd,u-52-1
sw3435B-ms98-a-0045,232.587000,232.887000,there,I,sd,u-52-1
sw3435B-ms98-a-0045,232.887000,233.207000,and,B,sd,u-52-2
sw3435B-ms98-a-0045,233.207000,233.407000,and,I,sd,u-52-2
sw3435B-ms98-a-0045,233.407000,233.768625,then,I,sd,u-52-2
sw3435B-ms98-a-0045,234.506875,234.707000,that's,I,sd,u-52-2
sw3435B-ms98-a-0045,234.707000,235.047000,according,I,sd,u-52-2
sw3435B-ms98-a-0045,235.047000,235.167000,to,I,sd,u-52-2
sw3435B-ms98-a-0045,235.167000,235.247000,the,I,sd,u-52-2
sw3435B-ms98-a-0045,235.247000,235.543125,hole,I,sd,u-52-2
sw3435B-ms98-a-0045,235.543125,235.686250,and,B,%,u-52-3
sw3435B-ms98-a-0045,235.686250,235.971125,it,I,%,u-52-3
sw3435B-ms98-a-0045,235.971125,236.109375,ju[st]-,O,,
sw3435B-ms98-a-0045,236.109375,236.379875,uh,B,sd,u-52-4
sw3435B-ms98-a-0045,236.379875,236.957625,uh,I,sd,u-52-4
sw3435B-ms98-a-0045,236.957625,237.206250,o[ne]-,I,sd,u-52-4
sw3435B-ms98-a-0045,237.206250,237.574875,maybe,I,sd,u-52-4
sw3435B-ms98-a-0045,237.574875,237.710500,one,I,sd,u-52-4
sw3435B-ms98-a-0045,237.710500,237.777000,or,I,sd,u-52-4
sw3435B-ms98-a-0045,237.777000,237.967000,two,I,sd,u-52-4
sw3435B-ms98-a-0045,237.967000,238.367000,putts,I,sd,u-52-4
sw3435B-ms98-a-0045,238.367000,238.457000,it's,B,sd,u-52-5
sw3435B-ms98-a-0045,238.457000,238.707000,according,B,+,u-54-1
sw3435B-ms98-a-0045,238.707000,238.767000,to,I,+,u-54-1
sw3435B-ms98-a-0045,238.767000,238.857000,where,I,+,u-54-1
sw3435B-ms98-a-0045,238.857000,238.947000,i'm,I,+,u-54-1
sw3435B-ms98-a-0045,238.947000,239.067000,at,I,+,u-54-1
sw3435B-ms98-a-0045,239.067000,239.177000,on,I,+,u-54-1
sw3435B-ms98-a-0045,239.177000,239.237000,the,I,+,u-54-1
sw3435B-ms98-a-0045,239.237000,239.656750,green,I,+,u-54-1
sw3435B-ms98-a-0047,242.527625,242.753875,but,B,sd,u-56-1
sw3435B-ms98-a-0047,243.338125,243.457625,the,I,sd,u-56-1
sw3435B-ms98-a-0047,243.457625,243.777625,friends,I,sd,u-56-1
sw3435B-ms98-a-0047,243.777625,243.857625,i,I,sd,u-56-1
sw3435B-ms98-a-0047,243.857625,244.057625,play,I,sd,u-56-1
sw3435B-ms98-a-0047,244.057625,244.297625,with,I,sd,u-56-1
sw3435B-ms98-a-0047,244.297625,244.397625,uh,I,sd,u-56-1
sw3435B-ms98-a-0047,244.397625,244.547625,they,I,sd,u-56-1
sw3435B-ms98-a-0047,244.547625,244.817625,play,I,sd,u-56-1
sw3435B-ms98-a-0047,244.817625,244.937625,all,I,sd,u-56-1
sw3435B-ms98-a-0047,244.937625,245.007625,the,I,sd,u-56-1
sw3435B-ms98-a-0047,245.007625,245.377625,time,I,sd,u-56-1
sw3435B-ms98-a-0047,245.377625,245.647625,and,B,sd,u-56-2
sw3435B-ms98-a-0047,245.647625,245.847625,and,I,sd,u-56-2
sw3435B-ms98-a-0047,245.847625,245.977625,they're,I,sd,u-56-2
sw3435B-ms98-a-0047,245.977625,246.207625,really,I,sd,u-56-2
sw3435B-ms98-a-0047,246.207625,246.597625,good,I,sd,u-56-2
sw3435B-ms98-a-0048,247.952000,248.112000,uh,B,ar,u-58-1
sw3435B-ms98-a-0048,248.112000,248.232000,they're,I,ar,u-58-1
sw3435B-ms98-a-0048,248.232000,248.402000,not,I,ar,u-58-1
sw3435B-ms98-a-0048,248.402000,248.572000,Joe,I,ar,u-58-1
sw3435B-ms98-a-0048,248.572000,249.072000,Pros,I,ar,u-58-1
sw3435B-ms98-a-0048,249.072000,249.247250,but,B,sd,u-58-2
sw3435B-ms98-a-0048,249.247250,249.416750,uh,I,sd,u-58-2
sw3435B-ms98-a-0048,249.416750,249.712000,they,I,sd,u-58-2
sw3435B-ms98-a-0048,249.712000,249.882000,they,I,sd,u-58-2
sw3435B-ms98-a-0048,249.882000,250.142000,golf,I,sd,u-58-2
sw3435B-ms98-a-0048,250.142000,250.252000,in,I,sd,u-58-2
sw3435B-ms98-a-0048,250.252000,250.457375,the,I,sd,u-58-2
sw3435B-ms98-a-0049,251.726875,252.020500,high,I,sd,u-58-2
sw3435B-ms98-a-0049,252.020500,252.779500,sixties,I,sd,u-58-2
sw3435B-ms98-a-0049,253.039375,253.298875,low,I,sd,u-58-2
sw3435B-ms98-a-0049,253.298875,253.830500,seventies,I,sd,u-58-2
sw3435B-ms98-a-0049,253.830500,254.150875,so,B,sv,u-58-3
sw3435B-ms98-a-0049,254.297750,254.490500,i,I,sv,u-58-3
sw3435B-ms98-a-0049,254.490500,254.660500,guess,I,sv,u-58-3
sw3435B-ms98-a-0049,254.660500,254.760500,they're,I,sv,u-58-3
sw3435B-ms98-a-0049,254.760500,254.980500,pretty,I,sv,u-58-3
sw3435B-ms98-a-0049,254.980500,255.273375,good,I,sv,u-58-3
sw3435B-ms98-a-0049,255.273375,256.321125,[laughter],O,,
sw3435B-ms98-a-0051,258.644875,258.904875,yeah,B,ny,u-60-1
sw3435B-ms98-a-0051,258.904875,259.064875,for,B,sd^m,u-60-2
sw3435B-ms98-a-0051,259.064875,259.552250,eighteen,I,sd^m,u-60-2
sw3435B-ms98-a-0053,261.792750,262.166000,yeah,B,b,u-62-1
sw3435B-ms98-a-0055,266.313625,266.675625,no,B,ar,u-64-1
sw3435B-ms98-a-0055,266.675625,266.875625,no,B,ar^r,u-64-2
sw3435B-ms98-a-0055,266.875625,267.075625,no,B,ar^r,u-64-3
sw3435B-ms98-a-0055,267.075625,267.455625,that's,B,sd,u-64-4
sw3435B-ms98-a-0055,267.455625,267.595625,not,I,sd,u-64-4
sw3435B-ms98-a-0055,267.595625,267.765625,my,I,sd,u-64-4
sw3435B-ms98-a-0055,267.765625,267.965625,golf,I,sd,u-64-4
sw3435B-ms98-a-0055,267.965625,268.145625,that's,B,sd,u-64-5
sw3435B-ms98-a-0055,268.145625,268.300125,my,I,sd,u-64-5
sw3435B-ms98-a-0055,268.300125,268.805625,friends,I,sd,u-64-5
sw3435B-ms98-a-0055,268.805625,269.095625,mine,B,%,u-64-6
sw3435B-ms98-a-0055,269.095625,269.365625,mine,I,%,u-64-6
sw3435B-ms98-a-0055,269.365625,269.605625,i'm,B,sd,u-64-7
sw3435B-ms98-a-0055,269.605625,270.015625,i'm,I,sd,u-64-7
sw3435B-ms98-a-0055,270.015625,270.395625,usually,I,sd,u-64-7
sw3435B-ms98-a-0055,270.395625,270.515625,in,I,sd,u-64-7
sw3435B-ms98-a-0055,270.515625,270.615625,the,I,sd,u-64-7
sw3435B-ms98-a-0055,270.615625,270.965625,eighties,I,sd,u-64-7
sw3435B-ms98-a-0055,270.965625,271.085625,or,I,sd,u-64-7
sw3435B-ms98-a-0055,271.085625,271.745250,nineties,I,sd,u-64-7
sw3435B-ms98-a-0055,271.745250,272.065625,so,B,sv,u-64-8
sw3435B-ms98-a-0055,272.065625,272.305625,i'm,I,sv,u-64-8
sw3435B-ms98-a-0055,272.305625,272.475625,i'm,I,sv,u-64-8
sw3435B-ms98-a-0055,272.475625,272.675625,not,I,sv,u-64-8
sw3435B-ms98-a-0055,272.675625,273.125000,good,I,sv,u-64-8
sw3435B-ms98-a-0055,273.125000,274.123250,[laughter],O,,
sw3435B-ms98-a-0057,288.635875,288.820625,well,B,sd,u-66-1
sw3435B-ms98-a-0057,288.820625,288.959500,i,I,sd,u-66-1
sw3435B-ms98-a-0057,288.959500,289.241625,either,I,sd,u-66-1
sw3435B-ms98-a-0057,289.241625,289.686125,[vocalized-noise],I,sd,u-66-1
sw3435B-ms98-a-0057,289.686125,289.945875,teeing,I,sd,u-66-1
sw3435B-ms98-a-0057,289.945875,290.145875,off,I,sd,u-66-1
sw3435B-ms98-a-0057,290.145875,290.255875,i,I,sd,u-66-1
sw3435B-ms98-a-0057,290.255875,290.405875,either,I,sd,u-66-1
sw3435B-ms98-a-0057,290.405875,290.865875,slice,I,sd,u-66-1
sw3435B-ms98-a-0057,290.865875,290.985875,it,I,sd,u-66-1
sw3435B-ms98-a-0057,290.985875,291.135875,or,B,sd,u-66-2
sw3435B-ms98-a-0057,291.135875,291.205875,i,I,sd,u-66-2
sw3435B-ms98-a-0057,291.205875,291.525875,hook,I,sd,u-66-2
sw3435B-ms98-a-0057,291.525875,291.795250,it,I,sd,u-66-2
sw3435B-ms98-a-0057,291.795250,292.045875,ever,I,sd,u-66-2
sw3435B-ms98-a-0057,292.045875,292.375875,single,I,sd,u-66-2
sw3435B-ms98-a-0057,292.375875,292.755875,time,I,sd,u-66-2
sw3435B-ms98-a-0057,292.755875,293.035875,and,B,sd,u-66-3
sw3435B-ms98-a-0057,293.035875,293.215875,and,I,sd,u-66-3
sw3435B-ms98-a-0057,293.215875,293.395875,i,I,sd,u-66-3
sw3435B-ms98-a-0057,293.395875,294.024000,alternate,I,sd,u-66-3
