sw2457B-ms98-a-0002,4.360375,4.957625,yeah,B,b,u-2-1
sw2457B-ms98-a-0042,210.270000,210.510000,just,I,sd,u-78-1
sw2457B-ms98-a-0042,210.510000,210.780000,going,I,sd,u-78-1
sw2457B-ms98-a-0042,210.780000,211.000000,down,I,sd,u-78-1
sw2457B-ms98-a-0042,211.000000,211.080000,the,I,sd,u-78-1
sw2457B-ms98-a-0042,211.080000,211.470000,drain,I,sd,u-78-1
sw2457B-ms98-a-0042,211.470000,211.630000,in,I,sd,u-78-1
sw2457B-ms98-a-0042,211.630000,212.110000,watering,I,sd,u-78-1
sw2457B-ms98-a-0042,212.110000,212.710000,grass,I,sd,u-78-1
sw2457B-ms98-a-0042,212.710000,212.861000,you,I,sd,u-78-1
sw2457B-ms98-a-0042,212.861000,213.205625,know,I,sd,u-78-1
sw2457B-ms98-a-0044,224.188625,226.316375,[laughter],O,,
sw2457B-ms98-a-0046,230.064625,232.129000,[laughter],O,,
sw2457B-ms98-a-0046,232.129000,232.417125,yeah,B,b,u-84-1
sw2457B-ms98-a-0046,232.417125,232.517125,we,B,sd,u-84-2
sw2457B-ms98-a-0046,232.517125,232.637125,have,I,sd,u-84-2
sw2457B-ms98-a-0046,232.637125,232.697125,a,I,sd,u-84-2
sw2457B-ms98-a-0046,232.697125,233.117125,dog,I,sd,u-84-2
sw2457B-ms98-a-0046,233.117125,233.327125,too,I,sd,u-84-2
sw2457B-ms98-a-0046,233.327125,233.457125,so,B,sd,u-84-3
sw2457B-ms98-a-0046,233.457125,233.727125,that,I,sd,u-84-3
sw2457B-ms98-a-0046,233.727125,234.067125,adds,I,sd,u-84-3
sw2457B-ms98-a-0046,234.067125,234.147125,to,I,sd,u-84-3
sw2457B-ms98-a-0046,234.147125,234.537125,it,I,sd,u-84-3
sw2457B-ms98-a-0046,234.537125,234.637125,you,B,+,u-86-1
sw2457B-ms98-a-0046,234.637125,234.977125,know,I,+,u-86-1
sw2457B-ms98-a-0046,234.977125,235.187125,been,I,+,u-86-1
sw2457B-ms98-a-0046,235.187125,235.597125,tracing,I,+,u-86-1
sw2457B-ms98-a-0046,235.597125,235.687125,in,I,+,u-86-1
sw2457B-ms98-a-0046,235.687125,235.817125,and,I,+,u-86-1
sw2457B-ms98-a-0046,235.817125,235.977125,out,I,+,u-86-1
sw2457B-ms98-a-0046,235.977125,236.077125,with,I,+,u-86-1
sw2457B-ms98-a-0046,236.077125,236.417125,whatever,I,+,u-86-1
sw2457B-ms98-a-0046,236.417125,236.477125,the,I,+,u-86-1
sw2457B-ms98-a-0046,236.477125,236.797125,weather,I,+,u-86-1
sw2457B-ms98-a-0046,236.797125,236.917125,is,I,+,u-86-1
sw2457B-ms98-a-0046,236.917125,237.247125,like,I,+,u-86-1
sw2457B-ms98-a-0046,237.247125,237.467125,out,I,+,u-86-1
sw2457B-ms98-a-0046,237.467125,237.947125,there,I,+,u-86-1
sw2457B-ms98-a-0046,237.947125,238.280000,so,B,%,u-86-2
sw2457B-ms98-a-0048,244.646750,245.081750,oh,B,b,u-88-1
sw2457B-ms98-a-0048,245.081750,245.431750,yeah,I,b,u-88-1
sw2457B-ms98-a-0048,245.431750,245.671750,because,B,qy^g,u-88-2
sw2457B-ms98-a-0048,245.671750,246.101750,Houston,I,qy^g,u-88-2
sw2457B-ms98-a-0048,246.101750,246.301750,was,I,qy^g,u-88-2
sw2457B-ms98-a-0048,246.301750,246.712000,really,I,qy^g,u-88-2
sw2457B-ms98-a-0048,246.889000,247.411750,hurricane,I,qy^g,u-88-2
sw2457B-ms98-a-0048,247.411750,247.711750,alley,I,qy^g,u-88-2
sw2457B-ms98-a-0048,247.711750,247.981750,wasn't,I,qy^g,u-88-2
sw2457B-ms98-a-0048,247.981750,248.051750,it,I,qy^g,u-88-2
sw2457B-ms98-a-0048,248.051750,248.211750,weren't,B,qy,u-90-1
sw2457B-ms98-a-0048,248.211750,248.311750,there,I,qy,u-90-1
sw2457B-ms98-a-0048,248.311750,248.361750,a,I,qy,u-90-1
sw2457B-ms98-a-0048,248.361750,248.511750,lot,I,qy,u-90-1
sw2457B-ms98-a-0048,248.511750,248.581750,of,I,qy,u-90-1
sw2457B-ms98-a-0048,248.581750,249.131750,hurricanes,I,qy,u-90-1
sw2457B-ms98-a-0048,249.131750,249.480375,there,I,qy,u-90-1
sw2457B-ms98-a-0048,249.480375,249.701375,or,O,,
sw2457B-ms98-a-0050,260.988125,261.286250,oh,B,ba,u-92-1
sw2457B-ms98-a-0050,261.286250,262.030625,boy,I,ba,u-92-1
sw2457B-ms98-a-0052,265.060625,265.571875,yeah,B,aa,u-94-1
sw2457B-ms98-a-0052,265.571875,265.781875,that,B,sd,u-94-2
sw2457B-ms98-a-0052,265.781875,266.081875,would,I,sd,u-94-2
sw2457B-ms98-a-0052,266.081875,266.438625,be,I,sd,u-94-2
sw2457B-ms98-a-0052,266.547875,267.354125,gosh,B,b,u-96-1
sw2457B-ms98-a-0053,269.027375,269.177375,keep,B,qy^d,u-98-1
sw2457B-ms98-a-0053,269.177375,269.237375,the,I,qy^d,u-98-1
sw2457B-ms98-a-0053,269.237375,269.487375,weather,I,qy^d,u-98-1
sw2457B-ms98-a-0053,269.487375,269.857375,radio,I,qy^d,u-98-1
sw2457B-ms98-a-0053,269.857375,270.177375,close,I,qy^d,u-98-1
sw2457B-ms98-a-0053,270.177375,270.527375,by,I,qy^d,u-98-1
sw2457B-ms98-a-0053,270.527375,270.717375,and,I,qy^d,u-98-1
sw2457B-ms98-a-0053,270.717375,270.967375,stuff,I,qy^d,u-98-1
sw2457B-ms98-a-0053,270.967375,271.157375,like,I,qy^d,u-98-1
sw2457B-ms98-a-0053,271.157375,271.459750,that,I,qy^d,u-98-1
sw2457B-ms98-a-0055,279.513125,280.199375,yeah,B,b,u-100-1
sw2457B-ms98-a-0055,280.676750,281.304250,yeah,B,b,u-102-1
sw2457B-ms98-a-0055,281.304250,281.544250,really,B,sd,u-102-2
sw2457B-ms98-a-0055,281.544250,281.684250,every,I,sd,u-102-2
sw2457B-ms98-a-0055,281.684250,281.874250,time,I,sd,u-102-2
sw2457B-ms98-a-0055,281.874250,281.944250,i,I,sd,u-102-2
sw2457B-ms98-a-0055,281.944250,282.204250,store,I,sd,u-102-2
sw2457B-ms98-a-0055,282.204250,282.644250,batteries,I,sd,u-102-2
sw2457B-ms98-a-0055,282.644250,282.704250,i,I,sd,u-102-2
sw2457B-ms98-a-0055,282.704250,282.934250,wind,I,sd,u-102-2
sw2457B-ms98-a-0055,282.934250,283.024250,up,I,sd,u-102-2
sw2457B-ms98-a-0055,283.024250,283.224250,going,I,sd,u-102-2
sw2457B-ms98-a-0055,283.224250,283.284250,to,I,sd,u-102-2
sw2457B-ms98-a-0055,283.284250,283.474250,use,I,sd,u-102-2
sw2457B-ms98-a-0055,283.474250,283.584250,them,I,sd,u-102-2
sw2457B-ms98-a-0055,283.584250,283.704250,and,I,sd,u-102-2
sw2457B-ms98-a-0055,283.704250,283.846875,they're,I,sd,u-102-2
sw2457B-ms98-a-0055,283.846875,284.284250,[laughter-dead],O,,
sw2457B-ms98-a-0055,284.284250,284.384250,[laughter-they've],O,,
sw2457B-ms98-a-0055,284.384250,284.554250,[laughter-been],O,,
sw2457B-ms98-a-0055,284.554250,284.944250,[laughter-stored],O,,
sw2457B-ms98-a-0055,284.944250,285.242750,[laughter-so],O,,
sw2457B-ms98-a-0055,285.242750,285.464875,[laughter-long],O,,
sw2457B-ms98-a-0055,285.464875,287.254250,[laughter],O,,
sw2457B-ms98-a-0055,287.254250,287.844250,oh,B,fe,u-104-1
sw2457B-ms98-a-0055,287.844250,288.464250,boy,I,fe,u-104-1
sw2457B-ms98-a-0055,288.464250,288.664250,well,B,sd,u-106-1
sw2457B-ms98-a-0055,288.664250,288.814250,then,I,sd,u-106-1
sw2457B-ms98-a-0055,288.814250,288.994250,this,I,sd,u-106-1
sw2457B-ms98-a-0055,288.994250,289.237500,is,I,sd,u-106-1
sw2457B-ms98-a-0055,289.237500,289.294250,a,I,sd,u-106-1
sw2457B-ms98-a-0055,289.294250,289.544250,little,I,sd,u-106-1
sw2457B-ms98-a-0055,289.544250,289.654250,bit,I,sd,u-106-1
sw2457B-ms98-a-0055,289.654250,289.744250,of,I,sd,u-106-1
sw2457B-ms98-a-0055,289.744250,290.154500,relief,I,sd,u-106-1
sw2457B-ms98-a-0055,290.154500,290.624250,although,I,sd,u-106-1
sw2457B-ms98-a-0055,290.624250,290.794250,they,I,sd,u-106-1
sw2457B-ms98-a-0055,290.794250,291.094250,still,I,sd,u-106-1
sw2457B-ms98-a-0055,291.094250,291.377500,have,I,sd,u-106-1
sw2457B-ms98-a-0055,291.377500,291.834250,warnings,I,sd,u-106-1
sw2457B-ms98-a-0055,291.834250,291.994250,all,I,sd,u-106-1
sw2457B-ms98-a-0055,291.994250,292.074250,the,I,sd,u-106-1
sw2457B-ms98-a-0055,292.074250,292.394250,time,I,sd,u-106-1
sw2457B-ms98-a-0055,292.394250,292.704250,around,I,sd,u-106-1
sw2457B-ms98-a-0055,292.704250,293.037500,here,I,sd,u-106-1
sw2457B-ms98-a-0055,293.037500,293.332375,for,I,sd,u-106-1
sw2457B-ms98-a-0056,293.893250,293.991750,you,I,sd,u-106-1
sw2457B-ms98-a-0056,293.991750,294.091750,know,I,sd,u-106-1
sw2457B-ms98-a-0056,294.091750,294.551750,tornado,I,sd,u-106-1
sw2457B-ms98-a-0056,294.551750,295.151750,season,I,sd,u-106-1
sw2457B-ms98-a-0056,295.151750,295.681750,hurricanes,B,+,u-108-1
sw2457B-ms98-a-0056,295.681750,295.811750,and,I,+,u-108-1
sw2457B-ms98-a-0056,295.811750,296.161750,stuff,I,+,u-108-1
sw2457B-ms98-a-0056,296.161750,296.496875,so,B,%,u-108-2
sw2457B-ms98-a-0057,297.706125,297.891625,but,O,,
sw2457B-ms98-a-0059,300.516750,301.116250,yeah,B,b,u-112-1
sw2457B-ms98-a-0061,306.053750,306.712500,[laughter-yeah],O,,
sw2457B-ms98-a-0061,306.712500,310.188750,[laughter],O,,
sw2457B-ms98-a-0062,311.370750,311.884500,yeah,B,b,u-118-1
sw2457B-ms98-a-0062,311.984875,312.138625,well,B,sd,u-118-2
sw2457B-ms98-a-0062,312.138625,312.328625,i've,I,sd,u-118-2
sw2457B-ms98-a-0062,312.328625,312.518625,been,I,sd,u-118-2
sw2457B-ms98-a-0062,312.518625,312.778625,worried,I,sd,u-118-2
sw2457B-ms98-a-0062,312.778625,313.048625,about,I,sd,u-118-2
sw2457B-ms98-a-0062,313.048625,313.358625,mostly,I,sd,u-118-2
sw2457B-ms98-a-0062,313.358625,313.498625,with,I,sd,u-118-2
sw2457B-ms98-a-0062,313.498625,313.748625,having,I,sd,u-118-2
sw2457B-ms98-a-0062,313.748625,313.928625,little,I,sd,u-118-2
sw2457B-ms98-a-0062,313.928625,314.278625,kids,I,sd,u-118-2
sw2457B-ms98-a-0062,314.278625,314.518625,now,I,sd,u-118-2
sw2457B-ms98-a-0062,314.518625,314.658625,with,I,sd,u-118-2
sw2457B-ms98-a-0062,314.658625,314.898625,taking,I,sd,u-118-2
sw2457B-ms98-a-0062,314.898625,315.018625,them,I,sd,u-118-2
sw2457B-ms98-a-0062,315.018625,315.118625,out,I,sd,u-118-2
sw2457B-ms98-a-0062,315.118625,315.178625,in,I,sd,u-118-2
sw2457B-ms98-a-0062,315.178625,315.308625,the,I,sd,u-118-2
sw2457B-ms98-a-0062,315.308625,315.618625,Summer,I,sd,u-118-2
sw2457B-ms98-a-0062,315.618625,315.728625,and,I,sd,u-118-2
sw2457B-ms98-a-0062,315.728625,315.878625,getting,I,sd,u-118-2
sw2457B-ms98-a-0062,315.878625,316.048625,them,I,sd,u-118-2
sw2457B-ms98-a-0062,316.048625,316.338625,burnt,I,sd,u-118-2
sw2457B-ms98-a-0062,316.338625,316.768625,up,I,sd,u-118-2
sw2457B-ms98-a-0062,316.768625,316.828625,i,B,sd,u-118-3
sw2457B-ms98-a-0062,316.828625,316.988625,mean,I,sd,u-118-3
sw2457B-ms98-a-0062,316.988625,317.038625,i,I,sd,u-118-3
sw2457B-ms98-a-0062,317.038625,317.158625,have,I,sd,u-118-3
sw2457B-ms98-a-0062,317.158625,317.258625,to,I,sd,u-118-3
sw2457B-ms98-a-0062,317.258625,317.508625,keep,I,sd,u-118-3
sw2457B-ms98-a-0062,317.508625,317.598625,the,I,sd,u-118-3
sw2457B-ms98-a-0062,317.598625,317.978625,sun,I,sd,u-118-3
sw2457B-ms98-a-0062,317.978625,318.398625,screen,I,sd,u-118-3
sw2457B-ms98-a-0062,318.398625,318.558625,on,I,sd,u-118-3
sw2457B-ms98-a-0062,318.558625,318.698625,them,I,sd,u-118-3
sw2457B-ms98-a-0062,318.698625,318.908625,just,I,sd,u-118-3
sw2457B-ms98-a-0062,318.908625,319.518625,constantly,I,sd,u-118-3
sw2457B-ms98-a-0062,319.518625,319.628625,when,I,sd,u-118-3
sw2457B-ms98-a-0062,319.628625,319.738625,they,I,sd,u-118-3
sw2457B-ms98-a-0062,319.738625,319.898625,go,I,sd,u-118-3
sw2457B-ms98-a-0062,319.898625,320.631125,outside,I,sd,u-118-3
sw2457B-ms98-a-0063,321.532625,321.621250,because_1,O,,
sw2457B-ms98-a-0063,321.621250,321.771250,they,B,+,u-120-1
sw2457B-ms98-a-0063,321.771250,321.971250,say,I,+,u-120-1
sw2457B-ms98-a-0063,321.971250,322.121250,it's,I,+,u-120-1
sw2457B-ms98-a-0063,322.121250,322.492625,just,I,+,u-120-1
sw2457B-ms98-a-0063,322.492625,322.760000,so,I,+,u-120-1
sw2457B-ms98-a-0063,322.760000,323.171250,dangerous,I,+,u-120-1
sw2457B-ms98-a-0063,323.171250,323.301250,for,I,+,u-120-1
sw2457B-ms98-a-0063,323.301250,323.521250,little,I,+,u-120-1
sw2457B-ms98-a-0063,323.521250,323.741250,ones,I,+,u-120-1
sw2457B-ms98-a-0063,323.741250,323.861250,to,I,+,u-120-1
sw2457B-ms98-a-0063,323.861250,324.121250,get,I,+,u-120-1
sw2457B-ms98-a-0063,324.121250,324.191250,a,I,+,u-120-1
sw2457B-ms98-a-0063,324.191250,324.481250,bad,I,+,u-120-1
sw2457B-ms98-a-0063,324.481250,325.131625,sunburn,I,+,u-120-1
sw2457B-ms98-a-0064,326.114125,326.563000,so,B,%,u-122-1
sw2457B-ms98-a-0066,330.442875,331.143375,yeah,B,b,u-124-1
sw2457B-ms98-a-0067,332.171625,332.235625,a,B,sd,u-126-1
sw2457B-ms98-a-0067,332.235625,332.435000,hundred,I,sd,u-126-1
sw2457B-ms98-a-0067,332.435000,332.525000,and,I,sd,u-126-1
sw2457B-ms98-a-0067,332.525000,332.765000,ten,I,sd,u-126-1
sw2457B-ms98-a-0067,332.765000,333.445000,degrees,I,sd,u-126-1
sw2457B-ms98-a-0067,333.445000,333.700750,and,B,%,u-126-2
sw2457B-ms98-a-0068,334.706250,335.743625,[vocalized-noise],O,,
sw2457B-ms98-a-0069,336.414375,336.559750,i,B,sd,u-128-1
sw2457B-ms98-a-0069,336.559750,336.810000,can't,I,sd,u-128-1
sw2457B-ms98-a-0069,336.810000,337.110000,stand,I,sd,u-128-1
sw2457B-ms98-a-0069,337.110000,337.170000,to,I,sd,u-128-1
sw2457B-ms98-a-0069,337.170000,337.300000,be,I,sd,u-128-1
sw2457B-ms98-a-0069,337.300000,337.720000,outside,I,sd,u-128-1
sw2457B-ms98-a-0069,337.720000,337.800000,at,I,sd,u-128-1
sw2457B-ms98-a-0069,337.800000,338.070000,all,I,sd,u-128-1
sw2457B-ms98-a-0069,338.070000,338.160000,when,I,sd,u-128-1
sw2457B-ms98-a-0069,338.160000,338.320000,it's,I,sd,u-128-1
sw2457B-ms98-a-0069,338.320000,338.550000,like,I,sd,u-128-1
sw2457B-ms98-a-0069,338.550000,338.710000,that,I,sd,u-128-1
sw2457B-ms98-a-0069,338.710000,338.800000,i,B,sd,u-128-2
sw2457B-ms98-a-0069,338.800000,338.990000,just,I,sd,u-128-2
sw2457B-ms98-a-0069,338.990000,339.110000,don't,I,sd,u-128-2
sw2457B-ms98-a-0069,339.110000,339.300000,even,I,sd,u-128-2
sw2457B-ms98-a-0069,339.300000,339.420000,want,I,sd,u-128-2
sw2457B-ms98-a-0069,339.420000,339.480000,to,I,sd,u-128-2
sw2457B-ms98-a-0069,339.480000,339.670000,go,I,sd,u-128-2
sw2457B-ms98-a-0069,339.670000,339.940375,out,I,sd,u-128-2
sw2457B-ms98-a-0069,340.079625,340.150000,you,I,sd,u-128-2
sw2457B-ms98-a-0069,340.150000,340.320000,know,I,sd,u-128-2
sw2457B-ms98-a-0069,340.320000,340.416375,the,I,sd,u-128-2
sw2457B-ms98-a-0069,340.416375,340.880000,[laughter-house],I,sd,u-128-2
sw2457B-ms98-a-0069,340.880000,340.980000,[laughter-to],I,sd,u-128-2
sw2457B-ms98-a-0069,340.980000,341.110000,[laughter-get],I,sd,u-128-2
sw2457B-ms98-a-0069,341.110000,341.180000,the,I,sd,u-128-2
sw2457B-ms98-a-0069,341.180000,341.660000,mail,I,sd,u-128-2
sw2457B-ms98-a-0069,341.660000,341.930000,[laughter-even],O,,
sw2457B-ms98-a-0069,341.930000,343.096375,[laughter],O,,
sw2457B-ms98-a-0069,343.096375,343.450000,leave,B,ad,u-130-1
sw2457B-ms98-a-0069,343.450000,343.580000,me,I,ad,u-130-1
sw2457B-ms98-a-0069,343.580000,343.680000,in,I,ad,u-130-1
sw2457B-ms98-a-0069,343.680000,343.760000,the,I,ad,u-130-1
sw2457B-ms98-a-0069,343.760000,343.960000,air,I,ad,u-130-1
sw2457B-ms98-a-0069,343.960000,344.520625,conditioning,I,ad,u-130-1
sw2457B-ms98-a-0070,345.775875,345.885875,we,B,sd,u-132-1
sw2457B-ms98-a-0070,345.885875,345.995875,had,I,sd,u-132-1
sw2457B-ms98-a-0070,345.995875,346.065875,our,I,sd,u-132-1
sw2457B-ms98-a-0070,346.065875,346.265875,air,I,sd,u-132-1
sw2457B-ms98-a-0070,346.265875,346.735875,conditioning,I,sd,u-132-1
sw2457B-ms98-a-0070,346.735875,347.265875,broke,I,sd,u-132-1
sw2457B-ms98-a-0070,347.265875,347.675875,break,I,sd,u-132-1
sw2457B-ms98-a-0070,347.675875,348.065875,[laughter-last],O,,
sw2457B-ms98-a-0070,348.065875,348.837125,[laughter-last],O,,
sw2457B-ms98-a-0070,348.837125,349.195875,[laughter-Summer],O,,
sw2457B-ms98-a-0070,349.195875,349.375875,the,B,sd,u-132-2
sw2457B-ms98-a-0070,349.375875,349.835875,switch,I,sd,u-132-2
sw2457B-ms98-a-0070,349.835875,350.112000,got,I,sd,u-132-2
sw2457B-ms98-a-0070,350.368125,350.745875,something,I,sd,u-132-2
sw2457B-ms98-a-0070,350.745875,350.945875,wrong,I,sd,u-132-2
sw2457B-ms98-a-0070,350.945875,351.045875,with,I,sd,u-132-2
sw2457B-ms98-a-0070,351.045875,351.115875,the,I,sd,u-132-2
sw2457B-ms98-a-0070,351.115875,351.505875,switch,I,sd,u-132-2
sw2457B-ms98-a-0070,351.505875,351.595875,and,B,sd,u-132-3
sw2457B-ms98-a-0070,351.595875,351.675875,we,I,sd,u-132-3
sw2457B-ms98-a-0070,351.675875,351.815875,had,I,sd,u-132-3
sw2457B-ms98-a-0070,351.815875,351.875875,to,I,sd,u-132-3
sw2457B-ms98-a-0070,351.875875,352.115875,call,I,sd,u-132-3
sw2457B-ms98-a-0070,352.115875,352.485875,somebody,I,sd,u-132-3
sw2457B-ms98-a-0070,352.485875,352.645875,out,I,sd,u-132-3
sw2457B-ms98-a-0070,352.645875,352.725875,to,I,sd,u-132-3
sw2457B-ms98-a-0070,352.725875,352.955875,fix,I,sd,u-132-3
sw2457B-ms98-a-0070,352.955875,353.015875,it,I,sd,u-132-3
sw2457B-ms98-a-0070,353.015875,353.225875,because,I,sd,u-132-3
sw2457B-ms98-a-0070,353.225875,353.315875,i,I,sd,u-132-3
sw2457B-ms98-a-0070,353.315875,353.595875,couldn't,I,sd,u-132-3
sw2457B-ms98-a-0070,353.595875,353.775875,take,I,sd,u-132-3
sw2457B-ms98-a-0070,353.775875,353.875875,it,I,sd,u-132-3
sw2457B-ms98-a-0070,353.875875,354.045875,more,I,sd,u-132-3
sw2457B-ms98-a-0070,354.045875,354.236875,than,I,sd,u-132-3
sw2457B-ms98-a-0070,354.604000,354.702000,a,I,sd,u-132-3
sw2457B-ms98-a-0070,354.702000,354.919125,few,I,sd,u-132-3
sw2457B-ms98-a-0070,354.919125,355.288500,hours,I,sd,u-132-3
sw2457B-ms98-a-0070,355.288500,355.675875,without,I,sd,u-132-3
sw2457B-ms98-a-0070,355.675875,355.805875,it,I,sd,u-132-3
sw2457B-ms98-a-0070,355.805875,356.205375,on,I,sd,u-132-3
sw2457B-ms98-a-0070,356.205375,356.441250,but,O,,
sw2457B-ms98-a-0072,358.494125,359.137625,yeah,B,b,u-134-1
sw2457B-ms98-a-0074,368.848625,369.396375,yeah,B,b,u-136-1
sw2457B-ms98-a-0076,373.275375,373.803500,yeah,B,b,u-138-1
sw2457B-ms98-a-0076,374.079500,374.503500,yeah,B,b^r,u-138-2
sw2457B-ms98-a-0078,377.983750,378.448625,no,O,,
sw2457B-ms98-a-0080,383.517000,383.892875,yeah,B,aa,u-142-1
sw2457B-ms98-a-0080,383.892875,384.202875,that's,B,ba,u-142-2
sw2457B-ms98-a-0080,384.202875,384.562875,really,I,ba,u-142-2
sw2457B-ms98-a-0080,384.562875,384.932875,nice,I,ba,u-142-2
sw2457B-ms98-a-0080,384.932875,384.982875,i,B,sd,u-142-3
sw2457B-ms98-a-0080,384.982875,385.202875,hate,I,sd,u-142-3
sw2457B-ms98-a-0080,385.202875,385.422875,having,I,sd,u-142-3
sw2457B-ms98-a-0080,385.422875,385.482875,to,I,sd,u-142-3
sw2457B-ms98-a-0080,385.482875,385.602875,leave,I,sd,u-142-3
sw2457B-ms98-a-0080,385.602875,385.712875,the,I,sd,u-142-3
sw2457B-ms98-a-0080,385.712875,385.972875,house,I,sd,u-142-3
sw2457B-ms98-a-0080,385.972875,386.293625,clo[sed]-,I,sd,u-142-3
sw2457B-ms98-a-0080,386.293625,386.392875,you,I,sd,u-142-3
sw2457B-ms98-a-0080,386.392875,386.472875,know,I,sd,u-142-3
sw2457B-ms98-a-0080,386.472875,386.922875,closed,I,sd,u-142-3
sw2457B-ms98-a-0080,386.922875,387.122875,up,I,sd,u-142-3
sw2457B-ms98-a-0080,387.122875,387.302875,all,I,sd,u-142-3
sw2457B-ms98-a-0080,387.302875,387.437000,the,I,sd,u-142-3
sw2457B-ms98-a-0080,387.437000,387.840500,time,I,sd,u-142-3
sw2457B-ms98-a-0081,388.730250,389.360250,yeah,B,b,u-144-1
sw2457B-ms98-a-0083,393.602125,394.130875,yeah,B,b,u-146-1
sw2457B-ms98-a-0085,395.820625,395.893875,well,B,qy,u-148-1
sw2457B-ms98-a-0085,395.893875,395.993875,have,I,qy,u-148-1
sw2457B-ms98-a-0085,395.993875,396.143875,you,I,qy,u-148-1
sw2457B-ms98-a-0085,396.143875,396.313875,been,I,qy,u-148-1
sw2457B-ms98-a-0085,396.313875,396.483875,here,I,qy,u-148-1
sw2457B-ms98-a-0085,396.483875,396.723875,during,I,qy,u-148-1
sw2457B-ms98-a-0085,396.723875,396.833875,the,I,qy,u-148-1
sw2457B-ms98-a-0085,396.833875,397.193875,real,I,qy,u-148-1
sw2457B-ms98-a-0085,397.193875,397.493875,heavy,I,qy,u-148-1
sw2457B-ms98-a-0085,397.493875,397.743875,heavy,I,qy,u-148-1
sw2457B-ms98-a-0085,397.743875,398.213875,rains,I,qy,u-148-1
sw2457B-ms98-a-0085,398.213875,398.310000,i,B,sd,u-148-2
sw2457B-ms98-a-0085,398.310000,398.543250,mean,I,sd,u-148-2
sw2457B-ms98-a-0085,398.543250,398.633875,i,I,sd,u-148-2
sw2457B-ms98-a-0085,398.633875,398.823875,can't,I,sd,u-148-2
sw2457B-ms98-a-0085,398.823875,399.093875,remember,I,sd,u-148-2
sw2457B-ms98-a-0085,399.093875,399.253875,what,I,sd,u-148-2
sw2457B-ms98-a-0085,399.253875,399.463875,time,I,sd,u-148-2
sw2457B-ms98-a-0085,399.463875,399.613875,of,I,sd,u-148-2
sw2457B-ms98-a-0085,399.613875,399.783875,year,I,sd,u-148-2
sw2457B-ms98-a-0085,399.783875,399.823875,i,B,sv,u-148-3
sw2457B-ms98-a-0085,399.823875,400.003875,think,I,sv,u-148-3
sw2457B-ms98-a-0085,400.003875,400.133875,it's,I,sv,u-148-3
sw2457B-ms98-a-0085,400.133875,400.433875,usually,I,sv,u-148-3
sw2457B-ms98-a-0085,400.433875,400.593875,this,I,sv,u-148-3
sw2457B-ms98-a-0085,400.593875,400.813875,time,I,sv,u-148-3
sw2457B-ms98-a-0085,400.813875,400.873875,of,I,sv,u-148-3
sw2457B-ms98-a-0085,400.873875,401.253875,year,I,sv,u-148-3
sw2457B-ms98-a-0085,401.253875,401.363875,when,I,sv,u-148-3
sw2457B-ms98-a-0085,401.363875,401.473875,we,I,sv,u-148-3
sw2457B-ms98-a-0085,401.473875,401.713875,get,I,sv,u-148-3
sw2457B-ms98-a-0085,401.713875,402.003375,some,I,sv,u-148-3
sw2457B-ms98-a-0086,402.572375,402.904500,just,I,sv,u-148-3
sw2457B-ms98-a-0086,402.904500,403.594500,torrential,I,sv,u-148-3
sw2457B-ms98-a-0086,403.594500,404.004500,down,I,sv,u-148-3
sw2457B-ms98-a-0086,404.004500,404.577500,pour,O,,
sw2457B-ms98-a-0086,404.679125,405.425375,gosh,B,fe,u-150-1
sw2457B-ms98-a-0086,405.888625,405.984500,there,O,,
sw2457B-ms98-a-0086,405.984500,406.244500,was,O,,
sw2457B-ms98-a-0086,406.244500,406.694500,flooding,B,sd,u-152-1
sw2457B-ms98-a-0086,406.694500,406.814500,our,B,sd,u-154-1
sw2457B-ms98-a-0086,406.814500,407.214500,neighbors,I,sd,u-154-1
sw2457B-ms98-a-0086,407.214500,407.480250,had,I,sd,u-154-1
sw2457B-ms98-a-0086,407.480250,407.874500,flooding,I,sd,u-154-1
sw2457B-ms98-a-0086,407.874500,408.064500,so,B,+,u-156-1
sw2457B-ms98-a-0086,408.064500,408.384500,badly,I,+,u-156-1
sw2457B-ms98-a-0086,408.384500,408.444500,it,I,+,u-156-1
sw2457B-ms98-a-0086,408.444500,408.564500,was,I,+,u-156-1
sw2457B-ms98-a-0086,408.564500,408.704500,like,I,+,u-156-1
sw2457B-ms98-a-0086,408.704500,408.754500,a,I,+,u-156-1
sw2457B-ms98-a-0086,408.754500,409.074500,foot,I,+,u-156-1
sw2457B-ms98-a-0086,409.074500,409.314500,deep,I,+,u-156-1
sw2457B-ms98-a-0086,409.314500,409.384500,in,I,+,u-156-1
sw2457B-ms98-a-0086,409.384500,409.534500,their,I,+,u-156-1
sw2457B-ms98-a-0086,409.534500,409.884500,house,I,+,u-156-1
sw2457B-ms98-a-0086,409.884500,410.254500,last,I,+,u-156-1
sw2457B-ms98-a-0086,410.254500,410.564500,year,I,+,u-156-1
sw2457B-ms98-a-0087,411.462875,411.564875,they,B,sd,u-158-1
sw2457B-ms98-a-0087,411.564875,411.732125,had,I,sd,u-158-1
sw2457B-ms98-a-0087,411.732125,412.010875,to,I,sd,u-158-1
sw2457B-ms98-a-0087,412.010875,412.554875,replace,I,sd,u-158-1
sw2457B-ms98-a-0087,412.554875,412.704875,all,I,sd,u-158-1
sw2457B-ms98-a-0087,412.704875,412.804875,their,I,sd,u-158-1
sw2457B-ms98-a-0087,412.804875,413.384875,carpeting,I,sd,u-158-1
