sw3315A-ms98-a-0002,1.353625,1.733625,hello,B,fp,u-1-1
sw3315A-ms98-a-0058,209.573375,210.006875,usually,I,sd,u-79-1
sw3315A-ms98-a-0058,210.006875,210.046875,i,I,sd,u-79-1
sw3315A-ms98-a-0058,210.046875,210.246875,don't,I,sd,u-79-1
sw3315A-ms98-a-0058,210.246875,210.396875,get,I,sd,u-79-1
sw3315A-ms98-a-0058,210.396875,210.476875,a,I,sd,u-79-1
sw3315A-ms98-a-0058,210.476875,210.646875,whole,I,sd,u-79-1
sw3315A-ms98-a-0058,210.646875,210.816875,lot,I,sd,u-79-1
sw3315A-ms98-a-0058,210.816875,210.896875,of,I,sd,u-79-1
sw3315A-ms98-a-0058,210.896875,211.236875,news,I,sd,u-79-1
sw3315A-ms98-a-0058,211.236875,211.746875,watching,I,sd,u-79-1
sw3315A-ms98-a-0058,211.746875,212.066875,in,I,sd,u-79-1
sw3315A-ms98-a-0060,216.221875,216.692625,uh-huh,B,b,u-81-1
sw3315A-ms98-a-0062,225.538750,226.008750,yeah,B,b,u-83-1
sw3315A-ms98-a-0062,226.388750,226.688750,yeah,B,b^r,u-83-2
sw3315A-ms98-a-0063,227.907750,228.097750,so,B,qw,u-83-3
sw3315A-ms98-a-0063,228.097750,228.284250,what,I,qw,u-83-3
sw3315A-ms98-a-0063,228.423625,228.607750,have,I,qw,u-83-3
sw3315A-ms98-a-0063,228.607750,228.737750,you,I,qw,u-83-3
sw3315A-ms98-a-0063,228.737750,228.997750,seen,I,qw,u-83-3
sw3315A-ms98-a-0063,228.997750,229.527750,interesting,I,qw,u-83-3
sw3315A-ms98-a-0063,229.527750,229.667750,on,I,qw,u-83-3
sw3315A-ms98-a-0063,229.667750,230.087750,Oprah,I,qw,u-83-3
sw3315A-ms98-a-0063,230.087750,230.857750,Winfrey,I,qw,u-83-3
sw3315A-ms98-a-0063,230.857750,231.367750,lately,I,qw,u-83-3
sw3315A-ms98-a-0065,236.622375,237.252375,um-hum,B,b,u-85-1
sw3315A-ms98-a-0067,244.898750,245.438750,yeah,B,b,u-87-1
sw3315A-ms98-a-0069,247.146125,247.591500,well,B,sd,u-87-2
sw3315A-ms98-a-0069,248.194125,248.360375,i,I,sd,u-87-2
sw3315A-ms98-a-0069,248.360375,248.456125,don't,I,sd,u-87-2
sw3315A-ms98-a-0069,248.456125,248.546125,know,I,sd,u-87-2
sw3315A-ms98-a-0069,248.546125,248.666125,if,I,sd,u-87-2
sw3315A-ms98-a-0069,248.666125,248.776125,we've,I,sd,u-87-2
sw3315A-ms98-a-0069,248.776125,249.176125,talked,I,sd,u-87-2
sw3315A-ms98-a-0069,249.176125,249.316125,our,I,sd,u-87-2
sw3315A-ms98-a-0069,249.316125,249.586125,full,I,sd,u-87-2
sw3315A-ms98-a-0069,249.586125,249.856125,three,I,sd,u-87-2
sw3315A-ms98-a-0069,249.856125,250.236125,minutes,I,sd,u-87-2
sw3315A-ms98-a-0069,250.236125,250.326125,or,I,sd,u-87-2
sw3315A-ms98-a-0069,250.326125,250.726125,not,I,sd,u-87-2
sw3315A-ms98-a-0069,250.726125,251.922125,[laughter],O,,
sw3315A-ms98-a-0071,254.617750,254.807750,oh,B,aa,u-89-1
sw3315A-ms98-a-0071,254.807750,255.107750,that's,I,aa,u-89-1
sw3315A-ms98-a-0071,255.107750,255.517750,right,I,aa,u-89-1
sw3315A-ms98-a-0073,273.273875,273.893875,hm,B,b,u-91-1
sw3315A-ms98-a-0074,274.741375,275.201375,yeah,I,b,u-91-1
sw3315A-ms98-a-0075,276.191000,276.351000,it,B,aa,u-93-1
sw3315A-ms98-a-0075,276.351000,276.521000,is,I,aa,u-93-1
sw3315A-ms98-a-0075,276.521000,277.171000,interesting,I,aa,u-93-1
sw3315A-ms98-a-0077,278.811750,279.183750,so,B,%,u-93-2
sw3315A-ms98-a-0077,279.183750,279.439000,uh,O,,
sw3315A-ms98-a-0078,280.821625,281.391625,no,B,nn,u-95-1
sw3315A-ms98-a-0078,281.571625,281.821625,no,B,nn^r,u-95-2
sw3315A-ms98-a-0078,281.821625,282.191625,just,B,sd^e,u-95-3
sw3315A-ms98-a-0078,282.191625,282.468000,uh,I,sd^e,u-95-3
sw3315A-ms98-a-0078,282.750500,283.041625,doing,I,sd^e,u-95-3
sw3315A-ms98-a-0078,283.041625,283.221625,this,I,sd^e,u-95-3
sw3315A-ms98-a-0078,283.221625,283.361625,as,I,sd^e,u-95-3
sw3315A-ms98-a-0078,283.361625,283.471625,a,I,sd^e,u-95-3
sw3315A-ms98-a-0078,283.471625,284.041625,fund-raiser,I,sd^e,u-95-3
sw3315A-ms98-a-0078,284.041625,284.221625,for,I,sd^e,u-95-3
sw3315A-ms98-a-0078,284.221625,284.391625,our,I,sd^e,u-95-3
sw3315A-ms98-a-0078,284.391625,285.051625,church,I,sd^e,u-95-3
sw3315A-ms98-a-0079,286.018375,286.605625,yeah,B,b,u-97-1
sw3315A-ms98-a-0079,286.605625,287.243375,so,B,sd,u-97-2
sw3315A-ms98-a-0079,287.851000,287.954250,it,I,sd,u-97-2
sw3315A-ms98-a-0079,287.954250,288.194250,kind,I,sd,u-97-2
sw3315A-ms98-a-0079,288.194250,288.454250,of,I,sd,u-97-2
sw3315A-ms98-a-0079,288.454250,288.734250,makes,I,sd,u-97-2
sw3315A-ms98-a-0079,288.734250,288.844250,it,I,sd,u-97-2
sw3315A-ms98-a-0079,288.844250,289.274250,easy,I,sd,u-97-2
sw3315A-ms98-a-0079,289.484250,289.584250,you,I,sd,u-97-2
sw3315A-ms98-a-0079,289.584250,289.724250,know,I,sd,u-97-2
sw3315A-ms98-a-0079,289.724250,289.964250,to,I,sd,u-97-2
sw3315A-ms98-a-0079,290.244250,290.404250,do,I,sd,u-97-2
sw3315A-ms98-a-0079,290.404250,290.444250,a,I,sd,u-97-2
sw3315A-ms98-a-0079,290.444250,290.684250,little,I,sd,u-97-2
sw3315A-ms98-a-0079,290.684250,291.034250,something,I,sd,u-97-2
sw3315A-ms98-a-0079,291.034250,291.294250,for,I,sd,u-97-2
sw3315A-ms98-a-0079,291.294250,291.524750,it,I,sd,u-97-2
