sw3283B-ms98-a-0003,2.558000,3.408500,right,B,b,u-2-1
sw3283B-ms98-a-0042,275.037875,275.383875,their,I,sv,u-66-1
sw3283B-ms98-a-0043,276.344375,276.764375,crime,I,sv,u-66-1
sw3283B-ms98-a-0043,276.764375,276.914375,and,I,sv,u-66-1
sw3283B-ms98-a-0043,276.914375,277.684375,punishment,I,sv,u-66-1
sw3283B-ms98-a-0043,277.684375,278.074375,and,B,sv,u-66-2
sw3283B-ms98-a-0044,279.484625,279.904625,if,I,sv,u-66-2
sw3283B-ms98-a-0044,279.904625,280.134625,if,I,sv,u-66-2
sw3283B-ms98-a-0044,280.134625,280.384625,you,I,sv,u-66-2
sw3283B-ms98-a-0044,280.384625,280.754625,don't,I,sv,u-66-2
sw3283B-ms98-a-0044,280.754625,281.234625,have,I,sv,u-66-2
sw3283B-ms98-a-0044,281.234625,281.324625,the,I,sv,u-66-2
sw3283B-ms98-a-0044,281.324625,282.104625,punishment,I,sv,u-66-2
sw3283B-ms98-a-0045,283.202375,283.342375,you,I,sv,u-66-2
sw3283B-ms98-a-0045,283.342375,283.752375,double,I,sv,u-66-2
sw3283B-ms98-a-0045,283.752375,283.912375,your,I,sv,u-66-2
sw3283B-ms98-a-0045,283.912375,284.642375,crime,I,sv,u-66-2
sw3283B-ms98-a-0045,284.642375,284.742375,and,B,sd,u-66-3
sw3283B-ms98-a-0045,284.742375,284.862125,th[at]-,I,sd,u-66-3
sw3283B-ms98-a-0045,285.348000,285.432375,you,I,sd,u-66-3
sw3283B-ms98-a-0045,285.432375,285.697625,know,I,sd,u-66-3
sw3283B-ms98-a-0045,285.946250,286.152375,that,I,sd,u-66-3
sw3283B-ms98-a-0045,286.152375,286.322375,is,I,sd,u-66-3
sw3283B-ms98-a-0045,286.322375,286.562375,just,I,sd,u-66-3
sw3283B-ms98-a-0045,286.562375,287.042375,personal,I,sd,u-66-3
sw3283B-ms98-a-0045,287.042375,287.642375,feeling,I,sd,u-66-3
sw3283B-ms98-a-0045,287.642375,287.862375,it's,B,h,u-66-4
sw3283B-ms98-a-0045,287.862375,288.092375,not,I,h,u-66-4
sw3283B-ms98-a-0045,288.092375,288.492375,going,I,h,u-66-4
sw3283B-ms98-a-0045,288.492375,288.682375,on,I,h,u-66-4
sw3283B-ms98-a-0045,288.682375,289.572375,facts,I,h,u-66-4
sw3283B-ms98-a-0046,290.653875,290.803875,i,B,sv,u-66-5
sw3283B-ms98-a-0046,290.803875,291.133875,think,I,sv,u-66-5
sw3283B-ms98-a-0046,291.133875,291.273875,the,B,+,u-68-1
sw3283B-ms98-a-0046,291.273875,291.693875,facts,I,+,u-68-1
sw3283B-ms98-a-0046,291.693875,291.843875,would,I,+,u-68-1
sw3283B-ms98-a-0046,291.843875,292.263875,probably,I,+,u-68-1
sw3283B-ms98-a-0046,292.263875,292.603875,back,I,+,u-68-1
sw3283B-ms98-a-0046,292.603875,292.682125,it,I,+,u-68-1
sw3283B-ms98-a-0046,292.682125,293.100375,up,I,+,u-68-1
sw3283B-ms98-a-0046,293.100375,293.733750,but,B,%,u-68-2
sw3283B-ms98-a-0047,294.537750,295.030750,what,B,br,u-70-1
sw3283B-ms98-a-0049,298.714625,299.114625,well,B,aa,u-72-1
sw3283B-ms98-a-0049,299.114625,299.504625,yes,I,aa,u-72-1
sw3283B-ms98-a-0049,299.504625,299.614125,i,B,%,u-72-2
