sw3346B-ms98-a-0003,3.670125,4.290000,well,B,sv,u-2-1
sw3346B-ms98-a-0031,171.329000,171.459000,oh,B,aa,u-64-1
sw3346B-ms98-a-0031,171.459000,171.569000,i,I,aa,u-64-1
sw3346B-ms98-a-0031,171.569000,171.869000,agree,I,aa,u-64-1
sw3346B-ms98-a-0031,171.869000,172.059000,with,I,aa,u-64-1
sw3346B-ms98-a-0031,172.059000,172.342125,you,I,aa,u-64-1
sw3346B-ms98-a-0031,172.342125,172.589000,i,B,aa^r,u-64-2
sw3346B-ms98-a-0031,172.589000,172.789000,agree,I,aa^r,u-64-2
sw3346B-ms98-a-0031,172.789000,172.919000,with,I,aa^r,u-64-2
sw3346B-ms98-a-0031,172.919000,172.999000,you,I,aa^r,u-64-2
sw3346B-ms98-a-0031,172.999000,173.136375,and,B,sv,u-64-3
sw3346B-ms98-a-0031,173.366125,173.519000,and,I,sv,u-64-3
sw3346B-ms98-a-0031,173.519000,173.589000,i,I,sv,u-64-3
sw3346B-ms98-a-0031,173.589000,173.859000,think,I,sv,u-64-3
sw3346B-ms98-a-0031,173.859000,174.039000,uh,I,sv,u-64-3
sw3346B-ms98-a-0031,174.039000,174.279000,young,I,sv,u-64-3
sw3346B-ms98-a-0031,174.279000,174.499000,people,I,sv,u-64-3
sw3346B-ms98-a-0031,174.499000,174.589000,are,I,sv,u-64-3
sw3346B-ms98-a-0031,174.589000,175.062125,so,I,sv,u-64-3
sw3346B-ms98-a-0031,175.062125,175.522375,um,I,sv,u-64-3
sw3346B-ms98-a-0031,175.944250,176.139000,uh,I,sv,u-64-3
sw3346B-ms98-a-0031,176.139000,176.579000,focused,I,sv,u-64-3
sw3346B-ms98-a-0031,176.579000,176.779000,just,I,sv,u-64-3
sw3346B-ms98-a-0031,176.779000,176.869000,on,I,sv,u-64-3
sw3346B-ms98-a-0031,176.869000,177.599000,themselves,I,sv,u-64-3
sw3346B-ms98-a-0031,177.599000,177.819000,and,I,sv,u-64-3
sw3346B-ms98-a-0031,177.819000,177.959000,their,I,sv,u-64-3
sw3346B-ms98-a-0031,177.959000,178.749000,activities,I,sv,u-64-3
sw3346B-ms98-a-0031,178.749000,178.984375,and,I,sv,u-64-3
sw3346B-ms98-a-0031,179.206625,179.379000,whose,I,sv,u-64-3
sw3346B-ms98-a-0031,179.379000,179.649000,going,I,sv,u-64-3
sw3346B-ms98-a-0031,179.649000,179.759000,out,I,sv,u-64-3
sw3346B-ms98-a-0031,179.759000,179.879000,with,I,sv,u-64-3
sw3346B-ms98-a-0031,179.879000,180.179000,whom,I,sv,u-64-3
sw3346B-ms98-a-0031,180.179000,180.273250,et,I,sv,u-64-3
sw3346B-ms98-a-0031,180.273250,180.749000,cetera,I,sv,u-64-3
sw3346B-ms98-a-0031,180.749000,181.139000,that,B,+,u-66-1
sw3346B-ms98-a-0031,181.139000,181.377375,uh,I,+,u-66-1
sw3346B-ms98-a-0032,181.614875,181.663000,you,I,+,u-66-1
sw3346B-ms98-a-0032,181.663000,181.723000,know,I,+,u-66-1
sw3346B-ms98-a-0032,181.723000,181.783000,to,I,+,u-66-1
sw3346B-ms98-a-0032,181.783000,181.893000,get,I,+,u-66-1
sw3346B-ms98-a-0032,181.893000,181.973000,a,I,+,u-66-1
sw3346B-ms98-a-0032,181.973000,182.433000,taste,I,+,u-66-1
sw3346B-ms98-a-0032,182.433000,182.673000,of,I,+,u-66-1
sw3346B-ms98-a-0032,182.673000,182.823000,what,I,+,u-66-1
sw3346B-ms98-a-0032,182.823000,182.973000,the,I,+,u-66-1
sw3346B-ms98-a-0032,182.973000,183.303000,real,I,+,u-66-1
sw3346B-ms98-a-0032,183.303000,183.553000,world,I,+,u-66-1
sw3346B-ms98-a-0032,183.553000,183.673000,is,I,+,u-66-1
sw3346B-ms98-a-0032,183.673000,184.063000,actually,I,+,u-66-1
sw3346B-ms98-a-0032,184.063000,184.474750,about,I,+,u-66-1
sw3346B-ms98-a-0032,184.474750,184.827875,uh,O,,
sw3346B-ms98-a-0032,185.227125,185.283000,you,O,,
sw3346B-ms98-a-0032,185.283000,185.363000,know,O,,
sw3346B-ms98-a-0032,185.363000,185.623000,doing,B,+,u-68-1
sw3346B-ms98-a-0032,185.623000,185.793000,that,I,+,u-68-1
sw3346B-ms98-a-0032,185.793000,185.973000,that,I,+,u-68-1
sw3346B-ms98-a-0032,185.973000,186.293000,public,I,+,u-68-1
sw3346B-ms98-a-0032,186.293000,186.773000,service,I,+,u-68-1
sw3346B-ms98-a-0032,186.773000,186.923000,would,I,+,u-68-1
sw3346B-ms98-a-0032,186.923000,187.043000,be,I,+,u-68-1
sw3346B-ms98-a-0032,187.043000,187.668000,great,I,+,u-68-1
sw3346B-ms98-a-0032,187.984500,188.585375,yeah,B,b,u-70-1
sw3346B-ms98-a-0034,194.122875,194.745250,right,B,b,u-72-1
sw3346B-ms98-a-0035,196.098875,196.824875,um-hum,B,b,u-74-1
sw3346B-ms98-a-0037,203.621250,203.878250,oh,B,b,u-76-1
sw3346B-ms98-a-0037,203.985250,204.181250,yeah,I,b,u-76-1
sw3346B-ms98-a-0037,204.181250,204.301250,i,B,sv,u-76-2
sw3346B-ms98-a-0037,204.301250,204.431250,would,I,sv,u-76-2
sw3346B-ms98-a-0037,204.431250,204.611250,think,I,sv,u-76-2
sw3346B-ms98-a-0037,204.611250,204.741250,so,I,sv,u-76-2
sw3346B-ms98-a-0037,204.741250,204.931250,like,I,sv,u-76-2
sw3346B-ms98-a-0037,204.931250,205.081250,right,I,sv,u-76-2
sw3346B-ms98-a-0037,205.081250,205.514375,after,I,sv,u-76-2
sw3346B-ms98-a-0037,205.514375,205.811250,um,I,sv,u-76-2
sw3346B-ms98-a-0037,205.811250,205.981250,high,I,sv,u-76-2
sw3346B-ms98-a-0037,205.981250,206.482250,school,I,sv,u-76-2
sw3346B-ms98-a-0037,207.043500,207.201250,you,B,+,u-78-1
sw3346B-ms98-a-0037,207.201250,207.381250,know,I,+,u-78-1
sw3346B-ms98-a-0037,207.381250,207.631250,e[ven]-,I,+,u-78-1
sw3346B-ms98-a-0037,207.631250,207.851250,even,I,+,u-78-1
sw3346B-ms98-a-0037,207.851250,207.951250,if,I,+,u-78-1
sw3346B-ms98-a-0037,207.951250,208.031250,it,I,+,u-78-1
sw3346B-ms98-a-0037,208.031250,208.211250,was,I,+,u-78-1
sw3346B-ms98-a-0037,208.211250,208.391250,like,I,+,u-78-1
sw3346B-ms98-a-0037,208.391250,208.561250,the,I,+,u-78-1
sw3346B-ms98-a-0037,208.561250,208.841250,the,I,+,u-78-1
sw3346B-ms98-a-0037,208.841250,209.397000,the,I,+,u-78-1
sw3346B-ms98-a-0037,209.397000,209.941500,their,I,+,u-78-1
sw3346B-ms98-a-0037,210.141125,210.667375,um,I,+,u-78-1
sw3346B-ms98-a-0037,211.666750,211.911250,that,I,+,u-78-1
sw3346B-ms98-a-0037,211.911250,212.321250,summer,I,+,u-78-1
sw3346B-ms98-a-0037,212.321250,212.541250,right,I,+,u-78-1
sw3346B-ms98-a-0037,212.541250,212.791250,after,I,+,u-78-1
sw3346B-ms98-a-0037,212.791250,213.152000,high,I,+,u-78-1
sw3346B-ms98-a-0037,213.152000,213.528625,school,I,+,u-78-1
sw3346B-ms98-a-0037,213.847500,213.991250,you,B,+,u-80-1
sw3346B-ms98-a-0037,213.991250,214.131250,know,I,+,u-80-1
sw3346B-ms98-a-0037,214.131250,214.401250,three,I,+,u-80-1
sw3346B-ms98-a-0037,214.401250,215.040500,months,I,+,u-80-1
sw3346B-ms98-a-0039,219.364875,219.991625,um-hum,B,b,u-82-1
sw3346B-ms98-a-0041,226.796875,227.504875,uh-huh,B,b,u-84-1
sw3346B-ms98-a-0041,227.763125,228.300250,uh-huh,B,b^r,u-84-2
sw3346B-ms98-a-0043,232.478625,233.042500,right,B,b,u-86-1
sw3346B-ms98-a-0043,233.259750,233.718625,right,B,b^r,u-86-2
sw3346B-ms98-a-0044,234.414000,234.544000,you,B,sv,u-88-1
sw3346B-ms98-a-0044,234.544000,234.604000,know,I,sv,u-88-1
sw3346B-ms98-a-0044,234.604000,234.894000,something,I,sv,u-88-1
sw3346B-ms98-a-0044,234.894000,234.984000,that,I,sv,u-88-1
sw3346B-ms98-a-0044,234.984000,235.104000,was,I,sv,u-88-1
sw3346B-ms98-a-0044,235.104000,235.224000,that,I,sv,u-88-1
sw3346B-ms98-a-0044,235.224000,235.424000,was,I,sv,u-88-1
sw3346B-ms98-a-0044,235.424000,236.094000,outside,I,sv,u-88-1
sw3346B-ms98-a-0044,236.094000,236.344000,of,I,sv,u-88-1
sw3346B-ms98-a-0044,236.344000,236.600750,uh,I,sv,u-88-1
sw3346B-ms98-a-0044,236.600750,237.034000,outside,I,sv,u-88-1
sw3346B-ms98-a-0044,237.034000,237.154000,of,I,sv,u-88-1
sw3346B-ms98-a-0044,237.154000,237.764250,school,I,sv,u-88-1
sw3346B-ms98-a-0045,238.330875,238.821250,yeah,B,o,u-90-1
sw3346B-ms98-a-0045,239.182875,239.312625,but,B,o,u-90-2
sw3346B-ms98-a-0045,239.312625,239.472625,yeah,I,o,u-90-2
sw3346B-ms98-a-0045,239.472625,239.622625,you,B,sv,u-90-3
sw3346B-ms98-a-0045,239.622625,239.772625,know,I,sv,u-90-3
sw3346B-ms98-a-0045,239.772625,240.002625,right,I,sv,u-90-3
sw3346B-ms98-a-0045,240.002625,240.202625,right,I,sv,u-90-3
sw3346B-ms98-a-0045,240.202625,240.382625,after,I,sv,u-90-3
sw3346B-ms98-a-0045,240.382625,240.442625,you,I,sv,u-90-3
sw3346B-ms98-a-0045,240.442625,241.012625,graduate,I,sv,u-90-3
sw3346B-ms98-a-0045,241.012625,241.372625,from,I,sv,u-90-3
sw3346B-ms98-a-0045,241.372625,241.552625,uh,I,sv,u-90-3
sw3346B-ms98-a-0045,241.552625,241.712625,high,I,sv,u-90-3
sw3346B-ms98-a-0045,241.712625,241.962625,school,I,sv,u-90-3
sw3346B-ms98-a-0045,241.962625,242.122625,because_1,I,sv,u-90-3
sw3346B-ms98-a-0045,242.122625,242.162625,a,I,sv,u-90-3
sw3346B-ms98-a-0045,242.162625,242.302625,lot,I,sv,u-90-3
sw3346B-ms98-a-0045,242.302625,242.362625,of,I,sv,u-90-3
sw3346B-ms98-a-0045,242.362625,242.612625,people,I,sv,u-90-3
sw3346B-ms98-a-0045,242.612625,242.722625,are,I,sv,u-90-3
sw3346B-ms98-a-0045,242.722625,243.082625,just,I,sv,u-90-3
sw3346B-ms98-a-0045,243.082625,243.342625,um,I,sv,u-90-3
sw3346B-ms98-a-0046,243.789500,244.236625,uh,I,sv,u-90-3
sw3346B-ms98-a-0046,244.236625,244.396625,well,I,sv,u-90-3
sw3346B-ms98-a-0046,244.396625,244.536625,gee,I,sv,u-90-3
sw3346B-ms98-a-0046,244.536625,244.686625,whiz,I,sv,u-90-3
sw3346B-ms98-a-0046,244.686625,244.776625,what,I,sv,u-90-3
sw3346B-ms98-a-0046,244.776625,244.836625,do,I,sv,u-90-3
sw3346B-ms98-a-0046,244.836625,244.916625,i,I,sv,u-90-3
sw3346B-ms98-a-0046,244.916625,245.086625,do,I,sv,u-90-3
sw3346B-ms98-a-0046,245.086625,245.486625,now,I,sv,u-90-3
sw3346B-ms98-a-0046,245.486625,245.716625,i[f]-,O,,
sw3346B-ms98-a-0046,245.716625,245.876625,if,B,+,u-92-1
sw3346B-ms98-a-0046,245.876625,245.976625,they're,I,+,u-92-1
sw3346B-ms98-a-0046,245.976625,246.156625,not,I,+,u-92-1
sw3346B-ms98-a-0046,246.156625,246.526625,focused,I,+,u-92-1
sw3346B-ms98-a-0046,246.526625,246.636625,on,I,+,u-92-1
sw3346B-ms98-a-0046,246.636625,246.846625,going,I,+,u-92-1
sw3346B-ms98-a-0046,246.846625,246.906625,to,I,+,u-92-1
sw3346B-ms98-a-0046,246.906625,247.596625,college,I,+,u-92-1
sw3346B-ms98-a-0046,247.596625,247.811375,and,B,sv,u-92-2
sw3346B-ms98-a-0046,248.191750,248.326625,uh,I,sv,u-92-2
sw3346B-ms98-a-0046,248.326625,248.466625,you,I,sv,u-92-2
sw3346B-ms98-a-0046,248.466625,248.526625,know,I,sv,u-92-2
sw3346B-ms98-a-0046,248.526625,248.846625,having,I,sv,u-92-2
sw3346B-ms98-a-0046,248.846625,249.199125,that,I,sv,u-92-2
sw3346B-ms98-a-0046,249.538125,249.996625,that,I,sv,u-92-2
sw3346B-ms98-a-0046,249.996625,250.246625,uh,I,sv,u-92-2
sw3346B-ms98-a-0046,250.246625,250.486625,gung,I,sv,u-92-2
sw3346B-ms98-a-0046,250.486625,250.706625,ho,I,sv,u-92-2
sw3346B-ms98-a-0046,250.706625,251.476625,plan,I,sv,u-92-2
sw3346B-ms98-a-0046,251.476625,251.776625,uh,B,+,u-94-1
sw3346B-ms98-a-0046,251.776625,252.106875,that's,I,+,u-94-1
sw3346B-ms98-a-0046,252.498625,252.656625,you,I,+,u-94-1
sw3346B-ms98-a-0046,252.656625,252.716625,know,I,+,u-94-1
sw3346B-ms98-a-0046,252.716625,252.986625,setting,I,+,u-94-1
sw3346B-ms98-a-0046,252.986625,253.106625,their,I,+,u-94-1
sw3346B-ms98-a-0046,253.106625,253.376625,life,I,+,u-94-1
sw3346B-ms98-a-0046,253.376625,254.048000,goals,I,+,u-94-1
sw3346B-ms98-a-0047,255.267875,256.137875,um-hum,B,b,u-96-1
sw3346B-ms98-a-0048,256.628500,257.107250,um-hum,B,b,u-98-1
sw3346B-ms98-a-0048,257.559250,257.910375,yeah,B,b,u-98-2
sw3346B-ms98-a-0048,257.910375,258.100375,so,B,sv,u-98-3
sw3346B-ms98-a-0048,258.100375,258.260375,to,I,sv,u-98-3
sw3346B-ms98-a-0048,258.260375,258.450375,me,I,sv,u-98-3
sw3346B-ms98-a-0048,258.450375,258.572625,see,I,sv,u-98-3
sw3346B-ms98-a-0048,258.572625,258.696375,that,I,sv,u-98-3
sw3346B-ms98-a-0048,258.696375,258.807750,would,I,sv,u-98-3
sw3346B-ms98-a-0048,258.807750,258.913250,be,I,sv,u-98-3
sw3346B-ms98-a-0048,258.913250,259.150500,the,I,sv,u-98-3
sw3346B-ms98-a-0048,259.150500,259.466000,the,I,sv,u-98-3
sw3346B-ms98-a-0048,259.466000,259.840250,uh,I,sv,u-98-3
sw3346B-ms98-a-0048,259.840250,260.201750,the,I,sv,u-98-3
sw3346B-ms98-a-0048,260.201750,260.530375,greatest,I,sv,u-98-3
sw3346B-ms98-a-0048,260.530375,260.820375,time,I,sv,u-98-3
sw3346B-ms98-a-0048,260.820375,261.300375,for,I,sv,u-98-3
sw3346B-ms98-a-0048,261.300375,261.706500,um,I,sv,u-98-3
sw3346B-ms98-a-0048,262.094375,262.387375,you,I,sv,u-98-3
sw3346B-ms98-a-0048,262.387375,262.570375,know,I,sv,u-98-3
sw3346B-ms98-a-0048,262.570375,262.600375,uh,I,sv,u-98-3
sw3346B-ms98-a-0048,262.600375,263.270375,teenagers,I,sv,u-98-3
sw3346B-ms98-a-0048,263.270375,263.510375,to,I,sv,u-98-3
sw3346B-ms98-a-0048,263.510375,263.630375,to,I,sv,u-98-3
sw3346B-ms98-a-0048,263.630375,263.810375,do,I,sv,u-98-3
sw3346B-ms98-a-0048,263.810375,264.060375,that,I,sv,u-98-3
sw3346B-ms98-a-0048,264.060375,264.200375,would,I,sv,u-98-3
sw3346B-ms98-a-0048,264.200375,264.340375,be,I,sv,u-98-3
sw3346B-ms98-a-0048,264.340375,264.520375,right,I,sv,u-98-3
sw3346B-ms98-a-0048,264.520375,264.710375,after,I,sv,u-98-3
sw3346B-ms98-a-0048,264.710375,264.800375,they,I,sv,u-98-3
sw3346B-ms98-a-0048,264.800375,265.220375,graduated,I,sv,u-98-3
sw3346B-ms98-a-0048,265.220375,265.340375,from,I,sv,u-98-3
sw3346B-ms98-a-0048,265.340375,265.530375,high,I,sv,u-98-3
sw3346B-ms98-a-0048,265.530375,266.001750,school,I,sv,u-98-3
sw3346B-ms98-a-0049,266.522375,266.712375,but,B,sv,u-100-1
sw3346B-ms98-a-0049,266.712375,266.872375,as,I,sv,u-100-1
sw3346B-ms98-a-0049,266.872375,267.022375,for,I,sv,u-100-1
sw3346B-ms98-a-0049,267.022375,267.082375,it,I,sv,u-100-1
sw3346B-ms98-a-0049,267.082375,267.252375,being,I,sv,u-100-1
sw3346B-ms98-a-0049,267.252375,268.042375,required,I,sv,u-100-1
sw3346B-ms98-a-0049,268.042375,268.822375,[laughter],O,,
sw3346B-ms98-a-0049,268.822375,269.022375,you,B,+,u-102-1
sw3346B-ms98-a-0049,269.022375,269.182375,know,I,+,u-102-1
sw3346B-ms98-a-0049,269.182375,269.312375,we're,I,+,u-102-1
sw3346B-ms98-a-0049,269.312375,269.472375,we're,I,+,u-102-1
sw3346B-ms98-a-0049,269.472375,269.692375,just,I,+,u-102-1
sw3346B-ms98-a-0049,269.692375,270.002375,not,I,+,u-102-1
sw3346B-ms98-a-0049,270.002375,270.142375,we're,I,+,u-102-1
sw3346B-ms98-a-0049,270.142375,270.332375,not,I,+,u-102-1
sw3346B-ms98-a-0049,270.332375,270.702375,based,I,+,u-102-1
sw3346B-ms98-a-0049,270.702375,271.206625,on,I,+,u-102-1
sw3346B-ms98-a-0049,271.206625,271.532375,[laughter-on],I,+,u-102-1
sw3346B-ms98-a-0049,271.532375,271.762375,on,I,+,u-102-1
sw3346B-ms98-a-0049,271.762375,272.172375,that,I,+,u-102-1
sw3346B-ms98-a-0049,272.172375,272.382375,uh,I,+,u-102-1
sw3346B-ms98-a-0049,272.382375,272.582375,type,B,+,u-104-1
sw3346B-ms98-a-0049,272.582375,272.692375,of,I,+,u-104-1
sw3346B-ms98-a-0049,272.692375,272.752375,a,I,+,u-104-1
sw3346B-ms98-a-0049,272.752375,273.279875,system,I,+,u-104-1
sw3346B-ms98-a-0049,273.729500,274.345875,um,I,+,u-104-1
sw3346B-ms98-a-0051,278.296375,279.072125,um-hum,B,b,u-106-1
sw3346B-ms98-a-0053,285.385125,286.022000,right,B,b,u-108-1
sw3346B-ms98-a-0054,287.408750,287.598750,oh,B,b,u-110-1
sw3346B-ms98-a-0054,287.598750,288.034500,right,I,b,u-110-1
sw3346B-ms98-a-0056,292.291250,292.887625,uh-huh,B,b,u-112-1
sw3346B-ms98-a-0056,293.117375,293.611250,uh-huh,B,b^r,u-112-2
sw3346B-ms98-a-0057,294.778875,295.286000,yeah,B,b,u-114-1
sw3346B-ms98-a-0057,296.088125,296.327250,yeah,B,b^r,u-114-2
sw3346B-ms98-a-0057,296.327250,296.797250,so,B,b^r,u-114-3
sw3346B-ms98-a-0057,296.797250,297.208000,um,I,b^r,u-114-3
sw3346B-ms98-a-0057,297.208000,297.447250,yeah,I,b^r,u-114-3
sw3346B-ms98-a-0057,297.447250,297.617250,it'd,B,sv,u-114-4
sw3346B-ms98-a-0057,297.617250,297.717250,be,I,sv,u-114-4
sw3346B-ms98-a-0057,297.717250,297.997250,good,I,sv,u-114-4
sw3346B-ms98-a-0057,297.997250,298.107250,but,B,sv,u-114-5
sw3346B-ms98-a-0057,298.107250,298.247250,like,I,sv,u-114-5
sw3346B-ms98-a-0057,298.247250,298.287250,i,I,sv,u-114-5
sw3346B-ms98-a-0057,298.287250,298.517250,said,I,sv,u-114-5
sw3346B-ms98-a-0057,298.517250,298.627250,it,I,sv,u-114-5
sw3346B-ms98-a-0057,298.627250,299.137250,requiring,I,sv,u-114-5
sw3346B-ms98-a-0057,299.137250,299.257250,it,I,sv,u-114-5
sw3346B-ms98-a-0057,299.257250,299.437250,would,I,sv,u-114-5
sw3346B-ms98-a-0057,299.437250,299.767250,be,I,sv,u-114-5
sw3346B-ms98-a-0057,299.767250,299.836375,uh,I,sv,u-114-5
