sw3517B-ms98-a-0002,0.479000,1.048125,okay,B,b^m,u-2-1
sw3517B-ms98-a-0062,272.491125,272.812625,house,I,sd,u-84-2
sw3517B-ms98-a-0062,272.812625,273.002625,that's,I,sd,u-84-2
sw3517B-ms98-a-0062,273.002625,273.572625,seventeen,I,sd,u-84-2
sw3517B-ms98-a-0062,273.572625,273.842625,years,I,sd,u-84-2
sw3517B-ms98-a-0062,273.842625,274.102625,old,I,sd,u-84-2
sw3517B-ms98-a-0062,274.102625,274.242625,when,I,sd,u-84-2
sw3517B-ms98-a-0062,274.242625,274.342625,i,I,sd,u-84-2
sw3517B-ms98-a-0062,274.342625,274.742625,bought,I,sd,u-84-2
sw3517B-ms98-a-0062,274.742625,275.052625,it,I,sd,u-84-2
sw3517B-ms98-a-0063,276.175375,276.929500,and,B,sd,u-86-1
sw3517B-ms98-a-0063,276.929500,277.215375,we,I,sd,u-86-1
sw3517B-ms98-a-0063,277.215375,277.445375,bought,I,sd,u-86-1
sw3517B-ms98-a-0063,277.445375,277.555375,it,I,sd,u-86-1
sw3517B-ms98-a-0063,277.555375,277.715375,from,I,sd,u-86-1
sw3517B-ms98-a-0063,277.715375,278.075375,someone,I,sd,u-86-1
sw3517B-ms98-a-0063,278.075375,278.185375,who,I,sd,u-86-1
sw3517B-ms98-a-0063,278.185375,278.415375,was,I,sd,u-86-1
sw3517B-ms98-a-0063,278.415375,278.725375,in,I,sd,u-86-1
sw3517B-ms98-a-0063,278.725375,278.975375,it,I,sd,u-86-1
sw3517B-ms98-a-0063,278.975375,279.135375,but,B,sd,u-86-2
sw3517B-ms98-a-0063,279.135375,279.485375,before,I,sd,u-86-2
sw3517B-ms98-a-0063,279.485375,279.715375,they,I,sd,u-86-2
sw3517B-ms98-a-0063,279.715375,279.955375,had,I,sd,u-86-2
sw3517B-ms98-a-0063,279.955375,280.045375,it,I,sd,u-86-2
sw3517B-ms98-a-0063,280.045375,280.155375,i,I,sd,u-86-2
sw3517B-ms98-a-0063,280.155375,280.515375,found,I,sd,u-86-2
sw3517B-ms98-a-0063,280.515375,280.645375,out,I,sd,u-86-2
sw3517B-ms98-a-0063,280.645375,280.945375,after,I,sd,u-86-2
sw3517B-ms98-a-0063,280.945375,281.045375,i,I,sd,u-86-2
sw3517B-ms98-a-0063,281.045375,281.205375,had,I,sd,u-86-2
sw3517B-ms98-a-0063,281.205375,281.365375,been,I,sd,u-86-2
sw3517B-ms98-a-0063,281.365375,281.465375,in,I,sd,u-86-2
sw3517B-ms98-a-0063,281.465375,281.575375,the,I,sd,u-86-2
sw3517B-ms98-a-0063,281.575375,281.905375,house,I,sd,u-86-2
sw3517B-ms98-a-0063,281.905375,281.995375,it,I,sd,u-86-2
sw3517B-ms98-a-0063,281.995375,282.159750,had,I,sd,u-86-2
sw3517B-ms98-a-0063,282.159750,282.365375,it,I,sd,u-86-2
sw3517B-ms98-a-0063,282.365375,282.505375,had,I,sd,u-86-2
sw3517B-ms98-a-0063,282.505375,282.755375,sat,I,sd,u-86-2
sw3517B-ms98-a-0063,282.755375,283.095375,empty,I,sd,u-86-2
sw3517B-ms98-a-0063,283.095375,283.245375,for,I,sd,u-86-2
sw3517B-ms98-a-0063,283.245375,283.305375,the,I,sd,u-86-2
sw3517B-ms98-a-0063,283.305375,283.525375,better,I,sd,u-86-2
sw3517B-ms98-a-0063,283.525375,283.785375,part,I,sd,u-86-2
sw3517B-ms98-a-0063,283.785375,283.845375,of,I,sd,u-86-2
sw3517B-ms98-a-0063,283.845375,283.981125,a,I,sd,u-86-2
sw3517B-ms98-a-0063,283.981125,284.453875,year,I,sd,u-86-2
sw3517B-ms98-a-0064,285.388375,285.588375,and,B,sd,u-88-1
sw3517B-ms98-a-0064,285.588375,285.688375,i'm,I,sd,u-88-1
sw3517B-ms98-a-0064,285.688375,285.928375,not,I,sd,u-88-1
sw3517B-ms98-a-0064,285.928375,286.198375,sure,I,sd,u-88-1
sw3517B-ms98-a-0064,286.198375,286.428375,what,I,sd,u-88-1
sw3517B-ms98-a-0064,286.428375,286.963750,happened,I,sd,u-88-1
sw3517B-ms98-a-0064,287.125750,287.378375,but,B,sd,u-88-2
sw3517B-ms98-a-0064,287.378375,287.478375,i,I,sd,u-88-2
sw3517B-ms98-a-0064,287.478375,287.698375,do,I,sd,u-88-2
sw3517B-ms98-a-0064,287.698375,287.848375,know,I,sd,u-88-2
sw3517B-ms98-a-0064,287.848375,287.988375,the,I,sd,u-88-2
sw3517B-ms98-a-0064,287.988375,288.458375,folks,I,sd,u-88-2
sw3517B-ms98-a-0064,288.458375,288.718375,that,I,sd,u-88-2
sw3517B-ms98-a-0064,288.718375,288.868375,we,I,sd,u-88-2
sw3517B-ms98-a-0064,288.868375,289.158375,bought,I,sd,u-88-2
sw3517B-ms98-a-0064,289.158375,289.278375,it,I,sd,u-88-2
sw3517B-ms98-a-0064,289.278375,289.765750,from,I,sd,u-88-2
sw3517B-ms98-a-0064,290.134875,290.338375,had,I,sd,u-88-2
sw3517B-ms98-a-0064,290.338375,290.578375,done,I,sd,u-88-2
sw3517B-ms98-a-0064,290.578375,291.008375,virtually,I,sd,u-88-2
sw3517B-ms98-a-0064,291.008375,291.218375,no,I,sd,u-88-2
sw3517B-ms98-a-0064,291.218375,291.738375,maintenance,I,sd,u-88-2
sw3517B-ms98-a-0064,291.738375,292.045500,for,I,sd,u-88-2
sw3517B-ms98-a-0064,292.196125,292.288375,for,I,sd,u-88-2
sw3517B-ms98-a-0064,292.288375,292.598375,about,I,sd,u-88-2
sw3517B-ms98-a-0064,292.598375,292.908375,four,I,sd,u-88-2
sw3517B-ms98-a-0064,292.908375,293.388375,years,I,sd,u-88-2
sw3517B-ms98-a-0065,294.901000,295.331625,i,B,sd,u-90-1
sw3517B-ms98-a-0065,295.331625,295.556750,i,I,sd,u-90-1
sw3517B-ms98-a-0066,296.802750,296.942750,i,I,sd,u-90-1
sw3517B-ms98-a-0066,296.942750,297.262750,found,I,sd,u-90-1
sw3517B-ms98-a-0066,297.262750,297.302750,a,I,sd,u-90-1
sw3517B-ms98-a-0066,297.302750,297.522750,lot,I,sd,u-90-1
sw3517B-ms98-a-0066,297.522750,297.632750,of,I,sd,u-90-1
sw3517B-ms98-a-0066,297.632750,297.962750,things,I,sd,u-90-1
sw3517B-ms98-a-0066,297.962750,298.064750,whi[ch]-,O,,
