sw4784A-ms98-a-0001,0.107750,0.329875,yeah,B,o,u-1-1
sw4784A-ms98-a-0035,196.364375,197.123125,participation,I,sv,u-21-4
sw4784A-ms98-a-0035,197.450750,197.544375,the,B,sv,u-23-1
sw4784A-ms98-a-0035,197.544375,197.864375,idea,I,sv,u-23-1
sw4784A-ms98-a-0035,197.864375,198.124375,was,I,sv,u-23-1
sw4784A-ms98-a-0035,198.124375,198.376500,that,I,sv,u-23-1
sw4784A-ms98-a-0035,198.864375,199.194375,everybody,I,sv,u-23-1
sw4784A-ms98-a-0035,199.194375,199.314375,should,I,sv,u-23-1
sw4784A-ms98-a-0035,199.314375,199.414375,have,I,sv,u-23-1
sw4784A-ms98-a-0035,199.414375,199.504375,an,I,sv,u-23-1
sw4784A-ms98-a-0035,199.504375,200.114375,education,I,sv,u-23-1
sw4784A-ms98-a-0035,200.114375,200.274375,so,I,sv,u-23-1
sw4784A-ms98-a-0035,200.274375,200.444375,that,I,sv,u-23-1
sw4784A-ms98-a-0035,200.444375,200.614375,they'd,I,sv,u-23-1
sw4784A-ms98-a-0035,200.614375,200.754375,be,I,sv,u-23-1
sw4784A-ms98-a-0035,200.754375,200.824375,a,I,sv,u-23-1
sw4784A-ms98-a-0035,200.824375,201.044375,better,I,sv,u-23-1
sw4784A-ms98-a-0035,201.044375,201.502000,voter,I,sv,u-23-1
sw4784A-ms98-a-0036,201.993625,202.241250,and,B,sv,u-23-2
sw4784A-ms98-a-0036,202.441250,202.521250,you,I,sv,u-23-2
sw4784A-ms98-a-0036,202.521250,202.781250,couldn't,I,sv,u-23-2
sw4784A-ms98-a-0036,202.781250,202.901250,pull,I,sv,u-23-2
sw4784A-ms98-a-0036,202.901250,202.961250,the,I,sv,u-23-2
sw4784A-ms98-a-0036,202.961250,203.191250,wool,I,sv,u-23-2
sw4784A-ms98-a-0036,203.191250,203.321250,over,I,sv,u-23-2
sw4784A-ms98-a-0036,203.321250,203.531250,their,I,sv,u-23-2
sw4784A-ms98-a-0036,203.531250,203.821250,eyes,I,sv,u-23-2
sw4784A-ms98-a-0038,209.429625,209.554375,well,B,sd,u-25-1
sw4784A-ms98-a-0038,209.554375,209.784375,that's,I,sd,u-25-1
sw4784A-ms98-a-0038,209.784375,210.174375,exactly,I,sd,u-25-1
sw4784A-ms98-a-0038,210.174375,210.344375,what,I,sd,u-25-1
sw4784A-ms98-a-0038,210.344375,210.374375,i,I,sd,u-25-1
sw4784A-ms98-a-0038,210.374375,210.514375,was,I,sd,u-25-1
sw4784A-ms98-a-0038,210.514375,210.654375,going,I,sd,u-25-1
sw4784A-ms98-a-0038,210.654375,210.714375,to,I,sd,u-25-1
sw4784A-ms98-a-0038,210.714375,210.774375,say,I,sd,u-25-1
sw4784A-ms98-a-0038,210.774375,210.924375,now,B,sv,u-25-2
sw4784A-ms98-a-0038,210.924375,211.064375,there,I,sv,u-25-2
sw4784A-ms98-a-0038,211.064375,211.285000,seem,I,sv,u-25-2
sw4784A-ms98-a-0038,211.337750,211.414375,to,I,sv,u-25-2
sw4784A-ms98-a-0038,211.414375,211.604375,be,I,sv,u-25-2
sw4784A-ms98-a-0038,211.604375,212.014375,really,I,sv,u-25-2
sw4784A-ms98-a-0038,212.144375,212.394375,three,I,sv,u-25-2
sw4784A-ms98-a-0038,212.394375,212.724375,reasons,I,sv,u-25-2
sw4784A-ms98-a-0038,212.724375,212.874375,for,I,sv,u-25-2
sw4784A-ms98-a-0038,212.874375,213.591000,education,I,sv,u-25-2
sw4784A-ms98-a-0038,213.734125,213.934375,one,B,sv,u-25-3
sw4784A-ms98-a-0038,213.934375,214.064375,is,I,sv,u-25-3
sw4784A-ms98-a-0038,214.064375,214.624375,education,I,sv,u-25-3
sw4784A-ms98-a-0038,214.624375,214.794375,for,I,sv,u-25-3
sw4784A-ms98-a-0038,214.794375,215.091625,civic,I,sv,u-25-3
sw4784A-ms98-a-0038,215.215875,215.553375,duty,I,sv,u-25-3
sw4784A-ms98-a-0038,216.069375,216.244375,one,B,sv,u-25-4
sw4784A-ms98-a-0038,216.244375,216.384375,is,I,sv,u-25-4
sw4784A-ms98-a-0038,216.384375,216.894375,education,I,sv,u-25-4
sw4784A-ms98-a-0038,216.894375,217.054375,for,I,sv,u-25-4
sw4784A-ms98-a-0038,217.054375,217.524375,economic,I,sv,u-25-4
sw4784A-ms98-a-0038,217.524375,217.984125,reasons,I,sv,u-25-4
sw4784A-ms98-a-0038,218.409750,218.664375,and,B,sv,u-25-5
sw4784A-ms98-a-0038,218.664375,218.814375,one,I,sv,u-25-5
sw4784A-ms98-a-0038,218.814375,219.044375,is,I,sv,u-25-5
sw4784A-ms98-a-0038,219.264375,219.844375,education,I,sv,u-25-5
sw4784A-ms98-a-0038,219.844375,219.974375,for,I,sv,u-25-5
sw4784A-ms98-a-0038,219.974375,221.134375,civilization,I,sv,u-25-5
sw4784A-ms98-a-0038,221.134375,221.201375,i,B,sv,u-25-6
sw4784A-ms98-a-0038,221.201375,221.408500,mean,I,sv,u-25-6
sw4784A-ms98-a-0038,221.483875,221.602500,and,I,sv,u-25-6
sw4784A-ms98-a-0038,221.602500,221.782375,i-,I,sv,u-25-6
sw4784A-ms98-a-0038,221.880250,221.991500,i,I,sv,u-25-6
sw4784A-ms98-a-0038,221.991500,222.168500,think,I,sv,u-25-6
sw4784A-ms98-a-0038,222.332000,222.494375,that,I,sv,u-25-6
sw4784A-ms98-a-0038,222.494375,222.604375,one,I,sv,u-25-6
sw4784A-ms98-a-0038,222.604375,222.782875,is,O,,
sw4784A-ms98-a-0040,224.959250,225.146375,tha[t]-,O,,
sw4784A-ms98-a-0040,225.238125,225.486125,that's,B,sd,u-27-1
sw4784A-ms98-a-0040,225.486125,225.596125,what,I,sd,u-27-1
sw4784A-ms98-a-0040,225.596125,225.656125,i,I,sd,u-27-1
sw4784A-ms98-a-0040,225.656125,225.816125,used,I,sd,u-27-1
sw4784A-ms98-a-0040,225.816125,225.886125,to,I,sd,u-27-1
sw4784A-ms98-a-0040,225.886125,226.096125,think,I,sd,u-27-1
sw4784A-ms98-a-0040,226.096125,226.546125,education,I,sd,u-27-1
sw4784A-ms98-a-0040,226.546125,226.646125,was,I,sd,u-27-1
sw4784A-ms98-a-0040,226.646125,226.796125,all,I,sd,u-27-1
sw4784A-ms98-a-0040,226.796125,227.076125,about,I,sd,u-27-1
sw4784A-ms98-a-0040,227.076125,227.186125,when,I,sd,u-27-1
sw4784A-ms98-a-0040,227.186125,227.264750,i,I,sd,u-27-1
sw4784A-ms98-a-0040,227.264750,227.404125,was,I,sd,u-27-1
sw4784A-ms98-a-0040,227.404125,227.479375,a,I,sd,u-27-1
sw4784A-ms98-a-0040,227.639500,227.906125,college,I,sd,u-27-1
sw4784A-ms98-a-0040,227.906125,228.386125,professor,I,sd,u-27-1
sw4784A-ms98-a-0040,228.386125,228.496125,and,B,sd,u-27-2
sw4784A-ms98-a-0040,228.496125,228.596125,then,I,sd,u-27-2
sw4784A-ms98-a-0040,228.596125,228.706125,i,I,sd,u-27-2
sw4784A-ms98-a-0040,228.706125,228.966125,quit,I,sd,u-27-2
sw4784A-ms98-a-0040,228.966125,229.056125,and,I,sd,u-27-2
sw4784A-ms98-a-0040,229.056125,229.236125,got,I,sd,u-27-2
sw4784A-ms98-a-0040,229.236125,229.726125,disabused,I,sd,u-27-2
sw4784A-ms98-a-0040,229.726125,229.796125,of,I,sd,u-27-2
sw4784A-ms98-a-0040,229.796125,229.986125,that,I,sd,u-27-2
sw4784A-ms98-a-0040,229.986125,230.317625,notion,I,sd,u-27-2
sw4784A-ms98-a-0040,230.745125,231.050250,but,B,sv,u-27-3
sw4784A-ms98-a-0040,231.050250,231.494625,um,I,sv,u-27-3
sw4784A-ms98-a-0040,232.071250,232.274375,the,I,sv,u-27-3
sw4784A-ms98-a-0040,232.274375,232.688875,um,I,sv,u-27-3
sw4784A-ms98-a-0040,233.237500,233.569375,uh,I,sv,u-27-3
sw4784A-ms98-a-0041,234.257500,234.769750,now,I,sv,u-27-3
sw4784A-ms98-a-0041,234.965625,235.080625,the,I,sv,u-27-3
sw4784A-ms98-a-0041,235.080625,235.350625,only,I,sv,u-27-3
sw4784A-ms98-a-0041,235.350625,235.560625,thing,I,sv,u-27-3
sw4784A-ms98-a-0041,235.560625,235.800625,people,I,sv,u-27-3
sw4784A-ms98-a-0041,235.800625,236.010625,seem,I,sv,u-27-3
sw4784A-ms98-a-0041,236.010625,236.130625,to,I,sv,u-27-3
sw4784A-ms98-a-0041,236.130625,236.390625,agree,I,sv,u-27-3
sw4784A-ms98-a-0041,236.390625,236.570625,on,I,sv,u-27-3
sw4784A-ms98-a-0041,236.570625,236.790625,is,I,sv,u-27-3
sw4784A-ms98-a-0041,236.790625,236.950625,that,I,sv,u-27-3
sw4784A-ms98-a-0041,236.950625,237.590625,education,I,sv,u-27-3
sw4784A-ms98-a-0041,237.690625,238.070625,is,I,sv,u-27-3
sw4784A-ms98-a-0041,238.190625,238.598125,um,I,sv,u-27-3
sw4784A-ms98-a-0041,238.895625,239.010625,an,I,sv,u-27-3
sw4784A-ms98-a-0041,239.010625,239.554625,economic,I,sv,u-27-3
sw4784A-ms98-a-0041,239.739125,240.299875,enterprise,I,sv,u-27-3
sw4784A-ms98-a-0041,240.390250,240.628125,to,I,sv,u-27-3
sw4784A-ms98-a-0041,241.012375,241.363625,um,I,sv,u-27-3
sw4784A-ms98-a-0041,241.439000,241.650625,train,I,sv,u-27-3
sw4784A-ms98-a-0041,241.650625,241.890625,people,I,sv,u-27-3
sw4784A-ms98-a-0041,241.890625,242.010625,for,I,sv,u-27-3
sw4784A-ms98-a-0041,242.010625,242.465000,jobs,I,sv,u-27-3
sw4784A-ms98-a-0042,243.320625,243.652750,and,B,sv,u-27-4
sw4784A-ms98-a-0042,243.652750,243.884750,um,I,sv,u-27-4
sw4784A-ms98-a-0042,244.295375,244.512750,i'm,I,sv,u-27-4
sw4784A-ms98-a-0042,244.512750,244.692750,not,I,sv,u-27-4
sw4784A-ms98-a-0042,244.692750,245.022750,sure,I,sv,u-27-4
sw4784A-ms98-a-0042,245.022750,245.337125,that,I,sv,u-27-4
sw4784A-ms98-a-0042,245.638375,245.872750,people,I,sv,u-27-4
sw4784A-ms98-a-0042,245.872750,245.962750,in,I,sv,u-27-4
sw4784A-ms98-a-0042,245.962750,246.022750,the,I,sv,u-27-4
sw4784A-ms98-a-0042,246.022750,246.452750,education,I,sv,u-27-4
sw4784A-ms98-a-0042,246.452750,247.042750,establishment,I,sv,u-27-4
sw4784A-ms98-a-0042,247.042750,247.282750,really,I,sv,u-27-4
sw4784A-ms98-a-0042,247.282750,247.628875,know,I,sv,u-27-4
sw4784A-ms98-a-0042,248.050750,248.292750,what,I,sv,u-27-4
sw4784A-ms98-a-0042,248.292750,248.392750,their,I,sv,u-27-4
sw4784A-ms98-a-0042,248.392750,248.782750,purpose,I,sv,u-27-4
sw4784A-ms98-a-0042,248.782750,249.081750,is,I,sv,u-27-4
sw4784A-ms98-a-0042,249.853875,250.156500,and,B,sd,u-27-5
sw4784A-ms98-a-0042,250.311000,250.522750,i'm,I,sd,u-27-5
sw4784A-ms98-a-0042,250.522750,250.742750,really,I,sd,u-27-5
sw4784A-ms98-a-0042,250.742750,251.102750,sad,I,sd,u-27-5
sw4784A-ms98-a-0042,251.102750,251.212750,to,I,sd,u-27-5
sw4784A-ms98-a-0042,251.212750,251.382750,say,I,sd,u-27-5
sw4784A-ms98-a-0042,251.382750,251.552750,this,I,sd,u-27-5
sw4784A-ms98-a-0042,251.552750,251.622750,i,B,sd,u-27-6
sw4784A-ms98-a-0042,251.622750,251.832750,never,I,sd,u-27-6
sw4784A-ms98-a-0042,251.832750,252.032750,thought,I,sd,u-27-6
sw4784A-ms98-a-0042,252.032750,252.092750,i,I,sd,u-27-6
sw4784A-ms98-a-0042,252.092750,252.272750,would,I,sd,u-27-6
sw4784A-ms98-a-0042,252.272750,252.452750,have,I,sd,u-27-6
sw4784A-ms98-a-0042,252.452750,252.552750,but,B,sv,u-27-7
sw4784A-ms98-a-0042,252.552750,252.602750,i,I,sv,u-27-7
sw4784A-ms98-a-0042,252.602750,252.832750,really,I,sv,u-27-7
sw4784A-ms98-a-0042,252.832750,253.028250,think,I,sv,u-27-7
sw4784A-ms98-a-0042,253.114875,253.382750,that,I,sv,u-27-7
sw4784A-ms98-a-0042,253.382750,253.664750,uh,I,sv,u-27-7
sw4784A-ms98-a-0042,254.165750,254.388000,the,I,sv,u-27-7
sw4784A-ms98-a-0042,254.388000,254.862750,educational,I,sv,u-27-7
sw4784A-ms98-a-0042,254.862750,255.402750,establishment,I,sv,u-27-7
sw4784A-ms98-a-0042,255.402750,255.492750,has,I,sv,u-27-7
sw4784A-ms98-a-0042,255.492750,255.822750,become,I,sv,u-27-7
sw4784A-ms98-a-0042,255.822750,256.002750,part,I,sv,u-27-7
sw4784A-ms98-a-0042,256.002750,256.062750,of,I,sv,u-27-7
sw4784A-ms98-a-0042,256.062750,256.122750,the,I,sv,u-27-7
sw4784A-ms98-a-0042,256.122750,256.584250,problem,I,sv,u-27-7
sw4784A-ms98-a-0043,257.618375,257.808375,and,B,sd,u-27-8
sw4784A-ms98-a-0043,257.808375,257.974250,uh,I,sd,u-27-8
sw4784A-ms98-a-0043,258.119750,258.348375,that's,I,sd,u-27-8
sw4784A-ms98-a-0043,258.348375,258.588375,why,I,sd,u-27-8
sw4784A-ms98-a-0043,258.588375,258.708375,i,I,sd,u-27-8
sw4784A-ms98-a-0043,258.708375,259.038375,guess,I,sd,u-27-8
sw4784A-ms98-a-0043,259.038375,259.290000,i'm,I,sd,u-27-8
sw4784A-ms98-a-0043,259.576250,259.738375,sort,I,sd,u-27-8
sw4784A-ms98-a-0043,259.738375,259.838375,of,I,sd,u-27-8
sw4784A-ms98-a-0043,259.838375,260.488375,reluctantly,I,sd,u-27-8
sw4784A-ms98-a-0043,260.488375,260.748375,uh,I,sd,u-27-8
sw4784A-ms98-a-0043,261.578375,261.658375,in,I,sd,u-27-8
sw4784A-ms98-a-0043,261.658375,261.978375,favor,I,sd,u-27-8
sw4784A-ms98-a-0043,261.978375,262.068375,of,I,sd,u-27-8
sw4784A-ms98-a-0043,262.068375,262.388375,these,I,sd,u-27-8
sw4784A-ms98-a-0043,262.388375,262.586125,uh,I,sd,u-27-8
sw4784A-ms98-a-0043,263.411000,263.698375,choice,I,sd,u-27-8
sw4784A-ms98-a-0043,263.698375,264.248375,programs,I,sd,u-27-8
sw4784A-ms98-a-0045,296.075625,296.291500,right,B,aa,u-29-1
sw4784A-ms98-a-0045,296.954375,297.179875,that's,B,%,u-29-2
sw4784A-ms98-a-0045,297.179875,297.294000,what,I,%,u-29-2
