sw3821B-ms98-a-0002,2.610250,3.076875,yeah,B,b,u-2-1
sw3821B-ms98-a-0041,177.470875,177.679375,there,I,sd,u-70-3
sw3821B-ms98-a-0041,178.184125,178.518500,and,I,sd,u-70-3
sw3821B-ms98-a-0041,178.518500,179.058500,and,B,+,u-72-1
sw3821B-ms98-a-0041,179.058500,179.343625,uh,I,+,u-72-1
sw3821B-ms98-a-0041,179.671250,179.828500,didn't,I,+,u-72-1
sw3821B-ms98-a-0041,179.828500,180.008500,really,I,+,u-72-1
sw3821B-ms98-a-0041,180.008500,180.128500,have,I,+,u-72-1
sw3821B-ms98-a-0041,180.128500,180.198500,the,I,+,u-72-1
sw3821B-ms98-a-0041,180.198500,180.508500,money,I,+,u-72-1
sw3821B-ms98-a-0041,180.508500,180.773000,but,B,sd,u-72-2
sw3821B-ms98-a-0041,180.773000,180.878500,you,I,sd,u-72-2
sw3821B-ms98-a-0041,180.878500,180.958500,know,I,sd,u-72-2
sw3821B-ms98-a-0041,180.958500,181.148500,she,I,sd,u-72-2
sw3821B-ms98-a-0041,181.148500,181.268500,could,I,sd,u-72-2
sw3821B-ms98-a-0041,181.268500,181.418500,pay,I,sd,u-72-2
sw3821B-ms98-a-0041,181.418500,181.548500,it,I,sd,u-72-2
sw3821B-ms98-a-0041,181.548500,181.828500,off,I,sd,u-72-2
sw3821B-ms98-a-0041,181.828500,181.958500,and,B,sd,u-72-3
sw3821B-ms98-a-0041,181.958500,182.333500,so,I,sd,u-72-3
sw3821B-ms98-a-0041,182.627375,182.929750,i,I,sd,u-72-3
sw3821B-ms98-a-0041,183.374250,183.618500,sort,B,+,u-74-1
sw3821B-ms98-a-0041,183.618500,183.718500,of,I,+,u-74-1
sw3821B-ms98-a-0041,183.718500,184.308500,reluctantly,I,+,u-74-1
sw3821B-ms98-a-0041,184.308500,184.418500,let,I,+,u-74-1
sw3821B-ms98-a-0041,184.418500,184.488500,her,I,+,u-74-1
sw3821B-ms98-a-0041,184.488500,184.628500,put,I,+,u-74-1
sw3821B-ms98-a-0041,184.628500,184.708500,it,I,+,u-74-1
sw3821B-ms98-a-0041,184.708500,184.798500,on,I,+,u-74-1
sw3821B-ms98-a-0041,184.798500,185.028500,credit,I,+,u-74-1
sw3821B-ms98-a-0041,185.028500,185.288500,cards,I,+,u-74-1
sw3821B-ms98-a-0041,185.288500,185.448500,but,B,sd,u-74-2
sw3821B-ms98-a-0041,185.448500,185.688500,she's,I,sd,u-74-2
sw3821B-ms98-a-0041,185.688500,185.888500,paying,I,sd,u-74-2
sw3821B-ms98-a-0041,185.888500,185.988500,it,I,sd,u-74-2
sw3821B-ms98-a-0041,185.988500,186.401250,and,B,sd,u-74-3
sw3821B-ms98-a-0041,186.401250,186.604750,uh,I,sd,u-74-3
sw3821B-ms98-a-0042,187.139250,187.284750,i,I,sd,u-74-3
sw3821B-ms98-a-0042,187.284750,187.468500,just,I,sd,u-74-3
sw3821B-ms98-a-0042,187.468500,187.598500,won't,I,sd,u-74-3
sw3821B-ms98-a-0042,187.598500,187.718500,do,I,sd,u-74-3
sw3821B-ms98-a-0042,187.718500,187.828500,it,I,sd,u-74-3
sw3821B-ms98-a-0042,187.828500,187.858500,i,B,sd,u-74-4
sw3821B-ms98-a-0042,187.858500,187.948500,mean,I,sd,u-74-4
sw3821B-ms98-a-0042,187.948500,188.168500,she's,I,sd,u-74-4
sw3821B-ms98-a-0042,188.168500,188.463750,paying,I,sd,u-74-4
sw3821B-ms98-a-0042,188.584250,188.668500,i,I,sd,u-74-4
sw3821B-ms98-a-0042,188.668500,188.808500,don't,I,sd,u-74-4
sw3821B-ms98-a-0042,188.808500,188.978500,know,I,sd,u-74-4
sw3821B-ms98-a-0042,188.978500,189.008500,i,I,sd,u-74-4
sw3821B-ms98-a-0042,189.008500,189.258500,don't,I,sd,u-74-4
sw3821B-ms98-a-0042,189.258500,189.358500,know,I,sd,u-74-4
sw3821B-ms98-a-0042,189.358500,189.538500,what,I,sd,u-74-4
sw3821B-ms98-a-0042,189.538500,189.688500,per,I,sd,u-74-4
sw3821B-ms98-a-0042,189.688500,189.968500,month,I,sd,u-74-4
sw3821B-ms98-a-0042,189.968500,190.028500,you,I,sd,u-74-4
sw3821B-ms98-a-0042,190.028500,190.250750,know,I,sd,u-74-4
sw3821B-ms98-a-0042,190.250750,190.568500,forty,I,sd,u-74-4
sw3821B-ms98-a-0042,190.568500,190.828500,fifty,I,sd,u-74-4
sw3821B-ms98-a-0042,190.828500,191.098500,dollars,I,sd,u-74-4
sw3821B-ms98-a-0042,191.098500,191.248500,per,I,sd,u-74-4
sw3821B-ms98-a-0042,191.248500,191.643000,month,I,sd,u-74-4
sw3821B-ms98-a-0042,191.643000,191.801250,in,I,sd,u-74-4
sw3821B-ms98-a-0042,191.801250,192.265250,interest,I,sd,u-74-4
sw3821B-ms98-a-0042,192.928250,193.087500,and,B,sd,u-76-1
sw3821B-ms98-a-0042,193.087500,193.238125,i,I,sd,u-76-1
sw3821B-ms98-a-0042,193.238125,193.539750,just,I,sd,u-76-1
sw3821B-ms98-a-0042,193.946500,194.108500,you,B,+,u-78-1
sw3821B-ms98-a-0042,194.108500,194.301500,know,I,+,u-78-1
sw3821B-ms98-a-0042,194.372500,194.500500,i,I,+,u-78-1
sw3821B-ms98-a-0042,194.500500,194.668500,just,I,+,u-78-1
sw3821B-ms98-a-0042,194.668500,194.948500,refuse,I,+,u-78-1
sw3821B-ms98-a-0042,194.948500,195.048500,to,I,+,u-78-1
sw3821B-ms98-a-0042,195.048500,195.188500,give,I,+,u-78-1
sw3821B-ms98-a-0042,195.188500,195.268500,it,I,+,u-78-1
sw3821B-ms98-a-0042,195.268500,195.338500,to,I,+,u-78-1
sw3821B-ms98-a-0042,195.338500,195.498875,them,I,+,u-78-1
sw3821B-ms98-a-0042,196.176875,196.308500,if,B,sd,u-78-2
sw3821B-ms98-a-0042,196.308500,196.388500,i,I,sd,u-78-2
sw3821B-ms98-a-0042,196.388500,196.588500,need,I,sd,u-78-2
sw3821B-ms98-a-0042,196.588500,196.668500,to,I,sd,u-78-2
sw3821B-ms98-a-0042,196.668500,196.988500,borrow,I,sd,u-78-2
sw3821B-ms98-a-0042,196.988500,197.138500,that,I,sd,u-78-2
sw3821B-ms98-a-0042,197.138500,197.288500,kind,I,sd,u-78-2
sw3821B-ms98-a-0042,197.288500,197.348500,of,I,sd,u-78-2
sw3821B-ms98-a-0042,197.348500,197.588500,money,I,sd,u-78-2
sw3821B-ms98-a-0042,197.588500,197.668500,i'll,I,sd,u-78-2
sw3821B-ms98-a-0042,197.668500,197.748500,go,I,sd,u-78-2
sw3821B-ms98-a-0042,197.748500,197.828500,to,I,sd,u-78-2
sw3821B-ms98-a-0042,197.828500,197.918500,the,I,sd,u-78-2
sw3821B-ms98-a-0042,197.918500,198.332500,bank,I,sd,u-78-2
sw3821B-ms98-a-0042,198.332500,198.708500,and,B,%,u-78-3
sw3821B-ms98-a-0042,198.708500,198.995375,uh,I,%,u-78-3
sw3821B-ms98-a-0044,211.855500,212.080125,oh,B,aa,u-84-1
sw3821B-ms98-a-0044,212.080125,212.300125,yeah,I,aa,u-84-1
sw3821B-ms98-a-0046,214.336750,214.644875,right,B,b,u-86-1
sw3821B-ms98-a-0047,215.292500,215.561250,right,B,b,u-88-1
sw3821B-ms98-a-0049,217.999500,218.254875,yeah,B,b,u-90-1
sw3821B-ms98-a-0051,242.657125,242.951000,right,O,,
sw3821B-ms98-a-0053,244.479125,244.686375,huh,B,b,u-92-1
sw3821B-ms98-a-0055,247.484250,247.594250,well,O,,
sw3821B-ms98-a-0055,247.594250,247.693250,i,B,sd,u-98-1
sw3821B-ms98-a-0055,247.693250,247.863625,might,I,sd,u-98-1
sw3821B-ms98-a-0057,249.745625,249.903500,um,B,%,u-100-1
sw3821B-ms98-a-0059,253.657625,254.067375,right,B,b,u-102-1
sw3821B-ms98-a-0061,256.077250,256.282000,hum,O,,
sw3821B-ms98-a-0061,256.360625,256.445375,i,B,sd,u-104-1
sw3821B-ms98-a-0061,256.445375,256.645375,might,I,sd,u-104-1
sw3821B-ms98-a-0061,256.645375,256.805375,try,I,sd,u-104-1
sw3821B-ms98-a-0061,256.805375,256.975375,that,I,sd,u-104-1
sw3821B-ms98-a-0061,256.975375,257.235375,because,I,sd,u-104-1
sw3821B-ms98-a-0061,257.235375,257.585375,i,I,sd,u-104-1
sw3821B-ms98-a-0061,257.585375,257.755375,i,I,sd,u-104-1
sw3821B-ms98-a-0061,257.755375,258.295375,have,I,sd,u-104-1
sw3821B-ms98-a-0061,258.295375,258.485375,one,I,sd,u-104-1
sw3821B-ms98-a-0061,258.485375,258.755375,card,I,sd,u-104-1
sw3821B-ms98-a-0061,258.755375,258.855375,that,I,sd,u-104-1
sw3821B-ms98-a-0061,258.855375,258.955375,i've,I,sd,u-104-1
sw3821B-ms98-a-0061,258.955375,259.165375,had,I,sd,u-104-1
sw3821B-ms98-a-0061,259.165375,259.315375,for,I,sd,u-104-1
sw3821B-ms98-a-0061,259.315375,259.546250,about,I,sd,u-104-1
sw3821B-ms98-a-0061,259.659625,260.002625,uh,I,sd,u-104-1
sw3821B-ms98-a-0062,260.816625,260.936000,i,I,sd,u-104-1
sw3821B-ms98-a-0062,260.936000,261.046000,don't,I,sd,u-104-1
sw3821B-ms98-a-0062,261.046000,261.166000,know,I,sd,u-104-1
sw3821B-ms98-a-0062,261.166000,261.396000,nine,I,sd,u-104-1
sw3821B-ms98-a-0062,261.396000,261.479250,or,I,sd,u-104-1
sw3821B-ms98-a-0062,261.479250,261.646500,ten,I,sd,u-104-1
sw3821B-ms98-a-0062,261.646500,262.013125,years,I,sd,u-104-1
sw3821B-ms98-a-0064,268.195375,268.558125,uh-huh,B,b,u-106-1
sw3821B-ms98-a-0066,277.625250,278.023375,right,B,b,u-108-1
sw3821B-ms98-a-0068,284.579500,285.010500,yeah,B,b,u-110-1
sw3821B-ms98-a-0068,285.157125,285.293250,for,B,sd,u-110-2
sw3821B-ms98-a-0068,285.293250,285.423250,me,I,sd,u-110-2
sw3821B-ms98-a-0068,285.423250,285.513250,the,I,sd,u-110-2
sw3821B-ms98-a-0068,285.513250,285.663250,big,I,sd,u-110-2
sw3821B-ms98-a-0068,285.663250,285.823250,thing,I,sd,u-110-2
sw3821B-ms98-a-0068,285.823250,286.023250,you,I,sd,u-110-2
sw3821B-ms98-a-0068,286.023250,286.194000,know,I,sd,u-110-2
sw3821B-ms98-a-0068,286.194000,286.463250,is,I,sd,u-110-2
sw3821B-ms98-a-0068,286.463250,286.706750,the,I,sd,u-110-2
sw3821B-ms98-a-0068,286.706750,287.017375,uh,I,sd,u-110-2
sw3821B-ms98-a-0068,287.017375,287.286750,uh,I,sd,u-110-2
sw3821B-ms98-a-0069,288.015875,288.381375,is,I,sd,u-110-2
sw3821B-ms98-a-0069,288.381375,288.453000,the,I,sd,u-110-2
sw3821B-ms98-a-0069,288.453000,288.582875,uh,I,sd,u-110-2
sw3821B-ms98-a-0069,289.035875,289.099875,the,I,sd,u-110-2
sw3821B-ms98-a-0069,289.099875,289.385125,annual,I,sd,u-110-2
sw3821B-ms98-a-0069,289.385125,289.685125,fee,I,sd,u-110-2
sw3821B-ms98-a-0069,289.685125,289.995125,and,B,sd,u-110-3
sw3821B-ms98-a-0069,289.995125,290.105125,i,I,sd,u-110-3
sw3821B-ms98-a-0069,290.105125,290.385125,just,I,sd,u-110-3
sw3821B-ms98-a-0069,290.385125,290.745125,refuse,I,sd,u-110-3
sw3821B-ms98-a-0069,290.745125,290.855125,i,B,sd,u-110-4
sw3821B-ms98-a-0069,290.855125,291.079125,won't,I,sd,u-110-4
sw3821B-ms98-a-0069,291.207125,291.385125,get,I,sd,u-110-4
sw3821B-ms98-a-0069,291.385125,291.545125,any,I,sd,u-110-4
sw3821B-ms98-a-0069,291.545125,291.815125,card,I,sd,u-110-4
sw3821B-ms98-a-0069,291.815125,292.204625,now,I,sd,u-110-4
sw3821B-ms98-a-0069,292.204625,292.385375,i've,B,sd,u-110-5
sw3821B-ms98-a-0069,292.554750,292.695125,i've,I,sd,u-110-5
sw3821B-ms98-a-0069,292.695125,292.895125,got,I,sd,u-110-5
sw3821B-ms98-a-0069,292.895125,292.935125,a,I,sd,u-110-5
sw3821B-ms98-a-0069,292.935125,293.095125,good,I,sd,u-110-5
sw3821B-ms98-a-0069,293.095125,293.405125,rating,I,sd,u-110-5
sw3821B-ms98-a-0069,293.405125,293.495125,and,B,sd,u-110-6
sw3821B-ms98-a-0069,293.495125,293.585125,i've,I,sd,u-110-6
sw3821B-ms98-a-0069,293.585125,293.694000,got,I,sd,u-110-6
sw3821B-ms98-a-0069,293.694000,293.920000,[laughter],I,sd,u-110-6
sw3821B-ms98-a-0069,293.920000,293.990375,you,I,sd,u-110-6
sw3821B-ms98-a-0069,293.990375,294.123625,know,I,sd,u-110-6
sw3821B-ms98-a-0069,294.428625,294.515125,and,B,sd,u-112-1
sw3821B-ms98-a-0069,294.515125,294.615125,i'm,I,sd,u-112-1
sw3821B-ms98-a-0069,294.615125,294.765125,not,I,sd,u-112-1
sw3821B-ms98-a-0069,294.765125,294.962000,going,I,sd,u-112-1
sw3821B-ms98-a-0069,294.962000,295.135125,i'm,I,sd,u-112-1
sw3821B-ms98-a-0069,295.135125,295.235125,not,I,sd,u-112-1
sw3821B-ms98-a-0069,295.235125,295.355125,going,I,sd,u-112-1
sw3821B-ms98-a-0069,295.355125,295.415125,to,I,sd,u-112-1
sw3821B-ms98-a-0069,295.415125,295.475125,pay,I,sd,u-112-1
sw3821B-ms98-a-0069,295.475125,295.535125,an,I,sd,u-112-1
sw3821B-ms98-a-0069,295.535125,295.755125,annual,I,sd,u-112-1
sw3821B-ms98-a-0069,295.755125,295.965125,fee,I,sd,u-112-1
sw3821B-ms98-a-0069,295.965125,296.095125,the,B,sd,u-112-2
sw3821B-ms98-a-0069,296.095125,296.255125,only,I,sd,u-112-2
sw3821B-ms98-a-0069,296.255125,296.415125,one,I,sd,u-112-2
sw3821B-ms98-a-0069,296.415125,296.495125,i,I,sd,u-112-2
sw3821B-ms98-a-0069,296.495125,296.805125,actually,I,sd,u-112-2
sw3821B-ms98-a-0069,296.805125,297.025125,pay,I,sd,u-112-2
sw3821B-ms98-a-0069,297.025125,297.105125,on,I,sd,u-112-2
sw3821B-ms98-a-0069,297.105125,297.205125,is,I,sd,u-112-2
sw3821B-ms98-a-0069,297.205125,297.345125,this,I,sd,u-112-2
sw3821B-ms98-a-0069,297.345125,297.495125,one,I,sd,u-112-2
sw3821B-ms98-a-0069,297.495125,297.595125,that,I,sd,u-112-2
sw3821B-ms98-a-0069,297.595125,297.717000,i,I,sd,u-112-2
sw3821B-ms98-a-0069,297.717000,297.879000,that,I,sd,u-112-2
sw3821B-ms98-a-0069,297.879000,298.005125,the,I,sd,u-112-2
sw3821B-ms98-a-0069,298.005125,298.265250,very,I,sd,u-112-2
sw3821B-ms98-a-0069,298.265250,298.530000,first,I,sd,u-112-2
