sw4108A-ms98-a-0001,0.008125,0.151500,-[ok]ay,O,,
sw4108A-ms98-a-0064,241.265875,241.385875,be,I,sd,u-66-5
sw4108A-ms98-a-0064,241.385875,241.575875,like,I,sd,u-66-5
sw4108A-ms98-a-0064,241.575875,242.105875,family,I,sd,u-66-5
sw4108A-ms98-a-0064,242.105875,242.465875,around,I,sd,u-66-5
sw4108A-ms98-a-0064,242.465875,242.648375,her,I,sd,u-66-5
sw4108A-ms98-a-0065,243.804625,244.112000,yeah,B,b,u-68-1
sw4108A-ms98-a-0067,248.698125,249.216125,um-hum,B,b,u-70-1
sw4108A-ms98-a-0068,250.270625,250.657375,yeah,B,b,u-72-1
sw4108A-ms98-a-0068,251.161750,251.366750,sh[e]-,O,,
sw4108A-ms98-a-0070,252.906750,253.313375,um-hum,B,b,u-74-1
sw4108A-ms98-a-0071,254.653625,254.880250,no,B,aa,u-76-1
sw4108A-ms98-a-0071,254.880250,255.180250,she,B,sd,u-76-2
sw4108A-ms98-a-0071,255.180250,255.520250,loves,I,sd,u-76-2
sw4108A-ms98-a-0071,255.520250,255.642500,it,I,sd,u-76-2
sw4108A-ms98-a-0071,255.642500,255.894750,she,B,sd,u-76-3
sw4108A-ms98-a-0071,255.894750,256.109125,had,I,sd,u-76-3
sw4108A-ms98-a-0071,256.109125,256.237125,a,I,sd,u-76-3
sw4108A-ms98-a-0071,256.237125,256.550250,great,I,sd,u-76-3
sw4108A-ms98-a-0071,256.550250,256.960250,social,I,sd,u-76-3
sw4108A-ms98-a-0071,256.960250,257.290250,life,I,sd,u-76-3
sw4108A-ms98-a-0071,257.290250,257.410250,and,B,sd,u-76-4
sw4108A-ms98-a-0071,257.410250,257.530250,she,I,sd,u-76-4
sw4108A-ms98-a-0071,257.530250,258.355500,travels,I,sd,u-76-4
sw4108A-ms98-a-0072,259.215750,259.540500,and,B,sd,u-76-5
sw4108A-ms98-a-0072,259.540500,260.031625,um,I,sd,u-76-5
sw4108A-ms98-a-0072,260.393250,260.630500,it's,I,sd,u-76-5
sw4108A-ms98-a-0072,260.630500,260.833625,in,I,sd,u-76-5
sw4108A-ms98-a-0072,260.833625,261.010500,in,I,sd,u-76-5
sw4108A-ms98-a-0072,261.010500,261.370500,Missouri,I,sd,u-76-5
sw4108A-ms98-a-0072,261.370500,261.530500,in,I,sd,u-76-5
sw4108A-ms98-a-0072,261.530500,261.590500,the,I,sd,u-76-5
sw4108A-ms98-a-0072,261.590500,261.753750,in,I,sd,u-76-5
sw4108A-ms98-a-0072,261.753750,261.920500,the,I,sd,u-76-5
sw4108A-ms98-a-0072,261.920500,262.308625,mountains,I,sd,u-76-5
sw4108A-ms98-a-0072,262.308625,262.504500,and,B,sv,u-76-6
sw4108A-ms98-a-0072,262.504500,262.800500,it's,I,sv,u-76-6
sw4108A-ms98-a-0072,262.800500,263.319500,beautiful,I,sv,u-76-6
sw4108A-ms98-a-0072,264.118375,264.419750,and,B,sd,u-76-7
sw4108A-ms98-a-0072,264.419750,264.741875,uh,I,sd,u-76-7
sw4108A-ms98-a-0072,265.568750,265.720625,i-,I,sd,u-76-7
sw4108A-ms98-a-0072,265.720625,266.030625,i,I,sd,u-76-7
sw4108A-ms98-a-0072,266.249125,266.480500,hope,I,sd,u-76-7
sw4108A-ms98-a-0072,266.480500,266.590500,that,I,sd,u-76-7
sw4108A-ms98-a-0072,266.590500,266.660500,i,I,sd,u-76-7
sw4108A-ms98-a-0072,266.660500,266.770500,have,I,sd,u-76-7
sw4108A-ms98-a-0072,266.770500,267.090500,something,I,sd,u-76-7
sw4108A-ms98-a-0072,267.090500,267.330500,like,I,sd,u-76-7
sw4108A-ms98-a-0072,267.330500,267.573750,that,I,sd,u-76-7
sw4108A-ms98-a-0073,268.592250,268.744625,when,I,sd,u-76-7
sw4108A-ms98-a-0073,268.744625,268.814625,i,I,sd,u-76-7
sw4108A-ms98-a-0073,268.814625,269.004625,get,I,sd,u-76-7
sw4108A-ms98-a-0073,269.004625,269.382000,older,I,sd,u-76-7
sw4108A-ms98-a-0075,280.937250,281.425875,um-hum,B,b,u-78-1
sw4108A-ms98-a-0077,287.626875,287.800375,oh,B,aa,u-82-1
sw4108A-ms98-a-0077,287.800375,288.470375,definitely,I,aa,u-82-1
sw4108A-ms98-a-0077,288.470375,288.801750,it's,I,aa,u-82-1
sw4108A-ms98-a-0079,291.630375,291.993875,um-hum,O,,
sw4108A-ms98-a-0081,294.756375,295.135000,right,B,b,u-84-1
