sw2528A-ms98-a-0001,0.460000,0.714875,yeah,B,o,u-1-1
sw2528A-ms98-a-0040,136.915625,137.135625,like,I,qy,u-21-9
sw2528A-ms98-a-0040,137.135625,137.215625,the,I,qy,u-21-9
sw2528A-ms98-a-0040,137.215625,137.375625,law,I,qy,u-21-9
sw2528A-ms98-a-0040,137.375625,137.775625,shows,I,qy,u-21-9
sw2528A-ms98-a-0040,137.775625,137.887125,or,B,%,u-21-10
sw2528A-ms98-a-0042,148.705250,148.980625,that,B,ba,u-23-1
sw2528A-ms98-a-0042,149.222250,149.333750,that,I,ba,u-23-1
sw2528A-ms98-a-0042,149.333750,149.533750,makes,I,ba,u-23-1
sw2528A-ms98-a-0042,149.533750,149.852250,logical,O,,
sw2528A-ms98-a-0042,149.852250,149.998875,sense,O,,
sw2528A-ms98-a-0042,149.998875,150.279125,also,B,sv,u-25-1
sw2528A-ms98-a-0042,150.403375,150.663750,saves,I,sv,u-25-1
sw2528A-ms98-a-0042,150.663750,150.693750,a,I,sv,u-25-1
sw2528A-ms98-a-0042,150.693750,150.783750,lot,I,sv,u-25-1
sw2528A-ms98-a-0042,150.783750,150.853750,of,I,sv,u-25-1
sw2528A-ms98-a-0042,150.853750,151.053750,time,I,sv,u-25-1
sw2528A-ms98-a-0042,151.053750,151.153750,with,I,sv,u-25-1
sw2528A-ms98-a-0042,151.153750,151.613750,commercials,I,sv,u-25-1
sw2528A-ms98-a-0044,156.548875,156.787000,oh,B,na,u-27-1
sw2528A-ms98-a-0044,156.787000,157.053625,i,I,na,u-27-1
sw2528A-ms98-a-0044,157.053625,157.675125,have,I,na,u-27-1
sw2528A-ms98-a-0044,157.675125,157.950375,i've,B,sd^e,u-27-2
sw2528A-ms98-a-0044,157.950375,158.087000,i've,I,sd^e,u-27-2
sw2528A-ms98-a-0044,158.087000,158.327000,c[aught]-,I,sd^e,u-27-2
sw2528A-ms98-a-0044,158.327000,158.367000,i,I,sd^e,u-27-2
sw2528A-ms98-a-0044,158.367000,158.697000,watched,I,sd^e,u-27-2
sw2528A-ms98-a-0044,158.697000,158.887000,that,I,sd^e,u-27-2
sw2528A-ms98-a-0044,158.887000,159.178500,late,I,sd^e,u-27-2
sw2528A-ms98-a-0044,159.724625,160.141375,um,I,sd^e,u-27-2
sw2528A-ms98-a-0044,160.141375,160.247000,i,B,sd,u-27-3
sw2528A-ms98-a-0044,160.247000,160.487000,guess,I,sd,u-27-3
sw2528A-ms98-a-0044,160.487000,160.647000,it's,I,sd,u-27-3
sw2528A-ms98-a-0044,160.647000,160.867000,on,I,sd,u-27-3
sw2528A-ms98-a-0044,160.867000,161.107000,late,I,sd,u-27-3
sw2528A-ms98-a-0044,161.107000,161.487000,Saturday,I,sd,u-27-3
sw2528A-ms98-a-0044,161.487000,161.837000,nights,I,sd,u-27-3
sw2528A-ms98-a-0044,161.837000,161.917000,or,I,sd,u-27-3
sw2528A-ms98-a-0044,161.917000,162.167000,something,I,sd,u-27-3
sw2528A-ms98-a-0044,162.167000,162.307000,that's,B,sd,u-29-1
sw2528A-ms98-a-0044,162.307000,162.417000,on,I,sd,u-29-1
sw2528A-ms98-a-0044,162.417000,162.607000,during,I,sd,u-29-1
sw2528A-ms98-a-0044,162.607000,162.667000,the,I,sd,u-29-1
sw2528A-ms98-a-0044,162.667000,162.867000,day,I,sd,u-29-1
sw2528A-ms98-a-0044,162.867000,163.027000,as,I,sd,u-29-1
sw2528A-ms98-a-0044,163.027000,163.326750,well,I,sd,u-29-1
sw2528A-ms98-a-0045,164.592375,164.762375,have,B,qy,u-31-1
sw2528A-ms98-a-0045,164.762375,164.916375,you,I,qy,u-31-1
sw2528A-ms98-a-0045,165.082000,165.312375,have,I,qy,u-31-1
sw2528A-ms98-a-0045,165.312375,165.482375,have,I,qy,u-31-1
sw2528A-ms98-a-0045,165.482375,165.552375,you,I,qy,u-31-1
sw2528A-ms98-a-0045,165.552375,165.702375,seen,I,qy,u-31-1
sw2528A-ms98-a-0045,165.702375,165.852375,this,I,qy,u-31-1
sw2528A-ms98-a-0045,165.852375,166.296625,often,I,qy,u-31-1
sw2528A-ms98-a-0047,167.809375,167.939375,oh,B,bh,u-33-1
sw2528A-ms98-a-0047,167.939375,168.399750,really,I,bh,u-33-1
sw2528A-ms98-a-0049,171.071250,171.501875,yeah,B,b,u-35-1
sw2528A-ms98-a-0051,183.964500,184.391250,really,B,bh,u-37-1
sw2528A-ms98-a-0052,185.670250,185.755000,i,B,sd@,u-37-2
sw2528A-ms98-a-0052,185.755000,185.856500,don't,I,sd@,u-37-2
sw2528A-ms98-a-0052,185.856500,186.026500,know,I,sd@,u-37-2
sw2528A-ms98-a-0052,186.026500,186.387875,that,I,sd@,u-37-2
sw2528A-ms98-a-0053,187.486125,187.645875,i,B,%,u-37-3
sw2528A-ms98-a-0054,188.768500,188.914125,that,B,%,u-39-1
sw2528A-ms98-a-0054,188.914125,189.084125,don't,I,%,u-39-1
sw2528A-ms98-a-0054,189.084125,189.334125,it,B,sv,u-39-2
sw2528A-ms98-a-0054,189.334125,189.534125,it,I,sv,u-39-2
sw2528A-ms98-a-0054,189.534125,189.674125,it,I,sv,u-39-2
sw2528A-ms98-a-0054,189.674125,189.824125,seems,I,sv,u-39-2
sw2528A-ms98-a-0054,189.824125,190.034125,like,I,sv,u-39-2
sw2528A-ms98-a-0054,190.034125,190.120375,i,B,sv,u-39-3
sw2528A-ms98-a-0054,190.120375,190.308500,mean,I,sv,u-39-3
sw2528A-ms98-a-0054,190.308500,190.574125,if,I,sv,u-39-3
sw2528A-ms98-a-0054,190.574125,190.974125,wrestling,I,sv,u-39-3
sw2528A-ms98-a-0054,190.974125,191.054125,is,I,sv,u-39-3
sw2528A-ms98-a-0054,191.054125,191.334125,prime,I,sv,u-39-3
sw2528A-ms98-a-0054,191.334125,191.634125,time,I,sv,u-39-3
sw2528A-ms98-a-0055,192.719375,193.157250,professional,I,sv,u-39-3
sw2528A-ms98-a-0055,193.157250,193.497250,wrestling,I,sv,u-39-3
sw2528A-ms98-a-0055,193.497250,193.607250,it,I,sv,u-39-3
sw2528A-ms98-a-0055,193.607250,193.857250,seems,I,sv,u-39-3
sw2528A-ms98-a-0055,193.857250,194.007250,like,I,sv,u-39-3
sw2528A-ms98-a-0055,194.007250,194.177250,it's,I,sv,u-39-3
sw2528A-ms98-a-0055,194.177250,194.342750,just,I,sv,u-39-3
sw2528A-ms98-a-0056,194.943125,195.095125,just,I,sv,u-39-3
sw2528A-ms98-a-0056,195.281875,195.506875,just,I,sv,u-39-3
sw2528A-ms98-a-0056,195.506875,195.796875,like,I,sv,u-39-3
sw2528A-ms98-a-0056,195.796875,196.056875,pros,I,sv,u-39-3
sw2528A-ms98-a-0056,196.056875,196.136875,in,I,sv,u-39-3
sw2528A-ms98-a-0056,196.136875,196.186875,a,I,sv,u-39-3
sw2528A-ms98-a-0056,196.186875,196.526875,wrestling,I,sv,u-39-3
sw2528A-ms98-a-0056,196.526875,196.646875,to,I,sv,u-39-3
sw2528A-ms98-a-0056,196.646875,196.886875,me,I,sv,u-39-3
sw2528A-ms98-a-0056,196.886875,196.916875,i,B,sv,u-39-4
sw2528A-ms98-a-0056,196.916875,197.086875,don't,I,sv,u-39-4
sw2528A-ms98-a-0056,197.086875,197.116875,i,I,sv,u-39-4
sw2528A-ms98-a-0056,197.116875,197.296875,don't,I,sv,u-39-4
sw2528A-ms98-a-0056,197.296875,197.376875,see,I,sv,u-39-4
sw2528A-ms98-a-0056,197.376875,197.466875,any,I,sv,u-39-4
sw2528A-ms98-a-0056,197.466875,197.896875,difference,I,sv,u-39-4
sw2528A-ms98-a-0056,197.896875,198.089625,though,I,sv,u-39-4
sw2528A-ms98-a-0057,199.362875,199.413375,i,B,sd,u-41-1
sw2528A-ms98-a-0057,199.413375,199.443375,i,I,sd,u-41-1
sw2528A-ms98-a-0057,199.443375,199.813375,don't,I,sd,u-41-1
sw2528A-ms98-a-0057,199.813375,200.253375,understand,I,sd,u-41-1
sw2528A-ms98-a-0057,200.253375,200.369000,it,I,sd,u-41-1
sw2528A-ms98-a-0057,200.369000,200.563375,they,B,sd,u-41-2
sw2528A-ms98-a-0057,200.563375,200.783375,consider,I,sd,u-41-2
sw2528A-ms98-a-0057,200.783375,200.913375,it,I,sd,u-41-2
sw2528A-ms98-a-0057,200.913375,201.312125,violent,I,sd,u-41-2
sw2528A-ms98-a-0057,201.592000,201.682375,i,B,%,u-41-3
sw2528A-ms98-a-0057,201.682375,201.853375,have,I,%,u-41-3
sw2528A-ms98-a-0057,201.853375,202.083375,so,I,%,u-41-3
sw2528A-ms98-a-0057,202.083375,202.267500,ever,I,%,u-41-3
sw2528A-ms98-a-0057,202.380500,202.433375,i,B,sd,u-41-4
sw2528A-ms98-a-0057,202.433375,202.653375,have,I,sd,u-41-4
sw2528A-ms98-a-0057,202.653375,202.893375,seen,I,sd,u-41-4
sw2528A-ms98-a-0057,202.893375,203.053375,it,I,sd,u-41-4
sw2528A-ms98-a-0057,203.053375,203.323375,on,I,sd,u-41-4
sw2528A-ms98-a-0058,204.051625,204.154500,where,I,sd,u-41-4
sw2528A-ms98-a-0058,204.154500,204.297375,we,I,sd,u-41-4
sw2528A-ms98-a-0058,204.297375,204.367375,are,I,sd,u-41-4
sw2528A-ms98-a-0058,204.367375,204.397375,i,B,sd,u-41-5
sw2528A-ms98-a-0058,204.397375,204.557375,live,I,sd,u-41-5
sw2528A-ms98-a-0058,204.557375,204.657375,in,I,sd,u-41-5
sw2528A-ms98-a-0058,204.657375,204.827375,uh,I,sd,u-41-5
sw2528A-ms98-a-0058,204.827375,205.277375,Rochester,I,sd,u-41-5
sw2528A-ms98-a-0058,205.277375,205.357375,New,I,sd,u-41-5
sw2528A-ms98-a-0058,205.357375,205.761625,York,I,sd,u-41-5
sw2528A-ms98-a-0059,206.475250,206.565250,and,B,%,u-41-6
sw2528A-ms98-a-0059,206.565250,206.712875,i,I,%,u-41-6
sw2528A-ms98-a-0059,206.712875,206.879750,think,I,%,u-41-6
sw2528A-ms98-a-0059,206.879750,206.999875,a,I,%,u-41-6
sw2528A-ms98-a-0060,207.689375,208.081375,yes,B,ny,u-43-1
sw2528A-ms98-a-0061,209.007375,209.094375,where,B,qw,u-45-1
sw2528A-ms98-a-0061,209.094375,209.154375,are,I,qw,u-45-1
sw2528A-ms98-a-0061,209.154375,209.393625,you,I,qw,u-45-1
sw2528A-ms98-a-0063,211.319625,211.632250,you're,B,%,u-47-1
sw2528A-ms98-a-0063,211.713250,211.805125,uh,I,%,u-47-1
sw2528A-ms98-a-0063,211.805125,212.235125,everybody,B,sd^t,u-47-2
sw2528A-ms98-a-0063,212.235125,212.285125,i,I,sd^t,u-47-2
sw2528A-ms98-a-0063,212.285125,212.525125,speak,I,sd^t,u-47-2
sw2528A-ms98-a-0063,212.525125,212.625125,to,I,sd^t,u-47-2
sw2528A-ms98-a-0063,212.625125,212.715125,is,I,sd^t,u-47-2
sw2528A-ms98-a-0063,212.715125,212.795125,in,I,sd^t,u-47-2
sw2528A-ms98-a-0063,212.795125,213.263750,Texas,I,sd^t,u-47-2
sw2528A-ms98-a-0063,213.511125,213.669000,oh,I,sd^t,u-47-2
sw2528A-ms98-a-0064,214.920625,215.091875,oh,I,sd^t,u-47-2
sw2528A-ms98-a-0064,215.091875,215.247875,yeah,B,%,u-47-3
sw2528A-ms98-a-0064,215.247875,215.355750,but,B,sd,u-47-4
sw2528A-ms98-a-0064,215.355750,215.535750,i'm,I,sd,u-47-4
sw2528A-ms98-a-0064,215.635750,215.925250,i'm,I,sd,u-47-4
sw2528A-ms98-a-0064,215.925250,216.055750,in,I,sd,u-47-4
sw2528A-ms98-a-0064,216.055750,216.165750,New,I,sd,u-47-4
sw2528A-ms98-a-0064,216.165750,216.668875,York,I,sd,u-47-4
sw2528A-ms98-a-0065,217.394375,217.793250,and,B,sd,u-47-5
sw2528A-ms98-a-0065,217.793250,218.079500,uh,I,sd,u-47-5
sw2528A-ms98-a-0065,218.429875,218.483250,we,I,sd,u-47-5
sw2528A-ms98-a-0065,218.483250,218.762500,seem,I,sd,u-47-5
sw2528A-ms98-a-0065,218.845375,218.953250,we,I,sd,u-47-5
sw2528A-ms98-a-0065,218.953250,219.183250,seem,I,sd,u-47-5
sw2528A-ms98-a-0065,219.183250,219.303250,to,I,sd,u-47-5
sw2528A-ms98-a-0065,219.303250,219.573250,have,I,sd,u-47-5
sw2528A-ms98-a-0065,219.573250,219.995500,um,I,sd,u-47-5
sw2528A-ms98-a-0065,220.388875,220.471750,i,B,sd,u-47-6
sw2528A-ms98-a-0065,220.471750,220.703250,think,I,sd,u-47-6
sw2528A-ms98-a-0065,220.703250,220.773250,the,I,sd,u-47-6
sw2528A-ms98-a-0065,220.773250,221.183250,American,I,sd,u-47-6
sw2528A-ms98-a-0065,221.183250,221.693250,Gladiators,I,sd,u-47-6
sw2528A-ms98-a-0065,221.693250,221.853250,is,I,sd,u-47-6
sw2528A-ms98-a-0065,221.853250,222.196125,on,I,sd,u-47-6
sw2528A-ms98-a-0067,223.626000,223.920250,Sunday,I,sd,u-47-6
sw2528A-ms98-a-0067,223.920250,224.615750,afternoons,I,sd,u-47-6
sw2528A-ms98-a-0067,224.706125,225.030250,actually,I,sd,u-47-6
sw2528A-ms98-a-0067,225.030250,225.270250,around,I,sd,u-47-6
sw2528A-ms98-a-0067,225.270250,225.500625,here,I,sd,u-47-6
sw2528A-ms98-a-0068,226.046250,226.166375,as,I,sd,u-47-6
sw2528A-ms98-a-0068,226.166375,226.507250,well,I,sd,u-47-6
sw2528A-ms98-a-0068,226.710750,227.376375,sometimes,B,+,u-49-1
sw2528A-ms98-a-0069,228.019000,228.087125,i,B,sd,u-49-2
sw2528A-ms98-a-0069,228.087125,228.228375,think,I,sd,u-49-2
sw2528A-ms98-a-0069,228.228375,228.358375,it's,I,sd,u-49-2
sw2528A-ms98-a-0069,228.358375,228.488375,been,I,sd,u-49-2
sw2528A-ms98-a-0069,228.488375,228.648375,on,I,sd,u-49-2
sw2528A-ms98-a-0069,228.811875,228.898500,i,B,sd,u-49-3
sw2528A-ms98-a-0069,228.898500,229.028375,think,I,sd,u-49-3
sw2528A-ms98-a-0069,229.028375,229.128375,i've,I,sd,u-49-3
sw2528A-ms98-a-0069,229.128375,229.268375,seen,I,sd,u-49-3
sw2528A-ms98-a-0069,229.268375,229.348375,it,I,sd,u-49-3
sw2528A-ms98-a-0069,229.348375,229.528375,during,I,sd,u-49-3
sw2528A-ms98-a-0069,229.528375,229.598375,the,I,sd,u-49-3
sw2528A-ms98-a-0069,229.598375,229.828375,day,I,sd,u-49-3
sw2528A-ms98-a-0070,230.568375,230.649125,i,B,o@,u-49-4
sw2528A-ms98-a-0070,230.649125,230.836375,know,I,o@,u-49-4
sw2528A-ms98-a-0070,230.836375,230.936375,i've,I,o@,u-49-4
sw2528A-ms98-a-0070,230.936375,231.116375,seen,I,o@,u-49-4
sw2528A-ms98-a-0070,231.116375,231.186375,it,I,o@,u-49-4
sw2528A-ms98-a-0070,231.186375,231.356375,during,I,o@,u-49-4
sw2528A-ms98-a-0070,231.356375,231.426375,the,I,o@,u-49-4
sw2528A-ms98-a-0070,231.426375,231.526375,day,I,o@,u-49-4
sw2528A-ms98-a-0070,231.526375,231.636375,in,I,o@,u-49-4
sw2528A-ms98-a-0070,231.636375,232.174750,Florida,I,o@,u-49-4
sw2528A-ms98-a-0071,232.838375,232.943875,when,I,o@,u-49-4
sw2528A-ms98-a-0071,232.943875,233.015000,i,I,o@,u-49-4
sw2528A-ms98-a-0071,233.015000,233.137125,was,I,o@,u-49-4
sw2528A-ms98-a-0071,233.137125,233.227125,at,I,o@,u-49-4
sw2528A-ms98-a-0071,233.227125,233.287125,my,I,o@,u-49-4
sw2528A-ms98-a-0071,233.287125,233.647125,parents,I,o@,u-49-4
sw2528A-ms98-a-0071,233.647125,233.847125,down,I,o@,u-49-4
sw2528A-ms98-a-0071,233.847125,234.047125,there,I,o@,u-49-4
sw2528A-ms98-a-0072,234.946750,235.158250,definitely,B,sd,u-51-1
sw2528A-ms98-a-0072,235.158250,235.283500,seen,I,sd,u-51-1
sw2528A-ms98-a-0072,235.283500,235.564625,it,I,sd,u-51-1
sw2528A-ms98-a-0072,235.692625,235.758500,do[ne]-,I,sd,u-51-1
sw2528A-ms98-a-0072,235.758500,235.927625,on,I,sd,u-51-1
sw2528A-ms98-a-0072,236.006750,236.158500,on,I,sd,u-51-1
sw2528A-ms98-a-0072,236.158500,236.318500,during,I,sd,u-51-1
sw2528A-ms98-a-0072,236.318500,236.378500,the,I,sd,u-51-1
sw2528A-ms98-a-0072,236.378500,236.448500,day,I,sd,u-51-1
sw2528A-ms98-a-0072,236.448500,236.606250,down,I,sd,u-51-1
sw2528A-ms98-a-0072,236.606250,236.734375,there,I,sd,u-51-1
sw2528A-ms98-a-0072,236.734375,236.878500,and,B,sv,u-51-2
sw2528A-ms98-a-0072,236.878500,236.908500,i,I,sv,u-51-2
sw2528A-ms98-a-0072,236.908500,237.028500,don't,I,sv,u-51-2
sw2528A-ms98-a-0072,237.028500,237.148500,think,I,sv,u-51-2
sw2528A-ms98-a-0072,237.148500,237.238500,it's,I,sv,u-51-2
sw2528A-ms98-a-0072,237.238500,237.278500,a,I,sv,u-51-2
sw2528A-ms98-a-0072,237.278500,237.438500,very,I,sv,u-51-2
sw2528A-ms98-a-0072,237.438500,237.791375,violent,I,sv,u-51-2
sw2528A-ms98-a-0072,237.791375,238.151625,show,I,sv,u-51-2
sw2528A-ms98-a-0072,238.151625,238.264625,i,B,sv,u-51-3
sw2528A-ms98-a-0072,238.264625,238.388500,think,I,sv,u-51-3
sw2528A-ms98-a-0072,238.388500,238.538500,it's,I,sv,u-51-3
sw2528A-ms98-a-0072,238.538500,238.838375,funny,I,sv,u-51-3
sw2528A-ms98-a-0073,239.665500,239.745500,i,B,sv,u-51-4
sw2528A-ms98-a-0073,239.745500,239.856750,think,I,sv,u-51-4
sw2528A-ms98-a-0073,239.856750,239.966750,it's,I,sv,u-51-4
sw2528A-ms98-a-0073,239.966750,240.016750,a,I,sv,u-51-4
sw2528A-ms98-a-0073,240.016750,240.106750,real,I,sv,u-51-4
sw2528A-ms98-a-0073,240.106750,240.236750,good,I,sv,u-51-4
sw2528A-ms98-a-0073,240.236750,240.726750,concept,I,sv,u-51-4
sw2528A-ms98-a-0073,240.726750,240.766750,i,B,sv,u-51-5
sw2528A-ms98-a-0073,240.766750,240.946750,think,I,sv,u-51-5
sw2528A-ms98-a-0073,240.946750,241.056750,it's,I,sv,u-51-5
sw2528A-ms98-a-0073,241.056750,241.256750,something,I,sv,u-51-5
sw2528A-ms98-a-0073,241.256750,241.596750,completely,I,sv,u-51-5
sw2528A-ms98-a-0073,241.596750,241.856750,new,I,sv,u-51-5
sw2528A-ms98-a-0075,248.719750,250.753250,[laughter],O,,
sw2528A-ms98-a-0077,253.556250,253.792375,well,B,o@,u-55-1
sw2528A-ms98-a-0079,256.990000,257.090250,yeah,B,+@,u-57-1
sw2528A-ms98-a-0079,257.090250,257.170250,i,B,aa,u-57-2
sw2528A-ms98-a-0079,257.170250,257.410250,think,I,aa,u-57-2
sw2528A-ms98-a-0079,257.410250,257.767000,so,I,aa,u-57-2
sw2528A-ms98-a-0079,257.767000,257.876250,i,B,sv,u-57-3
sw2528A-ms98-a-0079,257.876250,258.100250,think,I,sv,u-57-3
sw2528A-ms98-a-0079,258.100250,258.260250,because,I,sv,u-57-3
sw2528A-ms98-a-0079,258.260250,258.550250,people,I,sv,u-57-3
sw2528A-ms98-a-0079,258.550250,258.740250,sort,I,sv,u-57-3
sw2528A-ms98-a-0079,258.740250,258.880250,of,I,sv,u-57-3
sw2528A-ms98-a-0079,258.880250,259.140250,get,I,sv,u-57-3
sw2528A-ms98-a-0079,259.140250,259.390250,through,I,sv,u-57-3
sw2528A-ms98-a-0079,259.390250,259.500250,you,I,sv,u-57-3
sw2528A-ms98-a-0079,259.500250,259.670250,know,I,sv,u-57-3
sw2528A-ms98-a-0079,259.670250,260.010500,um,I,sv,u-57-3
sw2528A-ms98-a-0080,260.613875,260.740500,i,I,sv,u-57-3
sw2528A-ms98-a-0080,260.740500,260.967375,think,I,sv,u-57-3
sw2528A-ms98-a-0080,260.967375,261.097375,that,I,sv,u-57-3
sw2528A-ms98-a-0080,261.097375,261.417375,people,I,sv,u-57-3
sw2528A-ms98-a-0080,261.417375,261.607375,sort,I,sv,u-57-3
sw2528A-ms98-a-0080,261.607375,261.737375,of,I,sv,u-57-3
sw2528A-ms98-a-0080,261.737375,262.056750,learn,I,sv,u-57-3
sw2528A-ms98-a-0080,262.354250,262.491750,the,I,sv,u-57-3
sw2528A-ms98-a-0080,262.491750,262.917375,importance,I,sv,u-57-3
sw2528A-ms98-a-0080,262.917375,263.087375,of,I,sv,u-57-3
sw2528A-ms98-a-0080,263.087375,263.347375,sort,I,sv,u-57-3
sw2528A-ms98-a-0080,263.347375,263.447375,of,I,sv,u-57-3
sw2528A-ms98-a-0080,263.447375,264.129625,physical,I,sv,u-57-3
sw2528A-ms98-a-0081,265.286000,266.032500,fitness,I,sv,u-57-3
sw2528A-ms98-a-0081,266.081500,266.224500,as,I,sv,u-57-3
sw2528A-ms98-a-0081,266.224500,266.464500,well,I,sv,u-57-3
sw2528A-ms98-a-0081,266.464500,266.624500,as,I,sv,u-57-3
sw2528A-ms98-a-0081,266.624500,266.977000,the,I,sv,u-57-3
sw2528A-ms98-a-0082,267.772500,267.850750,as,I,sv,u-57-3
sw2528A-ms98-a-0082,267.850750,268.060750,well,I,sv,u-57-3
sw2528A-ms98-a-0082,268.060750,268.180750,as,I,sv,u-57-3
sw2528A-ms98-a-0082,268.180750,268.250750,you,I,sv,u-57-3
sw2528A-ms98-a-0082,268.250750,268.370750,know,I,sv,u-57-3
sw2528A-ms98-a-0082,268.370750,268.630750,some,I,sv,u-57-3
sw2528A-ms98-a-0082,268.630750,268.890750,mental,I,sv,u-57-3
sw2528A-ms98-a-0082,268.890750,269.310750,fitness,I,sv,u-57-3
sw2528A-ms98-a-0082,269.310750,269.400750,and,B,sv,u-57-4
sw2528A-ms98-a-0082,269.400750,269.440750,i,I,sv,u-57-4
sw2528A-ms98-a-0082,269.440750,269.650750,think,I,sv,u-57-4
sw2528A-ms98-a-0082,269.650750,269.790750,that,I,sv,u-57-4
sw2528A-ms98-a-0082,269.790750,270.070750,people,I,sv,u-57-4
sw2528A-ms98-a-0082,270.070750,270.230750,sort,I,sv,u-57-4
sw2528A-ms98-a-0082,270.230750,270.310750,of,I,sv,u-57-4
sw2528A-ms98-a-0082,270.310750,270.490750,learn,I,sv,u-57-4
sw2528A-ms98-a-0082,270.490750,270.620750,good,I,sv,u-57-4
sw2528A-ms98-a-0082,270.620750,271.230750,sportsmanship,I,sv,u-57-4
sw2528A-ms98-a-0082,271.230750,271.340750,and,I,sv,u-57-4
sw2528A-ms98-a-0082,271.340750,271.440750,so,I,sv,u-57-4
sw2528A-ms98-a-0082,271.440750,271.678875,forth,I,sv,u-57-4
sw2528A-ms98-a-0084,288.644500,288.757000,well,B,qy^d,u-59-1
sw2528A-ms98-a-0084,288.826375,289.010375,don't,I,qy^d,u-59-1
sw2528A-ms98-a-0084,289.010375,289.130000,they,I,qy^d,u-59-1
sw2528A-ms98-a-0084,289.130000,289.390375,take,I,qy^d,u-59-1
sw2528A-ms98-a-0084,289.390375,289.840375,people,I,qy^d,u-59-1
sw2528A-ms98-a-0084,289.840375,289.990375,who,I,qy^d,u-59-1
sw2528A-ms98-a-0084,289.990375,290.140375,have,I,qy^d,u-59-1
sw2528A-ms98-a-0084,290.140375,290.380375,some,I,qy^d,u-59-1
sw2528A-ms98-a-0084,290.380375,290.580375,sort,I,qy^d,u-59-1
sw2528A-ms98-a-0084,290.580375,290.668250,of,I,qy^d,u-59-1
sw2528A-ms98-a-0085,291.316125,291.966125,um,I,qy^d,u-59-1
sw2528A-ms98-a-0086,292.778500,292.927875,big,I,qy^d,u-59-1
sw2528A-ms98-a-0086,292.927875,293.677875,abilities,I,qy^d,u-59-1
sw2528A-ms98-a-0086,293.677875,293.991000,like,I,qy^d,u-59-1
sw2528A-ms98-a-0086,293.991000,294.197875,and,B,sd,u-59-2
sw2528A-ms98-a-0086,294.197875,294.497875,and,I,sd,u-59-2
sw2528A-ms98-a-0086,294.497875,294.577875,at,I,sd,u-59-2
sw2528A-ms98-a-0086,294.577875,294.747875,least,I,sd,u-59-2
sw2528A-ms98-a-0086,294.747875,294.827875,they,I,sd,u-59-2
sw2528A-ms98-a-0086,294.827875,295.067875,used,I,sd,u-59-2
sw2528A-ms98-a-0086,295.067875,295.147875,to,I,sd,u-59-2
sw2528A-ms98-a-0086,295.147875,295.267875,when,I,sd,u-59-2
sw2528A-ms98-a-0086,295.267875,295.439375,it,I,sd,u-59-2
sw2528A-ms98-a-0086,295.439375,295.560000,when,I,sd,u-59-2
sw2528A-ms98-a-0086,295.560000,295.660000,it,I,sd,u-59-2
sw2528A-ms98-a-0086,296.057875,296.137875,the,B,sd,u-59-3
sw2528A-ms98-a-0086,296.137875,296.427875,first,I,sd,u-59-3
sw2528A-ms98-a-0086,296.427875,296.617875,ones,I,sd,u-59-3
sw2528A-ms98-a-0086,296.617875,296.717875,i,I,sd,u-59-3
sw2528A-ms98-a-0086,296.717875,297.027875,saw,I,sd,u-59-3
sw2528A-ms98-a-0086,297.027875,297.167875,they,I,sd,u-59-3
sw2528A-ms98-a-0086,297.167875,297.396000,had,I,sd,u-59-3
sw2528A-ms98-a-0086,297.659750,298.157750,um,I,sd,u-59-3
sw2528A-ms98-a-0086,298.542125,298.594875,a,I,sd,u-59-3
sw2528A-ms98-a-0086,298.594875,298.887875,man,I,sd,u-59-3
sw2528A-ms98-a-0086,298.887875,299.127875,on,I,sd,u-59-3
sw2528A-ms98-a-0086,299.127875,299.267875,who,I,sd,u-59-3
sw2528A-ms98-a-0086,299.267875,299.567875,was,I,sd,u-59-3
sw2528A-ms98-a-0086,299.567875,299.846250,uh,I,sd,u-59-3
sw2528A-ms98-a-0086,300.334000,300.492250,he,I,sd,u-59-3
sw2528A-ms98-a-0086,300.492250,300.737875,played,I,sd,u-59-3
sw2528A-ms98-a-0086,300.737875,301.087875,college,I,sd,u-59-3
sw2528A-ms98-a-0086,301.087875,301.617875,football,I,sd,u-59-3
sw2528A-ms98-a-0086,301.617875,301.707875,and,I,sd,u-59-3
sw2528A-ms98-a-0086,301.707875,301.967875,almost,I,sd,u-59-3
sw2528A-ms98-a-0086,301.967875,302.157875,went,I,sd,u-59-3
sw2528A-ms98-a-0086,302.157875,302.537875,pro,I,sd,u-59-3
sw2528A-ms98-a-0086,302.537875,302.647875,and,B,sd,u-59-4
sw2528A-ms98-a-0086,302.647875,302.727875,they,I,sd,u-59-4
sw2528A-ms98-a-0086,302.727875,302.867875,had,I,sd,u-59-4
sw2528A-ms98-a-0086,302.867875,303.130500,a,I,sd,u-59-4
sw2528A-ms98-a-0087,303.610750,303.711875,a,I,sd,u-59-4
sw2528A-ms98-a-0087,303.711875,304.002250,woman,I,sd,u-59-4
sw2528A-ms98-a-0087,304.002250,304.112250,who,I,sd,u-59-4
sw2528A-ms98-a-0087,304.112250,304.332250,was,I,sd,u-59-4
sw2528A-ms98-a-0087,304.332250,304.412250,a,I,sd,u-59-4
sw2528A-ms98-a-0087,304.412250,304.722250,black,I,sd,u-59-4
sw2528A-ms98-a-0087,304.722250,304.872250,belt,I,sd,u-59-4
sw2528A-ms98-a-0087,304.872250,304.932250,in,I,sd,u-59-4
sw2528A-ms98-a-0087,304.932250,305.482250,karate,I,sd,u-59-4
