sw4321B-ms98-a-0003,2.550375,2.760375,no,B,nn,u-2-1
sw4321B-ms98-a-0049,176.850875,176.940875,can,I,sv,u-12-2
sw4321B-ms98-a-0049,176.940875,177.020875,be,I,sv,u-12-2
sw4321B-ms98-a-0049,177.020875,177.230875,set,I,sv,u-12-2
sw4321B-ms98-a-0049,177.230875,177.330875,up,I,sv,u-12-2
sw4321B-ms98-a-0049,177.330875,177.570875,both,I,sv,u-12-2
sw4321B-ms98-a-0049,177.700875,177.910875,uh,I,sv,u-12-2
sw4321B-ms98-a-0049,177.910875,178.020875,in,I,sv,u-12-2
sw4321B-ms98-a-0049,178.020875,178.070875,a,I,sv,u-12-2
sw4321B-ms98-a-0049,178.070875,178.603500,[civinal/civil],I,sv,u-12-2
sw4321B-ms98-a-0049,178.739125,178.970875,uh,I,sv,u-12-2
sw4321B-ms98-a-0049,178.970875,179.330875,civil,I,sv,u-12-2
sw4321B-ms98-a-0049,179.330875,179.540875,and,I,sv,u-12-2
sw4321B-ms98-a-0049,179.540875,179.800875,criminal,I,sv,u-12-2
sw4321B-ms98-a-0049,179.800875,180.240875,case,I,sv,u-12-2
sw4321B-ms98-a-0050,180.976125,181.046125,i,B,sv,u-12-3
sw4321B-ms98-a-0050,181.046125,181.506125,mean,I,sv,u-12-3
sw4321B-ms98-a-0050,181.506125,181.666125,the,I,sv,u-12-3
sw4321B-ms98-a-0050,181.666125,181.896125,uh,I,sv,u-12-3
sw4321B-ms98-a-0051,182.576500,183.111875,documentary,I,sv,u-12-3
sw4321B-ms98-a-0051,183.111875,183.195500,The,I,sv,u-12-3
sw4321B-ms98-a-0051,183.195500,183.415500,Thin,I,sv,u-12-3
sw4321B-ms98-a-0051,183.415500,183.615500,Blue,I,sv,u-12-3
sw4321B-ms98-a-0051,183.615500,183.909000,Line,I,sv,u-12-3
sw4321B-ms98-a-0052,184.328250,184.487125,pretty,I,sv,u-12-3
sw4321B-ms98-a-0052,184.487125,184.655250,much,I,sv,u-12-3
sw4321B-ms98-a-0052,184.655250,185.135250,demonstrated,I,sv,u-12-3
sw4321B-ms98-a-0052,185.135250,185.424625,that,I,sv,u-12-3
sw4321B-ms98-a-0053,186.880875,186.960875,you,B,qy^d,u-12-4
sw4321B-ms98-a-0053,186.960875,187.045250,know,I,qy^d,u-12-4
sw4321B-ms98-a-0053,187.045250,187.088000,i,I,qy^d,u-12-4
sw4321B-ms98-a-0053,187.088000,187.210875,don't,I,qy^d,u-12-4
sw4321B-ms98-a-0053,187.210875,187.330875,know,I,qy^d,u-12-4
sw4321B-ms98-a-0053,187.330875,187.460875,for,I,qy^d,u-12-4
sw4321B-ms98-a-0053,187.460875,187.660875,if,I,qy^d,u-12-4
sw4321B-ms98-a-0053,187.660875,187.800875,you're,I,qy^d,u-12-4
sw4321B-ms98-a-0053,187.800875,188.140875,familiar,I,qy^d,u-12-4
sw4321B-ms98-a-0053,188.140875,188.250875,with,I,qy^d,u-12-4
sw4321B-ms98-a-0053,188.250875,188.400875,that,I,qy^d,u-12-4
sw4321B-ms98-a-0053,188.400875,188.480875,or,I,qy^d,u-12-4
sw4321B-ms98-a-0053,188.480875,188.797875,not,I,qy^d,u-12-4
sw4321B-ms98-a-0055,190.675125,190.941500,uh,O,,
sw4321B-ms98-a-0055,190.941500,191.358625,a,B,sd,u-14-1
sw4321B-ms98-a-0055,191.358625,191.852000,fellow,I,sd,u-14-1
sw4321B-ms98-a-0055,192.315375,192.458625,when,I,sd,u-14-1
sw4321B-ms98-a-0055,192.458625,192.538625,he,I,sd,u-14-1
sw4321B-ms98-a-0055,192.538625,192.758625,was,I,sd,u-14-1
sw4321B-ms98-a-0055,192.758625,192.968625,much,I,sd,u-14-1
sw4321B-ms98-a-0055,192.968625,193.428625,younger,I,sd,u-14-1
sw4321B-ms98-a-0055,193.428625,193.627125,um,I,sd,u-14-1
sw4321B-ms98-a-0056,194.295250,194.555250,was,I,sd,u-14-1
sw4321B-ms98-a-0056,194.555250,194.815250,tried,I,sd,u-14-1
sw4321B-ms98-a-0056,194.815250,194.925250,and,I,sd,u-14-1
sw4321B-ms98-a-0056,194.925250,195.375250,convicted,I,sd,u-14-1
sw4321B-ms98-a-0056,195.375250,195.475250,and,I,sd,u-14-1
sw4321B-ms98-a-0056,195.475250,195.745250,sentenced,I,sd,u-14-1
sw4321B-ms98-a-0056,195.745250,195.845250,to,I,sd,u-14-1
sw4321B-ms98-a-0056,195.845250,196.148750,death,I,sd,u-14-1
sw4321B-ms98-a-0057,197.067750,197.617750,fortunately,B,sd,u-14-2
sw4321B-ms98-a-0057,197.617750,197.727750,in,I,sd,u-14-2
sw4321B-ms98-a-0057,197.727750,197.967750,his,I,sd,u-14-2
sw4321B-ms98-a-0057,197.967750,198.367750,case,I,sd,u-14-2
sw4321B-ms98-a-0057,198.367750,198.437750,the,I,sd,u-14-2
sw4321B-ms98-a-0057,198.437750,198.727750,death,I,sd,u-14-2
sw4321B-ms98-a-0057,198.727750,199.017750,penalty,I,sd,u-14-2
sw4321B-ms98-a-0057,199.017750,199.147750,was,I,sd,u-14-2
sw4321B-ms98-a-0057,199.147750,199.642500,revoked,I,sd,u-14-2
sw4321B-ms98-a-0057,200.015375,200.437750,and,B,sd,u-14-3
sw4321B-ms98-a-0057,200.437750,200.757750,uh,I,sd,u-14-3
sw4321B-ms98-a-0057,201.127750,201.367750,so,I,sd,u-14-3
sw4321B-ms98-a-0057,201.367750,201.457750,he,I,sd,u-14-3
sw4321B-ms98-a-0057,201.457750,201.807750,served,I,sd,u-14-3
sw4321B-ms98-a-0057,201.807750,201.977750,out,I,sd,u-14-3
sw4321B-ms98-a-0057,201.977750,202.297750,his,I,sd,u-14-3
sw4321B-ms98-a-0057,202.297750,202.437750,his,I,sd,u-14-3
sw4321B-ms98-a-0057,202.437750,202.867750,sentence,I,sd,u-14-3
sw4321B-ms98-a-0058,203.469125,203.663500,until,I,sd,u-14-3
sw4321B-ms98-a-0058,203.663500,203.747875,it,I,sd,u-14-3
sw4321B-ms98-a-0058,203.747875,203.855625,was,I,sd,u-14-3
sw4321B-ms98-a-0058,203.855625,204.465625,discovered,I,sd,u-14-3
sw4321B-ms98-a-0058,204.465625,204.675625,by,I,sd,u-14-3
sw4321B-ms98-a-0058,204.675625,204.725625,a,I,sd,u-14-3
sw4321B-ms98-a-0058,204.725625,204.985625,fellow,I,sd,u-14-3
sw4321B-ms98-a-0058,204.985625,205.095625,who,I,sd,u-14-3
sw4321B-ms98-a-0058,205.095625,205.205625,was,I,sd,u-14-3
sw4321B-ms98-a-0058,205.205625,205.455625,making,I,sd,u-14-3
sw4321B-ms98-a-0058,205.455625,205.485625,a,I,sd,u-14-3
sw4321B-ms98-a-0058,205.485625,206.055625,documentary,I,sd,u-14-3
sw4321B-ms98-a-0058,206.055625,206.255625,called,I,sd,u-14-3
sw4321B-ms98-a-0058,206.255625,206.365625,the,I,sd,u-14-3
sw4321B-ms98-a-0058,206.365625,206.515625,Thin,I,sd,u-14-3
sw4321B-ms98-a-0058,206.515625,206.725625,Blue,I,sd,u-14-3
sw4321B-ms98-a-0058,206.725625,207.045625,Line,I,sd,u-14-3
sw4321B-ms98-a-0059,207.828250,207.970875,that,I,sd,u-14-3
sw4321B-ms98-a-0059,207.970875,208.186000,this,I,sd,u-14-3
sw4321B-ms98-a-0059,208.186000,208.436000,guy,I,sd,u-14-3
sw4321B-ms98-a-0059,208.436000,208.576000,had,I,sd,u-14-3
sw4321B-ms98-a-0059,208.576000,208.936000,basically,I,sd,u-14-3
sw4321B-ms98-a-0059,208.936000,209.176000,gotten,I,sd,u-14-3
sw4321B-ms98-a-0059,209.176000,209.646000,railroaded,I,sd,u-14-3
sw4321B-ms98-a-0059,209.646000,209.766000,through,I,sd,u-14-3
sw4321B-ms98-a-0059,209.766000,209.876000,the,I,sd,u-14-3
sw4321B-ms98-a-0059,209.876000,210.306000,judicial,I,sd,u-14-3
sw4321B-ms98-a-0059,210.306000,210.676000,system,I,sd,u-14-3
sw4321B-ms98-a-0059,210.826000,210.886000,the,B,sd,u-14-4
sw4321B-ms98-a-0059,210.886000,211.166000,case,I,sd,u-14-4
sw4321B-ms98-a-0059,211.166000,211.276000,was,I,sd,u-14-4
sw4321B-ms98-a-0059,211.276000,211.686000,reopened,I,sd,u-14-4
sw4321B-ms98-a-0059,211.686000,211.776000,and,B,sd,u-14-5
sw4321B-ms98-a-0059,211.776000,211.846000,he,I,sd,u-14-5
sw4321B-ms98-a-0059,211.846000,211.966000,was,I,sd,u-14-5
sw4321B-ms98-a-0059,211.966000,212.609375,exonerated,I,sd,u-14-5
sw4321B-ms98-a-0061,223.107125,223.472000,yeah,B,aa,u-16-1
sw4321B-ms98-a-0061,223.599750,223.797125,many,B,sv,u-16-2
sw4321B-ms98-a-0061,223.797125,224.137125,laws,I,sv,u-16-2
sw4321B-ms98-a-0061,224.137125,224.287125,but,I,sv,u-16-2
sw4321B-ms98-a-0061,224.287125,224.477125,little,I,sv,u-16-2
sw4321B-ms98-a-0061,224.477125,224.872250,justice,I,sv,u-16-2
sw4321B-ms98-a-0063,242.413750,242.553750,oh,B,aa,u-18-1
sw4321B-ms98-a-0063,242.553750,242.963750,certainly,I,aa,u-18-1
sw4321B-ms98-a-0063,242.963750,243.295375,not,I,aa,u-18-1
sw4321B-ms98-a-0064,243.986500,244.496500,certainly,B,aa^r,u-18-2
sw4321B-ms98-a-0064,244.496500,244.796500,not,I,aa^r,u-18-2
sw4321B-ms98-a-0065,246.258625,246.768875,and,B,sv,u-18-3
sw4321B-ms98-a-0065,247.243500,247.322125,you,I,sv,u-18-3
sw4321B-ms98-a-0065,247.322125,247.442125,know,I,sv,u-18-3
sw4321B-ms98-a-0065,247.442125,247.552125,they,I,sv,u-18-3
sw4321B-ms98-a-0065,247.552125,247.702125,like,I,sv,u-18-3
sw4321B-ms98-a-0065,247.702125,247.812125,to,I,sv,u-18-3
sw4321B-ms98-a-0065,247.812125,248.032125,think,I,sv,u-18-3
sw4321B-ms98-a-0065,248.032125,248.132125,that,I,sv,u-18-3
sw4321B-ms98-a-0065,248.132125,248.252125,they're,I,sv,u-18-3
sw4321B-ms98-a-0065,248.252125,248.512125,getting,I,sv,u-18-3
sw4321B-ms98-a-0065,248.512125,248.822125,someone,I,sv,u-18-3
sw4321B-ms98-a-0065,248.822125,249.042125,who's,I,sv,u-18-3
sw4321B-ms98-a-0065,249.042125,249.652125,objective,I,sv,u-18-3
sw4321B-ms98-a-0065,249.652125,249.752125,in,I,sv,u-18-3
sw4321B-ms98-a-0065,249.752125,249.952125,all,I,sv,u-18-3
sw4321B-ms98-a-0065,249.952125,250.262125,this,I,sv,u-18-3
sw4321B-ms98-a-0065,250.262125,250.502125,but,B,sv,u-18-4
sw4321B-ms98-a-0065,250.502125,250.672125,they're,I,sv,u-18-4
sw4321B-ms98-a-0065,250.672125,250.872125,really,I,sv,u-18-4
sw4321B-ms98-a-0065,250.872125,251.132125,looking,I,sv,u-18-4
sw4321B-ms98-a-0065,251.132125,251.292125,for,I,sv,u-18-4
sw4321B-ms98-a-0065,251.292125,251.735875,someone,I,sv,u-18-4
sw4321B-ms98-a-0065,251.735875,252.104875,who,I,sv,u-18-4
sw4321B-ms98-a-0065,252.104875,252.554125,will,I,sv,u-18-4
sw4321B-ms98-a-0066,253.738250,253.938250,pretty,I,sv,u-18-4
sw4321B-ms98-a-0066,253.938250,254.178250,much,I,sv,u-18-4
sw4321B-ms98-a-0066,254.178250,254.618250,fulfill,I,sv,u-18-4
sw4321B-ms98-a-0066,254.618250,254.708250,the,I,sv,u-18-4
sw4321B-ms98-a-0066,254.708250,255.268250,lawyer's,I,sv,u-18-4
sw4321B-ms98-a-0066,255.268250,255.994625,desires,I,sv,u-18-4
sw4321B-ms98-a-0066,256.779375,256.822250,you,B,%,u-18-5
sw4321B-ms98-a-0066,256.822250,256.920125,know,I,%,u-18-5
sw4321B-ms98-a-0066,256.920125,257.269500,the,I,%,u-18-5
sw4321B-ms98-a-0066,257.909750,258.088250,because,B,sd,u-18-6
sw4321B-ms98-a-0066,258.088250,258.218250,you,I,sd,u-18-6
sw4321B-ms98-a-0066,258.218250,258.388250,get,I,sd,u-18-6
sw4321B-ms98-a-0066,258.388250,258.668250,up,I,sd,u-18-6
sw4321B-ms98-a-0066,258.668250,258.929500,and,B,sd,u-18-7
sw4321B-ms98-a-0067,260.372375,260.672375,and,I,sd,u-18-7
sw4321B-ms98-a-0067,261.012375,261.132375,they,I,sd,u-18-7
sw4321B-ms98-a-0067,261.132375,261.392375,ask,I,sd,u-18-7
sw4321B-ms98-a-0067,261.392375,261.472375,you,I,sd,u-18-7
sw4321B-ms98-a-0067,261.472375,261.522375,a,I,sd,u-18-7
sw4321B-ms98-a-0067,261.522375,261.692375,few,I,sd,u-18-7
sw4321B-ms98-a-0067,261.692375,262.372375,questions,I,sd,u-18-7
sw4321B-ms98-a-0067,262.372375,262.602375,both,B,sd,u-18-8
sw4321B-ms98-a-0067,262.602375,262.942375,sides,I,sd,u-18-8
sw4321B-ms98-a-0067,262.942375,263.298625,do,I,sd,u-18-8
sw4321B-ms98-a-0067,263.596125,264.202375,and,B,sd,u-18-9
sw4321B-ms98-a-0067,264.862375,265.142375,then,I,sd,u-18-9
sw4321B-ms98-a-0067,265.142375,265.312375,you,I,sd,u-18-9
sw4321B-ms98-a-0067,265.312375,265.562375,you're,I,sd,u-18-9
sw4321B-ms98-a-0067,265.562375,265.682375,either,I,sd,u-18-9
sw4321B-ms98-a-0067,265.682375,266.292375,challenged,I,sd,u-18-9
sw4321B-ms98-a-0067,266.292375,266.482375,which,I,sd,u-18-9
sw4321B-ms98-a-0067,266.482375,266.864125,is,I,sd,u-18-9
sw4321B-ms98-a-0067,266.981500,267.083125,you,B,sd,u-18-10
sw4321B-ms98-a-0067,267.083125,267.272375,know,I,sd,u-18-10
sw4321B-ms98-a-0067,267.642375,267.832375,each,I,sd,u-18-10
sw4321B-ms98-a-0067,267.832375,268.102375,attorney,I,sd,u-18-10
sw4321B-ms98-a-0067,268.102375,268.242375,can,I,sd,u-18-10
sw4321B-ms98-a-0067,268.242375,268.472375,use,I,sd,u-18-10
sw4321B-ms98-a-0067,268.472375,268.612375,that,I,sd,u-18-10
sw4321B-ms98-a-0067,268.612375,268.722375,as,I,sd,u-18-10
sw4321B-ms98-a-0067,268.722375,268.892375,much,I,sd,u-18-10
sw4321B-ms98-a-0067,268.892375,269.032375,as,I,sd,u-18-10
sw4321B-ms98-a-0067,269.032375,269.132375,they,I,sd,u-18-10
sw4321B-ms98-a-0067,269.132375,269.532375,like,I,sd,u-18-10
sw4321B-ms98-a-0068,270.483250,270.803250,or,B,sd,u-18-11
sw4321B-ms98-a-0068,270.968750,271.070375,i,I,sd,u-18-11
sw4321B-ms98-a-0068,271.070375,271.193250,think,I,sd,u-18-11
sw4321B-ms98-a-0068,271.193250,271.373250,it's,I,sd,u-18-11
sw4321B-ms98-a-0068,271.373250,271.433250,a,I,sd,u-18-11
sw4321B-ms98-a-0068,271.433250,271.713250,limit,I,sd,u-18-11
sw4321B-ms98-a-0068,271.713250,272.043250,now,I,sd,u-18-11
sw4321B-ms98-a-0068,272.490375,272.569375,they,B,sv,u-18-12
sw4321B-ms98-a-0068,272.569375,272.813250,probably,I,sv,u-18-12
sw4321B-ms98-a-0068,272.813250,272.993250,limit,I,sv,u-18-12
sw4321B-ms98-a-0068,272.993250,273.283250,now,I,sv,u-18-12
sw4321B-ms98-a-0069,274.272750,274.678000,but,B,sd,u-18-13
sw4321B-ms98-a-0069,275.054125,275.174625,they,I,sd,u-18-13
sw4321B-ms98-a-0069,275.174625,275.322750,pretty,I,sd,u-18-13
sw4321B-ms98-a-0069,275.322750,275.502750,much,I,sd,u-18-13
sw4321B-ms98-a-0069,275.502750,275.692750,go,I,sd,u-18-13
sw4321B-ms98-a-0069,275.692750,275.852750,through,I,sd,u-18-13
sw4321B-ms98-a-0069,275.852750,276.162750,that,I,sd,u-18-13
sw4321B-ms98-a-0069,276.402750,277.180000,and,B,sd,u-18-14
sw4321B-ms98-a-0070,278.349000,278.539000,then,I,sd,u-18-14
sw4321B-ms98-a-0070,278.539000,278.619000,you,I,sd,u-18-14
sw4321B-ms98-a-0070,278.619000,278.739000,have,I,sd,u-18-14
sw4321B-ms98-a-0070,278.739000,278.829000,to,I,sd,u-18-14
sw4321B-ms98-a-0070,278.829000,278.939000,give,I,sd,u-18-14
sw4321B-ms98-a-0070,278.939000,278.999000,a,I,sd,u-18-14
sw4321B-ms98-a-0070,278.999000,279.219000,reason,I,sd,u-18-14
sw4321B-ms98-a-0070,279.219000,279.279000,to,I,sd,u-18-14
sw4321B-ms98-a-0070,279.279000,279.451750,the,I,sd,u-18-14
sw4321B-ms98-a-0070,279.451750,279.692875,court,I,sd,u-18-14
sw4321B-ms98-a-0070,279.692875,279.889000,why,I,sd,u-18-14
sw4321B-ms98-a-0070,279.889000,280.029000,you,I,sd,u-18-14
sw4321B-ms98-a-0070,280.029000,280.359000,can't,I,sd,u-18-14
sw4321B-ms98-a-0070,280.359000,280.803750,serve,I,sd,u-18-14
sw4321B-ms98-a-0070,281.410250,281.529000,for,B,sd,u-18-15
sw4321B-ms98-a-0070,281.529000,281.709000,me,I,sd,u-18-15
sw4321B-ms98-a-0070,281.709000,281.769000,it,I,sd,u-18-15
sw4321B-ms98-a-0070,281.769000,281.869000,was,I,sd,u-18-15
sw4321B-ms98-a-0070,281.869000,282.309000,financial,I,sd,u-18-15
sw4321B-ms98-a-0070,282.309000,282.749125,hardship,I,sd,u-18-15
sw4321B-ms98-a-0071,284.281000,284.718000,so,B,sd,u-18-16
sw4321B-ms98-a-0071,285.717250,285.862375,but,I,sd,u-18-16
sw4321B-ms98-a-0071,285.862375,286.132375,onto,I,sd,u-18-16
sw4321B-ms98-a-0071,286.132375,286.272375,the,I,sd,u-18-16
sw4321B-ms98-a-0071,286.272375,286.672375,thing,I,sd,u-18-16
sw4321B-ms98-a-0071,286.672375,287.092375,um,I,sd,u-18-16
sw4321B-ms98-a-0071,287.092375,287.182375,i,I,sd,u-18-16
sw4321B-ms98-a-0071,287.182375,287.352375,was,I,sd,u-18-16
sw4321B-ms98-a-0071,287.352375,287.632375,never,I,sd,u-18-16
sw4321B-ms98-a-0071,287.632375,288.213500,aware,I,sd,u-18-16
sw4321B-ms98-a-0071,288.620250,289.078375,that,I,sd,u-18-16
sw4321B-ms98-a-0071,289.590750,290.380250,juries,I,sd,u-18-16
sw4321B-ms98-a-0071,290.598625,290.962375,had,I,sd,u-18-16
sw4321B-ms98-a-0071,290.962375,291.132375,any,I,sd,u-18-16
sw4321B-ms98-a-0071,291.132375,291.532375,say,I,sd,u-18-16
sw4321B-ms98-a-0071,291.532375,291.652375,on,I,sd,u-18-16
sw4321B-ms98-a-0071,291.652375,292.102375,recommending,I,sd,u-18-16
sw4321B-ms98-a-0071,292.102375,292.632375,sentencing,I,sd,u-18-16
sw4321B-ms98-a-0071,292.632375,292.692375,it,B,sd,u-18-17
sw4321B-ms98-a-0071,292.692375,292.822375,was,I,sd,u-18-17
sw4321B-ms98-a-0071,292.822375,293.132375,always,I,sd,u-18-17
sw4321B-ms98-a-0071,293.132375,293.252500,my,I,sd,u-18-17
sw4321B-ms98-a-0071,293.252500,293.840875,impression,I,sd,u-18-17
sw4321B-ms98-a-0072,294.609625,294.769625,that,I,sd,u-18-17
sw4321B-ms98-a-0072,294.769625,294.849625,the,I,sd,u-18-17
sw4321B-ms98-a-0072,294.849625,295.333375,justice,I,sd,u-18-17
sw4321B-ms98-a-0072,295.333375,295.932250,himself,I,sd,u-18-17
sw4321B-ms98-a-0072,296.243375,296.329625,or,I,sd,u-18-17
sw4321B-ms98-a-0072,296.329625,296.879625,herself,I,sd,u-18-17
sw4321B-ms98-a-0072,297.509625,297.759625,had,I,sd,u-18-17
sw4321B-ms98-a-0072,297.759625,298.069625,the,I,sd,u-18-17
sw4321B-ms98-a-0072,298.069625,298.349625,final,I,sd,u-18-17
sw4321B-ms98-a-0072,298.349625,298.711750,say,I,sd,u-18-17
