sw2991B-ms98-a-0003,7.313625,7.563625,no,B,nn,u-2-1
sw2991B-ms98-a-0032,168.408000,168.498000,i've,I,sd,u-30-1
sw2991B-ms98-a-0032,168.498000,168.798000,seen,I,sd,u-30-1
sw2991B-ms98-a-0032,168.798000,169.028000,that,I,sd,u-30-1
sw2991B-ms98-a-0032,169.028000,169.158000,as,I,sd,u-30-1
sw2991B-ms98-a-0032,169.158000,169.218000,a,I,sd,u-30-1
sw2991B-ms98-a-0032,169.218000,169.878000,problem,I,sd,u-30-1
sw2991B-ms98-a-0034,175.513875,175.913875,right,B,b,u-32-1
sw2991B-ms98-a-0034,175.913875,176.153875,but,B,sd,u-32-2
sw2991B-ms98-a-0034,176.153875,176.343875,in,I,sd,u-32-2
sw2991B-ms98-a-0034,176.343875,176.740625,some,I,sd,u-32-2
sw2991B-ms98-a-0034,176.740625,176.959125,in,I,sd,u-32-2
sw2991B-ms98-a-0034,176.959125,177.163875,some,I,sd,u-32-2
sw2991B-ms98-a-0034,177.163875,177.663875,cases,I,sd,u-32-2
sw2991B-ms98-a-0034,177.663875,177.790500,the,I,sd,u-32-2
sw2991B-ms98-a-0034,177.903500,178.093875,with,I,sd,u-32-2
sw2991B-ms98-a-0034,178.093875,178.173875,the,I,sd,u-32-2
sw2991B-ms98-a-0034,178.173875,179.013875,formatting,I,sd,u-32-2
sw2991B-ms98-a-0034,179.343875,179.463875,what,I,sd,u-32-2
sw2991B-ms98-a-0034,179.463875,179.543875,i'm,I,sd,u-32-2
sw2991B-ms98-a-0034,179.543875,179.983875,talking,I,sd,u-32-2
sw2991B-ms98-a-0034,179.983875,180.353875,about,I,sd,u-32-2
sw2991B-ms98-a-0034,180.353875,180.563875,is,I,sd,u-32-2
sw2991B-ms98-a-0034,180.663875,180.823875,that,I,sd,u-32-2
sw2991B-ms98-a-0034,180.823875,180.953875,they,I,sd,u-32-2
sw2991B-ms98-a-0034,180.953875,181.123875,would,I,sd,u-32-2
sw2991B-ms98-a-0034,181.253875,181.483875,set,I,sd,u-32-2
sw2991B-ms98-a-0034,181.483875,181.838875,up,I,sd,u-32-2
sw2991B-ms98-a-0034,182.437750,182.593875,they,I,sd,u-32-2
sw2991B-ms98-a-0034,182.593875,182.803875,set,I,sd,u-32-2
sw2991B-ms98-a-0034,182.803875,182.943875,up,I,sd,u-32-2
sw2991B-ms98-a-0034,182.943875,183.063875,a,I,sd,u-32-2
sw2991B-ms98-a-0034,183.063875,183.583875,certain,I,sd,u-32-2
sw2991B-ms98-a-0034,183.583875,184.023875,um,I,sd,u-32-2
sw2991B-ms98-a-0036,186.179000,186.789000,document,I,sd,u-32-2
sw2991B-ms98-a-0036,186.789000,186.879000,and,B,sd,u-32-3
sw2991B-ms98-a-0036,186.879000,186.949000,it,I,sd,u-32-3
sw2991B-ms98-a-0036,186.949000,187.126625,may,I,sd,u-32-3
sw2991B-ms98-a-0036,187.126625,187.318750,be,I,sd,u-32-3
sw2991B-ms98-a-0036,187.318750,187.549000,eight,I,sd,u-32-3
sw2991B-ms98-a-0036,187.549000,188.019000,pages,I,sd,u-32-3
sw2991B-ms98-a-0036,188.019000,188.529000,long,I,sd,u-32-3
sw2991B-ms98-a-0037,189.474750,189.614750,and,B,sd,u-34-1
sw2991B-ms98-a-0037,189.614750,189.774750,they,I,sd,u-34-1
sw2991B-ms98-a-0037,189.774750,190.014750,set,I,sd,u-34-1
sw2991B-ms98-a-0037,190.014750,190.134750,it,I,sd,u-34-1
sw2991B-ms98-a-0037,190.134750,190.334750,up,I,sd,u-34-1
sw2991B-ms98-a-0037,190.334750,190.954750,manually,I,sd,u-34-1
sw2991B-ms98-a-0037,190.954750,191.104750,so,I,sd,u-34-1
sw2991B-ms98-a-0037,191.104750,191.244750,that,I,sd,u-34-1
sw2991B-ms98-a-0037,191.244750,191.384750,they,I,sd,u-34-1
sw2991B-ms98-a-0037,191.384750,191.644750,have,I,sd,u-34-1
sw2991B-ms98-a-0037,191.644750,191.904750,all,I,sd,u-34-1
sw2991B-ms98-a-0037,191.904750,192.064750,their,I,sd,u-34-1
sw2991B-ms98-a-0037,192.064750,192.744750,spacings,I,sd,u-34-1
sw2991B-ms98-a-0037,192.744750,192.874750,and,I,sd,u-34-1
sw2991B-ms98-a-0037,192.874750,193.554750,formattings,I,sd,u-34-1
sw2991B-ms98-a-0037,193.554750,193.694750,and,I,sd,u-34-1
sw2991B-ms98-a-0037,193.694750,194.114750,tabs,I,sd,u-34-1
sw2991B-ms98-a-0037,194.114750,194.444750,set,I,sd,u-34-1
sw2991B-ms98-a-0037,194.444750,195.274750,manually,I,sd,u-34-1
sw2991B-ms98-a-0039,198.271125,198.721125,and,B,sd,u-36-1
sw2991B-ms98-a-0039,198.721125,199.017500,um,I,sd,u-36-1
sw2991B-ms98-a-0039,199.198250,199.501125,then,B,+,u-38-1
sw2991B-ms98-a-0039,199.501125,199.651125,when,I,+,u-38-1
sw2991B-ms98-a-0039,199.651125,199.801125,they,I,+,u-38-1
sw2991B-ms98-a-0039,199.801125,200.037625,have,I,+,u-38-1
sw2991B-ms98-a-0039,200.037625,200.218500,to,I,+,u-38-1
sw2991B-ms98-a-0039,200.218500,200.461125,make,I,+,u-38-1
sw2991B-ms98-a-0039,200.461125,200.531125,a,I,+,u-38-1
sw2991B-ms98-a-0039,200.531125,201.081125,change,I,+,u-38-1
sw2991B-ms98-a-0039,201.081125,201.251125,say,I,+,u-38-1
sw2991B-ms98-a-0039,201.251125,201.372625,they,I,+,u-38-1
sw2991B-ms98-a-0039,201.372625,201.518125,want,I,+,u-38-1
sw2991B-ms98-a-0039,201.518125,201.604750,to,I,+,u-38-1
sw2991B-ms98-a-0039,201.604750,202.071125,insert,I,+,u-38-1
sw2991B-ms98-a-0039,202.071125,202.111125,a,I,+,u-38-1
sw2991B-ms98-a-0039,202.111125,203.241125,paragraph,I,+,u-38-1
sw2991B-ms98-a-0039,203.241125,203.401125,they've,I,+,u-38-1
sw2991B-ms98-a-0039,203.401125,203.581125,got,I,+,u-38-1
sw2991B-ms98-a-0039,203.581125,203.651125,to,I,+,u-38-1
sw2991B-ms98-a-0039,203.651125,203.951125,go,I,+,u-38-1
sw2991B-ms98-a-0039,203.951125,204.391125,through,I,+,u-38-1
sw2991B-ms98-a-0039,204.391125,204.511125,the,I,+,u-38-1
sw2991B-ms98-a-0039,204.511125,205.341125,document,I,+,u-38-1
sw2991B-ms98-a-0039,205.651125,205.881125,and,I,+,u-38-1
sw2991B-ms98-a-0039,205.881125,206.331125,reset,I,+,u-38-1
sw2991B-ms98-a-0039,206.331125,206.581125,all,I,+,u-38-1
sw2991B-ms98-a-0039,206.581125,206.651125,the,I,+,u-38-1
sw2991B-ms98-a-0039,206.651125,207.101125,page,I,+,u-38-1
sw2991B-ms98-a-0039,207.101125,207.481125,breaks,I,+,u-38-1
sw2991B-ms98-a-0039,207.481125,208.301125,manually,I,+,u-38-1
sw2991B-ms98-a-0040,209.352000,209.602000,and,B,+,u-40-1
sw2991B-ms98-a-0040,209.602000,210.002000,rewrite,I,+,u-40-1
sw2991B-ms98-a-0040,210.002000,210.102000,the,I,+,u-40-1
sw2991B-ms98-a-0040,210.102000,210.262000,whole,I,+,u-40-1
sw2991B-ms98-a-0040,210.262000,210.552000,thing,I,+,u-40-1
sw2991B-ms98-a-0040,210.552000,210.962000,instead,I,+,u-40-1
sw2991B-ms98-a-0040,210.962000,211.042000,of,I,+,u-40-1
sw2991B-ms98-a-0040,211.042000,211.422000,having,I,+,u-40-1
sw2991B-ms98-a-0040,211.422000,211.602000,the,I,+,u-40-1
sw2991B-ms98-a-0040,211.602000,211.772000,if,B,sd,u-40-2
sw2991B-ms98-a-0040,211.892000,212.052000,if,I,sd,u-40-2
sw2991B-ms98-a-0040,212.052000,212.172000,they,I,sd,u-40-2
sw2991B-ms98-a-0040,212.172000,212.302000,had,I,sd,u-40-2
sw2991B-ms98-a-0040,212.392000,212.572000,set,I,sd,u-40-2
sw2991B-ms98-a-0040,212.572000,212.697375,up,I,sd,u-40-2
sw2991B-ms98-a-0040,212.697375,212.802875,the,I,sd,u-40-2
sw2991B-ms98-a-0040,212.802875,213.472000,formatting,I,sd,u-40-2
sw2991B-ms98-a-0040,213.472000,213.712000,on,I,sd,u-40-2
sw2991B-ms98-a-0040,213.712000,213.852000,the,I,sd,u-40-2
sw2991B-ms98-a-0040,213.852000,214.272000,system,I,sd,u-40-2
sw2991B-ms98-a-0040,214.272000,214.732000,itself,I,sd,u-40-2
sw2991B-ms98-a-0040,214.812000,214.942000,it,I,sd,u-40-2
sw2991B-ms98-a-0040,214.942000,215.132000,would,I,sd,u-40-2
sw2991B-ms98-a-0040,215.132000,215.292000,do,I,sd,u-40-2
sw2991B-ms98-a-0040,215.292000,215.512000,that,I,sd,u-40-2
sw2991B-ms98-a-0040,215.602000,215.872000,for,I,sd,u-40-2
sw2991B-ms98-a-0040,215.872000,216.302000,them,I,sd,u-40-2
sw2991B-ms98-a-0041,217.234500,217.408125,and,I,sd,u-40-2
sw2991B-ms98-a-0041,217.408125,217.686375,save,I,sd,u-40-2
sw2991B-ms98-a-0041,217.686375,217.796375,them,I,sd,u-40-2
sw2991B-ms98-a-0041,217.796375,217.856375,a,I,sd,u-40-2
sw2991B-ms98-a-0041,217.856375,218.096375,lot,I,sd,u-40-2
sw2991B-ms98-a-0041,218.096375,218.196375,of,I,sd,u-40-2
sw2991B-ms98-a-0041,218.196375,218.596375,time,I,sd,u-40-2
sw2991B-ms98-a-0041,218.596375,218.706375,but,B,sd,u-40-3
sw2991B-ms98-a-0041,218.706375,218.746375,a,I,sd,u-40-3
sw2991B-ms98-a-0041,218.746375,218.956375,lot,I,sd,u-40-3
sw2991B-ms98-a-0041,218.956375,219.026375,of,I,sd,u-40-3
sw2991B-ms98-a-0041,219.026375,219.306375,people,I,sd,u-40-3
sw2991B-ms98-a-0041,219.306375,219.596375,don't,I,sd,u-40-3
sw2991B-ms98-a-0041,219.596375,219.847750,spend,I,sd,u-40-3
sw2991B-ms98-a-0041,219.847750,219.964500,the,I,sd,u-40-3
sw2991B-ms98-a-0041,219.964500,220.236375,time,I,sd,u-40-3
sw2991B-ms98-a-0041,220.236375,220.316375,to,I,sd,u-40-3
sw2991B-ms98-a-0041,220.316375,220.576375,learn,I,sd,u-40-3
sw2991B-ms98-a-0041,220.576375,220.636375,the,I,sd,u-40-3
sw2991B-ms98-a-0041,220.636375,221.446375,package,I,sd,u-40-3
sw2991B-ms98-a-0043,229.187750,229.307750,oh,B,nn,u-42-1
sw2991B-ms98-a-0043,229.307750,229.687750,no,I,nn,u-42-1
sw2991B-ms98-a-0043,229.687750,229.857750,no,B,nn,u-42-2
sw2991B-ms98-a-0043,229.857750,230.007750,you,B,sd,u-42-3
sw2991B-ms98-a-0043,230.007750,230.287750,can,I,sd,u-42-3
sw2991B-ms98-a-0043,230.287750,230.537750,left,I,sd,u-42-3
sw2991B-ms98-a-0043,230.537750,230.687750,and,I,sd,u-42-3
sw2991B-ms98-a-0043,230.687750,230.917750,right,I,sd,u-42-3
sw2991B-ms98-a-0043,230.917750,231.477750,justify,I,sd,u-42-3
sw2991B-ms98-a-0043,231.477750,231.587750,the,I,sd,u-42-3
sw2991B-ms98-a-0043,231.587750,231.797750,whole,I,sd,u-42-3
sw2991B-ms98-a-0043,231.797750,232.027750,thing,I,sd,u-42-3
sw2991B-ms98-a-0043,232.027750,232.107750,it,B,sd,u-42-4
sw2991B-ms98-a-0043,232.107750,232.367750,comes,I,sd,u-42-4
sw2991B-ms98-a-0043,232.367750,232.587750,out,I,sd,u-42-4
sw2991B-ms98-a-0043,232.587750,232.767750,just,I,sd,u-42-4
sw2991B-ms98-a-0043,232.767750,233.267750,perfectly,I,sd,u-42-4
sw2991B-ms98-a-0043,233.267750,233.777750,spaced,I,sd,u-42-4
sw2991B-ms98-a-0043,233.777750,233.947750,like,I,sd,u-42-4
sw2991B-ms98-a-0043,233.947750,234.007750,a,I,sd,u-42-4
sw2991B-ms98-a-0043,234.007750,234.652625,block,I,sd,u-42-4
sw2991B-ms98-a-0044,235.532750,235.868750,it'll,B,sd,u-44-1
sw2991B-ms98-a-0044,236.046500,236.262750,it'll,I,sd,u-44-1
sw2991B-ms98-a-0044,236.262750,236.932750,automatically,I,sd,u-44-1
sw2991B-ms98-a-0044,236.932750,237.222750,it's,B,sd,u-44-2
sw2991B-ms98-a-0044,237.222750,237.542750,like,I,sd,u-44-2
sw2991B-ms98-a-0044,237.542750,238.145500,typesetting,I,sd,u-44-2
sw2991B-ms98-a-0044,238.251000,238.482750,it'll,B,sd,u-44-3
sw2991B-ms98-a-0044,238.482750,239.072750,automatically,I,sd,u-44-3
sw2991B-ms98-a-0044,239.072750,239.292750,do,I,sd,u-44-3
sw2991B-ms98-a-0044,239.292750,239.522750,that,I,sd,u-44-3
sw2991B-ms98-a-0044,239.522750,239.963500,for,I,sd,u-44-3
sw2991B-ms98-a-0044,239.963500,240.302750,you,I,sd,u-44-3
sw2991B-ms98-a-0046,243.040250,243.500250,usually,B,ng,u-46-1
sw2991B-ms98-a-0046,243.500250,243.590250,it,I,ng,u-46-1
sw2991B-ms98-a-0046,243.590250,243.900250,doesn't,I,ng,u-46-1
sw2991B-ms98-a-0046,243.900250,244.320250,divide,I,ng,u-46-1
sw2991B-ms98-a-0046,244.320250,244.770250,words,I,ng,u-46-1
sw2991B-ms98-a-0046,245.230250,245.340250,they,B,sd,u-48-1
sw2991B-ms98-a-0046,245.340250,245.923000,usually,I,sd,u-48-1
sw2991B-ms98-a-0046,246.062375,246.350250,have,I,sd,u-48-1
sw2991B-ms98-a-0046,246.350250,246.480250,it,I,sd,u-48-1
sw2991B-ms98-a-0046,246.660250,246.820250,i[t]-,I,sd,u-48-1
sw2991B-ms98-a-0046,246.820250,247.010250,have,I,sd,u-48-1
sw2991B-ms98-a-0046,247.010250,247.090250,it,I,sd,u-48-1
sw2991B-ms98-a-0046,247.240250,247.710250,space,I,sd,u-48-1
sw2991B-ms98-a-0046,247.710250,247.790250,the,I,sd,u-48-1
sw2991B-ms98-a-0046,247.790250,248.150250,words,I,sd,u-48-1
sw2991B-ms98-a-0046,248.150250,248.290250,in,I,sd,u-48-1
sw2991B-ms98-a-0046,248.290250,248.340250,a,I,sd,u-48-1
sw2991B-ms98-a-0046,248.340250,248.890250,line,I,sd,u-48-1
sw2991B-ms98-a-0046,248.890250,249.160250,rather,I,sd,u-48-1
sw2991B-ms98-a-0046,249.160250,249.340250,than,I,sd,u-48-1
sw2991B-ms98-a-0046,249.340250,249.800250,divide,I,sd,u-48-1
sw2991B-ms98-a-0046,249.800250,249.860250,a,I,sd,u-48-1
sw2991B-ms98-a-0046,249.860250,250.330125,word,I,sd,u-48-1
sw2991B-ms98-a-0048,252.263500,252.373500,that,O,,
sw2991B-ms98-a-0048,252.373500,252.563500,you,B,sd,u-50-1
sw2991B-ms98-a-0048,252.563500,252.933500,see,I,sd,u-50-1
sw2991B-ms98-a-0048,252.933500,253.213500,like,I,sd,u-50-1
sw2991B-ms98-a-0048,253.213500,253.383500,in,I,sd,u-50-1
sw2991B-ms98-a-0048,253.383500,253.453500,a,I,sd,u-50-1
sw2991B-ms98-a-0048,253.453500,254.286125,newspaper,I,sd,u-50-1
sw2991B-ms98-a-0049,255.035250,255.254875,they,I,sd,u-50-1
sw2991B-ms98-a-0049,255.254875,255.962875,typeset,I,sd,u-50-1
sw2991B-ms98-a-0049,255.962875,256.062875,they,B,sd,u-50-2
sw2991B-ms98-a-0049,256.062875,256.302875,don't,I,sd,u-50-2
sw2991B-ms98-a-0049,256.302875,256.732875,usually,I,sd,u-50-2
sw2991B-ms98-a-0049,256.732875,257.142875,break,I,sd,u-50-2
sw2991B-ms98-a-0049,257.142875,257.512875,words,I,sd,u-50-2
sw2991B-ms98-a-0049,257.512875,257.622875,in,I,sd,u-50-2
sw2991B-ms98-a-0049,257.622875,257.662875,a,I,sd,u-50-2
sw2991B-ms98-a-0049,257.662875,258.499250,newspaper,I,sd,u-50-2
sw2991B-ms98-a-0049,258.894125,259.101375,if,B,sd,u-52-1
sw2991B-ms98-a-0049,259.101375,259.282875,the,I,sd,u-52-1
sw2991B-ms98-a-0049,259.282875,259.472875,if,I,sd,u-52-1
sw2991B-ms98-a-0049,259.472875,259.712875,one,I,sd,u-52-1
sw2991B-ms98-a-0049,259.712875,259.972875,line,I,sd,u-52-1
sw2991B-ms98-a-0049,259.972875,260.092875,is,I,sd,u-52-1
sw2991B-ms98-a-0049,260.092875,260.232875,going,I,sd,u-52-1
sw2991B-ms98-a-0049,260.232875,260.312875,to,I,sd,u-52-1
sw2991B-ms98-a-0049,260.312875,260.432875,be,I,sd,u-52-1
sw2991B-ms98-a-0049,260.432875,260.512875,a,I,sd,u-52-1
sw2991B-ms98-a-0049,260.512875,260.782875,lot,I,sd,u-52-1
sw2991B-ms98-a-0049,260.782875,261.152875,shorter,I,sd,u-52-1
sw2991B-ms98-a-0049,261.152875,261.342875,than,I,sd,u-52-1
sw2991B-ms98-a-0049,261.342875,261.692875,another,I,sd,u-52-1
sw2991B-ms98-a-0049,261.692875,262.270875,line,I,sd,u-52-1
sw2991B-ms98-a-0049,262.979000,263.122875,they,I,sd,u-52-1
sw2991B-ms98-a-0049,263.122875,263.417625,just,I,sd,u-52-1
sw2991B-ms98-a-0049,263.628500,263.742875,they,I,sd,u-52-1
sw2991B-ms98-a-0049,263.742875,264.002875,just,I,sd,u-52-1
sw2991B-ms98-a-0049,264.002875,264.272875,add,I,sd,u-52-1
sw2991B-ms98-a-0049,264.362875,264.872875,spaces,I,sd,u-52-1
sw2991B-ms98-a-0049,264.872875,265.062875,to,I,sd,u-52-1
sw2991B-ms98-a-0049,265.062875,265.262875,that,I,sd,u-52-1
sw2991B-ms98-a-0049,265.262875,265.572875,line,I,sd,u-52-1
sw2991B-ms98-a-0049,265.572875,265.692875,to,I,sd,u-52-1
sw2991B-ms98-a-0049,265.692875,265.932875,make,I,sd,u-52-1
sw2991B-ms98-a-0049,265.932875,266.052875,it,I,sd,u-52-1
sw2991B-ms98-a-0049,266.052875,266.222875,look,I,sd,u-52-1
sw2991B-ms98-a-0049,266.222875,266.622875,long,I,sd,u-52-1
sw2991B-ms98-a-0049,266.622875,266.782875,as,I,sd,u-52-1
sw2991B-ms98-a-0049,266.782875,266.892875,the,I,sd,u-52-1
sw2991B-ms98-a-0049,266.892875,267.212875,rest,I,sd,u-52-1
sw2991B-ms98-a-0049,267.212875,267.302875,of,I,sd,u-52-1
sw2991B-ms98-a-0049,267.302875,267.392875,the,I,sd,u-52-1
sw2991B-ms98-a-0049,267.392875,267.952875,lines,I,sd,u-52-1
sw2991B-ms98-a-0051,272.393250,272.773250,right,B,aa,u-54-1
sw2991B-ms98-a-0051,273.123250,273.273250,and,B,sd,u-56-1
sw2991B-ms98-a-0051,273.273250,273.523250,most,I,sd,u-56-1
sw2991B-ms98-a-0051,273.523250,274.103250,computers,I,sd,u-56-1
sw2991B-ms98-a-0051,274.103250,274.263250,do,I,sd,u-56-1
sw2991B-ms98-a-0051,274.263250,274.643250,that,I,sd,u-56-1
sw2991B-ms98-a-0051,274.643250,274.903250,most,B,sd,u-58-1
sw2991B-ms98-a-0051,274.903250,275.083250,pa[ckages]-,I,sd,u-58-1
sw2991B-ms98-a-0051,275.083250,275.343250,most,I,sd,u-58-1
sw2991B-ms98-a-0051,275.343250,275.693250,software,I,sd,u-58-1
sw2991B-ms98-a-0051,275.693250,276.283250,packages,I,sd,u-58-1
sw2991B-ms98-a-0051,276.283250,276.403250,will,I,sd,u-58-1
sw2991B-ms98-a-0051,276.403250,276.603250,do,I,sd,u-58-1
sw2991B-ms98-a-0051,276.603250,276.833500,that,I,sd,u-58-1
sw2991B-ms98-a-0051,276.833500,277.110375,for,I,sd,u-58-1
sw2991B-ms98-a-0051,277.110375,277.314500,you,I,sd,u-58-1
sw2991B-ms98-a-0053,280.778875,280.968875,and,O,,
sw2991B-ms98-a-0053,281.128875,281.268875,i've,B,sd,u-60-1
sw2991B-ms98-a-0053,281.268875,281.468875,known,I,sd,u-60-1
sw2991B-ms98-a-0053,281.468875,281.808875,people,I,sd,u-60-1
sw2991B-ms98-a-0053,281.808875,281.958875,that,I,sd,u-60-1
sw2991B-ms98-a-0053,281.958875,282.118875,have,I,sd,u-60-1
sw2991B-ms98-a-0053,282.118875,282.458875,used,I,sd,u-60-1
sw2991B-ms98-a-0053,282.458875,282.508875,a,I,sd,u-60-1
sw2991B-ms98-a-0053,282.508875,283.068875,package,I,sd,u-60-1
sw2991B-ms98-a-0053,283.068875,283.348875,for,I,sd,u-60-1
sw2991B-ms98-a-0053,283.348875,283.898875,for,I,sd,u-60-1
sw2991B-ms98-a-0053,283.898875,284.258875,five,I,sd,u-60-1
sw2991B-ms98-a-0053,284.258875,284.658875,years,I,sd,u-60-1
sw2991B-ms98-a-0053,284.828875,284.948875,you,I,sd,u-60-1
sw2991B-ms98-a-0053,284.948875,285.217250,know,I,sd,u-60-1
sw2991B-ms98-a-0053,285.665500,285.938875,and,B,sd,u-60-2
sw2991B-ms98-a-0053,285.938875,286.039125,i,I,sd,u-60-2
sw2991B-ms98-a-0053,286.039125,286.197375,would,I,sd,u-60-2
sw2991B-ms98-a-0053,286.197375,286.408875,say,I,sd,u-60-2
sw2991B-ms98-a-0053,286.408875,286.548875,well,I,sd,u-60-2
sw2991B-ms98-a-0053,286.548875,286.768875,have,I,sd,u-60-2
sw2991B-ms98-a-0053,286.768875,286.898875,y[ou]-,I,sd,u-60-2
sw2991B-ms98-a-0053,286.998875,287.088875,you,I,sd,u-60-2
sw2991B-ms98-a-0053,287.088875,287.390875,know,I,sd,u-60-2
sw2991B-ms98-a-0053,287.948875,288.078875,you,I,sd,u-60-2
sw2991B-ms98-a-0053,288.078875,288.228875,know,I,sd,u-60-2
sw2991B-ms98-a-0053,288.228875,288.428875,more,I,sd,u-60-2
sw2991B-ms98-a-0053,288.428875,288.688875,about,I,sd,u-60-2
sw2991B-ms98-a-0053,288.688875,288.848875,this,I,sd,u-60-2
sw2991B-ms98-a-0053,288.848875,289.268875,package,I,sd,u-60-2
sw2991B-ms98-a-0053,289.268875,289.408875,than,I,sd,u-60-2
sw2991B-ms98-a-0053,289.408875,289.548875,i,I,sd,u-60-2
sw2991B-ms98-a-0053,289.548875,289.738875,do,I,sd,u-60-2
sw2991B-ms98-a-0053,289.738875,289.858875,how,B,^q,u-60-3
sw2991B-ms98-a-0053,289.858875,289.938875,do,I,^q,u-60-3
sw2991B-ms98-a-0053,289.938875,290.138875,you,I,^q,u-60-3
sw2991B-ms98-a-0053,290.138875,290.325375,left,I,^q,u-60-3
sw2991B-ms98-a-0053,290.412000,291.135125,justify,I,^q,u-60-3
sw2991B-ms98-a-0053,291.893625,292.028875,and,B,sd(^q),u-60-4
sw2991B-ms98-a-0053,292.028875,292.108875,they,I,sd(^q),u-60-4
sw2991B-ms98-a-0053,292.108875,292.278875,would,I,sd(^q),u-60-4
sw2991B-ms98-a-0053,292.278875,292.763250,say,I,sd(^q),u-60-4
sw2991B-ms98-a-0053,292.763250,292.929000,i,I,sd(^q),u-60-4
sw2991B-ms98-a-0053,292.929000,293.068875,don't,I,sd(^q),u-60-4
sw2991B-ms98-a-0053,293.068875,293.454250,know,I,sd(^q),u-60-4
sw2991B-ms98-a-0054,294.346125,294.427500,and,B,sd,u-62-1
sw2991B-ms98-a-0054,294.427500,294.494000,it,I,sd,u-62-1
sw2991B-ms98-a-0054,294.494000,294.614000,would,I,sd,u-62-1
sw2991B-ms98-a-0054,294.614000,294.834000,take,I,sd,u-62-1
sw2991B-ms98-a-0054,294.834000,295.074000,me,I,sd,u-62-1
sw2991B-ms98-a-0054,295.074000,295.474000,maybe,I,sd,u-62-1
sw2991B-ms98-a-0054,295.474000,295.784000,two,I,sd,u-62-1
sw2991B-ms98-a-0054,295.784000,295.844000,or,I,sd,u-62-1
sw2991B-ms98-a-0054,295.844000,296.104000,three,I,sd,u-62-1
sw2991B-ms98-a-0054,296.104000,296.474000,minutes,I,sd,u-62-1
sw2991B-ms98-a-0054,296.474000,296.784000,looking,I,sd,u-62-1
sw2991B-ms98-a-0054,296.784000,296.864000,in,I,sd,u-62-1
sw2991B-ms98-a-0054,296.864000,296.924000,the,I,sd,u-62-1
sw2991B-ms98-a-0054,296.924000,297.364000,manual,I,sd,u-62-1
sw2991B-ms98-a-0054,297.364000,297.484000,to,I,sd,u-62-1
sw2991B-ms98-a-0054,297.484000,297.894000,figure,I,sd,u-62-1
sw2991B-ms98-a-0054,297.894000,298.114000,out,I,sd,u-62-1
sw2991B-ms98-a-0054,298.544000,298.704000,what,I,sd,u-62-1
sw2991B-ms98-a-0054,298.704000,299.094000,command,I,sd,u-62-1
sw2991B-ms98-a-0054,299.094000,299.174000,it,I,sd,u-62-1
sw2991B-ms98-a-0054,299.174000,299.464000,was,I,sd,u-62-1
sw2991B-ms98-a-0054,299.464000,299.564000,to,I,sd,u-62-1
sw2991B-ms98-a-0054,299.564000,299.934000,caused,I,sd,u-62-1
sw2991B-ms98-a-0054,299.934000,300.064000,this,I,sd,u-62-1
sw2991B-ms98-a-0054,300.064000,300.164000,to,I,sd,u-62-1
sw2991B-ms98-a-0054,300.164000,300.704000,happen,I,sd,u-62-1
sw2991B-ms98-a-0055,301.102875,301.222875,and,B,sd(^q),u-62-2
sw2991B-ms98-a-0055,301.222875,301.342875,they,I,sd(^q),u-62-2
sw2991B-ms98-a-0055,301.342875,301.502875,would,I,sd(^q),u-62-2
sw2991B-ms98-a-0055,301.502875,301.772875,say,I,sd(^q),u-62-2
sw2991B-ms98-a-0055,301.772875,301.932875,how,I,sd(^q),u-62-2
sw2991B-ms98-a-0055,301.932875,302.112875,did,I,sd(^q),u-62-2
sw2991B-ms98-a-0055,302.112875,302.172875,you,I,sd(^q),u-62-2
sw2991B-ms98-a-0055,302.172875,302.362875,do,I,sd(^q),u-62-2
sw2991B-ms98-a-0055,302.362875,302.622875,that,I,sd(^q),u-62-2
sw2991B-ms98-a-0055,302.622875,302.742875,and,B,sd(^q),u-62-3
sw2991B-ms98-a-0055,302.742875,302.862875,i'm,I,sd(^q),u-62-3
sw2991B-ms98-a-0055,302.862875,303.092875,like,I,sd(^q),u-62-3
sw2991B-ms98-a-0055,303.322875,303.482875,well,I,sd(^q),u-62-3
sw2991B-ms98-a-0055,303.482875,303.672875,it's,I,sd(^q),u-62-3
sw2991B-ms98-a-0055,303.672875,303.892875,really,I,sd(^q),u-62-3
sw2991B-ms98-a-0055,303.892875,304.382875,easy,I,sd(^q),u-62-3
sw2991B-ms98-a-0055,304.382875,304.492875,and,B,sd(^q),u-62-4
sw2991B-ms98-a-0055,304.492875,304.572875,they,I,sd(^q),u-62-4
sw2991B-ms98-a-0055,304.572875,304.682875,were,I,sd(^q),u-62-4
sw2991B-ms98-a-0055,304.682875,304.962875,like,I,sd(^q),u-62-4
sw2991B-ms98-a-0055,305.262875,305.372875,well,I,sd(^q),u-62-4
sw2991B-ms98-a-0055,305.372875,305.462875,i,I,sd(^q),u-62-4
sw2991B-ms98-a-0055,305.462875,305.712875,never,I,sd(^q),u-62-4
sw2991B-ms98-a-0055,305.712875,305.962875,knew,I,sd(^q),u-62-4
sw2991B-ms98-a-0055,305.962875,306.212875,that,I,sd(^q),u-62-4
sw2991B-ms98-a-0055,306.342875,306.462875,and,O,,
sw2991B-ms98-a-0055,306.462875,306.592875,that,O,,
sw2991B-ms98-a-0055,306.592875,307.062875,obviously,B,sd,u-62-5
sw2991B-ms98-a-0055,307.062875,307.262875,they'd,I,sd,u-62-5
sw2991B-ms98-a-0055,307.262875,307.492875,never,I,sd,u-62-5
